epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr,num_cut
1,0.8,43.82050538063049,4.945747375488281,res50,4.397359169962461,5.390000000000001,3.8126200805664063,10.86,73.39195984052235,27.75989418949376,95.02431336009933,82.92573479919228,799.3673817018329,149.06849014481094,0.7746406365185976,38.12620401382446,83.25,0
2,0.8,27.40176033973694,4.000102996826172,res50,7.073576570576073,3.9388771859430904,3.8674166259765625,9.24,66.89721738889874,17.421444760108734,94.70238006152388,84.92728074041428,854.4360464355735,166.8985013864813,1.551971398293972,38.674163818359375,85.06,20093
3,0.8,26.666110038757324,4.917192220687866,res50,6.982134578538978,4.4439155418040865,3.777305236816406,12.120000000000001,69.84632791340127,25.18308513825216,93.60746868552143,83.73918980427855,798.1792972022258,175.14925769027278,2.1239621564745903,37.77305364608765,84.04,40682
4,0.8,24.14676856994629,4.841501235961914,res50,7.168628246133978,4.751550581022314,3.647789270019531,14.27,69.5541836951476,26.1279542609506,92.3053325420739,84.47451300594892,775.3580542483021,195.89648891535893,3.128516674041748,36.47789478302002,84.5,62628
5,0.8,26.058058977127075,4.8666160106658936,res50,7.282513546831731,5.228108903605593,3.5432204345703124,15.160000000000002,71.62991270857204,33.56587736118629,92.26574123077039,84.37057991513437,739.0404307467036,176.63531730202152,2.2560210898518562,35.43220281600952,84.79,85448
6,0.8,22.107160568237305,4.671331167221069,res50,7.34329740359233,5.8515645592499155,3.5191336364746095,15.959999999999999,71.80149177083595,32.8522496081186,92.27540817893004,81.03284150404569,733.0038464645047,185.48334766154662,3.089248389005661,35.191335678100586,0.0,108891
7,0.8,24.1749587059021,4.930861234664917,res50,7.348167688950248,6.446475294831444,5.169622705078125,10.61,67.7037969886799,18.091460523612525,94.04946793106369,84.3159190066003,842.188484790989,186.31038485071838,15.785256028175354,51.696224212646484,85.28,132520
8,0.8,22.97337794303894,4.374717950820923,res50,8.543269199278296,2.1954106372418005,3.9806887939453124,8.260000000000002,68.78473668346854,17.034646804245472,95.2617045538202,88.29300196206671,862.7202326181421,151.3036190505419,2.2809676826000214,39.806885719299316,88.84,156329
9,0.8,26.683091640472412,3.889636278152466,res50,7.160220167371961,4.330256052952447,3.7245750549316408,11.93,67.2053282694146,22.526569865293116,92.96331090520805,86.5447939139321,811.395401193928,184.3407954144052,2.3897310718894005,37.245750427246094,0.0,177624
10,0.8,26.750051975250244,4.655709505081177,res50,7.207474019792345,5.061183114908406,3.568425927734375,13.41,67.57791417446461,26.459451292648232,92.09714388857657,85.42556877237556,784.8330277667825,188.36265620071546,2.5643140077590942,35.68425893783569,85.54,200002
11,0.8,24.49874472618103,4.7185680866241455,res50,7.378213030128664,5.653736991485336,3.433681237792969,17.71,71.10448449826154,39.248934076601174,90.67075658082535,82.37938996232835,697.7077523124768,181.37506633811907,4.687546938657761,34.3368124961853,82.71,223577
12,0.8,24.66868019104004,4.812398910522461,res50,7.361325141226891,6.505166208738052,3.3054689208984374,19.79,70.82751889478598,39.13460459460446,89.41238830135075,84.1540954993143,677.6854291374127,196.1821282167514,4.750480130314827,33.05469036102295,84.5,247736
13,0.8,23.815335988998413,4.383543491363525,res50,7.247979973802472,7.341300636349526,3.2978546630859373,19.689999999999998,71.56459299189738,44.95010423457552,89.37007359317961,85.05790063503922,659.7836937535955,176.65786861166194,3.948003798723221,32.97854661941528,85.07,271964
14,0.8,24.28464412689209,5.0031397342681885,res50,7.215312827931772,7.609498270568575,3.4332808715820313,17.21,65.05947540310295,24.53604899547615,89.32967618570797,86.64089865925837,769.6938448436736,244.63469983276875,5.6835319846868515,34.33280944824219,86.74,296233
15,0.8,24.134081840515137,4.852664470672607,res50,7.43320368540169,6.54010073614878,3.3124616088867187,19.919999999999998,72.75857927213349,45.22144922250539,89.83187052248165,82.9045954045954,653.9577331734505,174.55616319271311,2.7217956259846687,33.12461614608765,83.24,320423
16,0.8,25.478410959243774,4.2354655265808105,res50,7.081806287243592,8.460730540319757,3.2608958862304687,20.830000000000002,72.8096427220701,45.54834671408779,89.52178719997991,84.61538461538461,643.7153911919249,178.79141755990335,1.6060994938015938,32.608962059020996,84.64,344716
17,0.8,21.98758029937744,5.34324312210083,res50,6.958845653533936,9.292763157894738,3.0586192260742187,24.240000000000002,71.8767670226632,49.38571109375422,87.08818080251947,84.22650475184794,600.8982993776447,186.8193437860079,4.517994448542595,30.58619260787964,84.6,369180
18,0.8,23.711005926132202,4.101732015609741,res50,6.807041282653809,10.289678962016385,2.8968104919433593,27.51,73.21718098571762,55.57057110362751,85.84332132608492,83.44599255069664,547.383469734809,177.53319983510642,4.816023260354996,28.96810531616211,83.94,393669
19,0.8,24.78251051902771,4.7587316036224365,res50,6.7758418887552585,10.783304292729289,3.008715155029297,25.009999999999998,72.10802837152912,51.39865010908762,86.25920210291349,85.31804240565408,586.2403758833512,182.95257560210192,3.6989592015743256,30.087151527404785,85.53,418417
20,0.8,25.25318717956543,3.4509518146514893,res50,6.727039794631416,11.267437225986448,2.821141369628906,28.79,74.10926758562688,56.01164254876125,86.07533406143243,79.27257407667463,532.945904586372,179.32230981106952,1.8142573535442352,28.21141481399536,79.37,443327
21,0.8,21.004735708236694,4.089917898178101,res50,6.705197752738486,11.68903803131991,2.677371569824219,31.3,74.09129381345016,60.34019128002679,84.32260117269391,80.07278020378456,496.16715565249586,172.73295933483666,3.3531300723552704,26.773715019226074,80.28,468295
22,0.8,20.227453470230103,3.9469516277313232,res50,6.573043539585211,12.518586987099626,2.7743963928222657,29.89,73.96601450122898,57.05061584932996,84.65313208700059,81.58607901868493,520.3823495127543,180.24780158976634,1.285404060035944,27.743961811065674,81.63,493412
23,0.8,19.742267847061157,4.143744945526123,res50,6.5567455192921695,13.035909477349094,2.6407838806152344,32.5,74.90154074074073,62.58574202874519,84.07313803206556,79.88148148148149,476.12376819840387,166.40104961043366,4.027150571346283,26.407840251922607,79.96,518711
24,0.8,19.227527856826782,3.638605833053589,res50,6.51760798538287,13.008031151131663,2.7012631896972654,31.5,74.01499246900707,60.27682564252332,84.01320591863404,80.7007299270073,494.67794634632094,173.56047799561964,2.3532040417194366,27.01263189315796,80.93,544057
25,0.8,18.62655735015869,4.038700819015503,res50,6.443099883695443,13.900651465798045,2.545098278808594,35.28,74.3116081414024,64.81562552491727,81.47662480007686,82.40111248454882,446.3762770130065,166.74235228391044,5.767511576414108,25.45098066329956,82.49,569497
26,0.8,18.54466986656189,2.966935157775879,res50,6.421201116751626,14.283961222235858,2.6108935913085936,33.48,74.00020412290552,62.24866768608752,82.78440290952341,81.61455201443175,471.2565399558109,172.4020455906211,3.779396414756775,26.10893487930298,81.99,595050
27,0.8,15.586990594863892,3.004906177520752,res50,6.385833869377772,14.690974493132765,2.4898812927246095,36.69,75.84464457555671,67.76938387315477,82.0623549623295,79.57668614752804,420.8540642180173,155.6322004001257,5.308660864830017,24.898812770843506,79.58,620586
28,0.8,15.645403146743774,3.0614676475524902,res50,6.315524378372112,15.140064076234289,2.46224404296875,37.38,75.502119931871,65.9676637052459,81.8882269940709,78.40945384861067,424.0434403992043,165.67549312370448,5.073079094290733,24.622445106506348,78.55,646240
29,0.8,15.577445983886719,3.033092737197876,res50,6.301598089619687,15.38524826196059,2.551314288330078,34.83,74.5674765408485,64.56478849353931,82.33849356163086,81.04956268221575,450.411080271736,166.0599909625623,1.8503481522202492,25.51314353942871,81.28,671931
30,0.8,16.00453805923462,2.7702670097351074,res50,6.247448739551363,15.898474639328676,2.5210527404785155,36.63,75.05931196952184,67.72362918043481,81.20578985516596,80.98469307243175,423.076338716554,157.2523844655499,3.793743997812271,25.21052837371826,81.11,697740
31,0.8,15.595715522766113,3.8676159381866455,res50,6.225937272639984,16.214529416659733,2.4348646057128907,38.2,75.28127594503464,67.36182846541688,80.8510304311191,78.07443365695794,412.47127728803576,162.0831213715004,6.336599588394165,24.348647594451904,78.12,723706
32,0.8,16.264737844467163,2.9358696937561035,res50,6.1946756002750805,16.51078688115725,2.406756781005859,38.59,76.47521096505592,70.68880628870772,81.29865037866108,79.14020517830971,393.5290259754586,146.8741343037004,5.671820789575577,24.067566394805908,79.14,749649
33,0.8,16.63295578956604,2.9705746173858643,res50,6.165003259131249,16.729974537713403,2.390215380859375,38.940000000000005,76.61965900826537,70.51548621442387,81.59552402608672,76.89158205044218,391.47848826783894,148.1403919133872,3.440725803375244,23.902151584625244,77.09,775692
34,0.8,16.148107051849365,2.9237852096557617,res50,6.111758265089481,16.88122318043578,2.289787127685547,41.43,76.86327419476277,73.25198426815011,79.57441032200582,78.86289909509988,361.4400613041619,140.80669176122683,7.3964327573776245,22.897868156433105,78.9,801689
35,0.8,15.768167734146118,2.8792362213134766,res50,6.08670594475486,17.075009423294386,2.4672912780761718,37.46,76.48966487395745,69.53974295090106,82.287703694153,77.80620402942117,406.70770670323816,149.12613147220515,3.3682696521282196,24.672913551330566,77.81,827812
