epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr,num_cut
1,0.5,99.81964159011841,6.0901854038238525,res18,4.643337434515014,5.89,4.919675612640381,5.800000000000001,65.12323376528296,12.534865467067641,96.3996995398182,87.4416135881104,906.1402972597672,129.28440882903902,10.121586918830872,49.196763038635254,87.94,0
2,0.5,77.3060896396637,4.818240642547607,res18,5.128136760226047,11.466495453235147,3.9589212818145754,14.879999999999999,72.79090730227786,37.82531052247482,92.73137806258768,83.43515037593986,729.3627662356098,161.64940713518195,5.70608377456665,39.58921194076538,83.61,23682
3,0.5,71.2827320098877,5.358577728271484,res18,4.560087383403713,17.389912783719627,3.877961287879944,16.73,71.83189289610254,40.4910998357924,91.64063266151834,83.2712861774949,703.8879986676089,170.31482272412867,8.191146701574326,38.779613971710205,83.42,48696
4,0.5,81.55216073989868,4.84394907951355,res18,4.155495358998388,22.301953722633666,3.1140076141357422,27.87,75.02215008572759,58.09458624994404,86.85600939887883,78.91307361708027,532.0096532426321,166.7821645531753,4.387139156460762,31.140074729919434,79.05,74837
5,0.5,83.62530851364136,4.78483772277832,res18,3.8422784094224895,26.07961796550163,3.0176253871917726,30.97,76.02716661729485,63.73573185828732,84.98036832340509,80.45777198319571,482.5286141201647,155.24383828348755,6.198083981871605,30.17625331878662,80.63,101964
6,0.5,80.51894569396973,4.787423610687256,res18,3.588114374495567,29.5434049696852,2.9539437664031984,31.2,75.51186782573048,62.69129287905075,85.23301495646945,79.81104651162791,485.31592205079244,160.71857449666078,4.98187392950058,29.53943967819214,79.96,129887
7,0.5,80.97644448280334,5.454680681228638,res18,3.3689046000067053,32.72793571097991,3.1560095699310304,30.930000000000003,76.64413930192879,63.622819255549736,86.39874665197435,76.90748515998263,482.3966323652862,154.64273762602753,13.674338161945343,31.560096740722656,76.94,158584
8,0.5,82.46146416664124,4.894054174423218,res18,3.2260757270066636,35.066406139382096,2.522428763961792,40.65,80.03233471256364,76.60030499735792,83.1183523031513,74.27127211457456,347.47026019942695,119.88991397209841,6.181168556213379,25.224287509918213,74.42,187958
9,0.5,70.77530598640442,3.9735336303710938,res18,3.0352036133544753,38.057889022229844,2.489665672683716,41.9,79.29356430152934,76.47753693400692,81.77676886870324,75.47332185886403,340.09932160895914,123.58086805509888,5.644576996564865,24.896655082702637,75.7,217962
10,0.5,83.00820255279541,4.712862253189087,res18,2.8889357907807125,40.49270990447461,2.2996474620819094,44.529999999999994,80.43555568726524,79.51217042620202,80.77780620064785,74.68902109248242,306.6513196040315,112.20216638527164,5.185788869857788,22.99647569656372,74.87,248347
11,0.5,80.69469094276428,5.764883995056152,res18,2.7619315730200875,42.76605610943658,2.489163862800598,41.64,79.59772732958965,76.97798022306452,81.83163467797372,74.57162440027416,339.3311129694661,120.54287651875312,9.721864759922028,24.89163637161255,74.83,279339
12,0.5,72.98769497871399,5.9244630336761475,res18,2.656154145945364,44.552432653299476,2.3456868507385256,45.09,79.69177693097183,78.82656741885594,80.31795659638532,74.10307776361319,307.18661154938536,117.23283237337928,8.692482858896255,23.45686674118042,74.18,310813
13,0.5,76.78981447219849,5.973254203796387,res18,2.5433590376287474,46.85363020044412,2.271126051712036,45.739999999999995,81.36980265224474,81.19463714232378,81.30425860165613,71.61813490600811,289.5581570678755,104.73506367564245,10.313469171524048,22.711262702941895,72.08,342814
