epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr,num_cut
1,0.8,31.129003763198853,3.247586488723755,res50,4.202146442345036,6.494,3.757625378417969,12.33,71.4594543739421,26.489508867452976,94.08055309721912,79.97034333295312,789.4722209140837,170.85575023858323,1.283937692642212,37.57625341415405,80.47,0
2,0.8,16.658268213272095,3.0536012649536133,res50,6.194877190668075,7.1511142508509415,3.666267889404297,13.22,69.4966735574578,25.47405383356812,92.80126126793216,85.65337635399862,787.4208245798847,187.11950685671817,2.8398415073752403,36.662678718566895,0.0,18858
3,0.8,18.22178292274475,3.0418176651000977,res50,6.019956314817388,8.028590425531915,3.4965617858886717,15.809999999999999,70.14566912481249,33.72599212456948,91.38317132729632,86.11474046798907,734.2959710297221,184.01577427633907,2.826104871928692,34.965617656707764,86.22,38778
4,0.8,15.570843696594238,2.9346961975097656,res50,5.97532808303833,9.250671222845986,3.5664633422851564,17.560000000000002,71.79107066477007,35.60701602659188,91.20588180188217,82.86026200873363,708.9451235242198,190.00950609458457,8.280350267887115,35.66463232040405,82.91,60099
5,0.8,16.153266191482544,3.006087064743042,res50,6.276520026933163,8.816563800775082,3.3968366149902343,17.65,68.9921171810365,37.98636398352669,89.97848651146936,84.27443837279903,706.3879672600588,189.01563932050948,6.400974839925766,33.96836757659912,84.31,82231
6,0.8,15.717100381851196,2.99151349067688,res50,6.016796038700984,11.450295479354086,3.2695989990234375,19.45,71.84302011077442,42.616886092661744,89.79688703861302,83.84854127870888,668.1858735982314,181.14521964537866,10.209757834672928,32.69599199295044,84.2,105664
7,0.8,16.629895448684692,3.4474923610687256,res50,5.651993719887394,13.170189098998888,3.0410244262695314,24.41,73.21682296183855,51.06524707529343,87.68940777374752,81.10861225029767,590.9887461318881,179.3130254483527,6.686309725046158,30.410244464874268,81.33,128694
8,0.8,16.69650387763977,3.0173089504241943,res50,5.465864789658698,15.395955395955397,2.9917275512695314,26.479999999999997,72.20751068825632,52.75849032318691,86.27615057803082,81.95048966267682,568.6713574285787,185.3324218912052,12.473587691783905,29.91727590560913,81.95,152239
9,0.8,15.392395257949829,2.944244146347046,res50,5.238895037116074,17.528416701749013,3.1577200378417967,27.900000000000002,73.56160798174578,51.266335198475254,86.1238669913615,80.22191400832178,560.5844458798721,195.74008158772733,11.44547313451767,31.577200889587402,80.43,176110
10,0.8,16.716904640197754,2.914191246032715,res50,5.0855176319629685,19.11815762064576,2.6694661254882814,31.480000000000004,74.178093597729,59.96841211389139,83.92050116218942,81.8739054290718,495.7504717990439,174.4019034148061,4.051147028803825,26.69466257095337,82.25,200187
11,0.8,14.211386919021606,3.1521615982055664,res50,4.868551659939894,20.605871816836697,2.708385491943359,31.72,74.13671895488571,59.970693992792704,83.83386366655766,81.70767428236672,493.5378617818939,174.95413052293603,9.510280191898346,27.08385467529297,82.02,224505
12,0.8,14.840138912200928,3.105917453765869,res50,4.807941742278823,21.90667771072457,2.6732744384765623,32.4,74.60677596975674,61.85112781837372,83.89261412377384,80.53254437869822,480.460579697444,169.61239097094168,13.97816687822342,26.73274517059326,80.58,249152
13,0.8,15.67744755744934,3.148772954940796,res50,4.8394460039040474,22.319342624667687,2.5193740173339845,34.98,75.37239718121653,65.29669825005526,82.61126465235048,80.85204552445401,444.71212515684635,161.9398471527392,8.67978036403656,25.19374132156372,80.94,274326
14,0.8,15.224516868591309,2.9354190826416016,res50,4.590235948562622,24.5740793957059,2.349193310546875,37.93,75.90950123881038,67.52743700827814,81.5935551573257,77.91203479942,412.6158276093432,159.61980363730993,8.764723688364029,23.491933345794678,78.14,299967
15,0.8,13.878086805343628,3.4631614685058594,res50,4.358570638715912,26.687253667059448,2.300875134277344,39.56,76.68300260509548,71.40476323274542,81.48686361795721,76.88616810059563,383.17541005352587,145.63573435833004,8.850999921560287,23.00875186920166,77.1,325356
16,0.8,14.044697523117065,3.079547166824341,res50,4.35515282255538,27.357270945410566,2.180153497314453,41.82,77.03212165480602,73.31001236196064,80.01889912478589,78.01650051564111,358.2899890803545,141.0748638295704,9.828266501426697,21.801536083221436,78.34,351377
17,0.8,13.685905456542969,3.197441577911377,res50,4.228055438687725,28.845101258894363,2.338146173095703,40.58,76.40830102523839,72.29085794659575,79.68107017920974,79.56916863009089,372.43820068142224,144.2271314568158,11.584854871034622,23.38146209716797,79.72,377626
18,0.8,13.80522632598877,2.949768543243408,res50,4.177114169234815,29.791862151326455,2.176896710205078,42.35,76.2663141478879,72.55115327886242,78.38898627649618,80.74588031222896,359.27441447370603,146.6463619046328,11.248794198036194,21.768968105316162,81.16,404180
19,0.8,14.478748321533203,2.9696359634399414,res50,4.07818190082089,30.713733573821177,2.3617003479003906,39.82,74.44835049514107,68.25297873149492,79.2408854609393,81.0568295114656,398.86373606437616,163.7266494079589,12.102024257183075,23.617002964019775,81.17,430894
20,0.8,14.253568172454834,3.093043565750122,res50,3.9844271043387565,32.00607243548037,2.083244836425781,44.879999999999995,77.62148829712649,75.5242089949155,78.8370520492039,76.1611030478955,327.0379695437906,135.40662218220496,8.656967431306839,20.83245038986206,76.18,457839
21,0.8,13.716054201126099,3.0840210914611816,res50,4.210051263316294,30.18626976088775,2.409174371337891,39.129999999999995,74.42221110198233,66.36194211645774,79.90246073488102,78.5937243305405,411.8714344969799,170.32069188032577,14.6521657705307,24.091744422912598,78.77,485130
22,0.8,14.221561908721924,3.1569113731384277,res50,3.9388503192485063,33.20900552734463,1.918991717529297,47.27,78.56753439082456,78.52794983976177,77.83913067917648,74.9668120614451,296.39644619180086,123.28788126897966,6.782925128936768,19.189915657043457,75.14,512877
23,0.8,14.538545608520508,3.125225067138672,res50,3.7772108289632906,34.14494540331102,1.9769392333984375,46.839999999999996,79.08023744762278,79.19046918324932,77.78671410240415,76.54251316779533,295.1123936504298,118.76224562634624,7.03836977481842,19.769392013549805,76.62,540165
24,0.8,14.04374361038208,2.907458782196045,res50,3.733052612032209,34.88247145735393,1.9348498779296874,48.730000000000004,79.07329892953739,79.8416341343205,77.17027283324896,75.15116052272283,280.46590816204656,118.07385604839982,9.594128280878067,19.34849977493286,75.4,567830
25,0.8,14.095941305160522,3.009208917617798,res50,3.6757499294719476,35.99873720290444,1.7950886260986327,51.0,79.7128931572629,82.03093427325281,76.08805370962588,75.0,255.57076253575156,108.976484700272,7.0408545434474945,17.950886487960815,75.49,595657
26,0.8,13.47406792640686,2.9055230617523193,res50,3.7001212274326996,36.4538811526265,1.8447511962890626,49.8,79.23820381126099,80.89645718274747,76.24705349039182,76.21513944223108,268.7224708424625,113.90576141728958,9.489405900239944,18.447511196136475,76.37,623898
27,0.8,13.501621723175049,3.111644744873047,res50,3.6090100667055913,37.2328200413698,2.0263634521484377,47.260000000000005,78.16461947887984,78.03847180587957,77.57041147315657,75.63519150549868,299.41859166788817,126.23508673266932,13.250966370105743,20.263633728027344,76.05,652143
28,0.8,14.180767059326172,2.9497828483581543,res50,3.583755173402674,37.93007897289059,1.8073671875,51.25999999999999,78.72468132162648,80.96660925149166,75.53707938818954,75.17439474764053,260.8002584051677,115.95006019090815,8.239254355430603,18.07367205619812,75.36,680490
