epoch,rate/ratio,train_time,learning_rate,model,loss,train-acc,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.3,21.895217180252075,4.260372972928112e-05,wrn,0.3276207745075226,0.9428857142857143,76.02,86.66441099407798,95.46212540001406,64.04659370904398,63.84487072560467,68.07430715684478,36.70117094584155,10.1029671728611,9.81391191482544,64.18
2,0.3,15.73140549659729,4.585176717947822e-05,wrn,0.25426000356674194,0.9425714285714286,76.12,86.46477537890891,95.44138263681086,63.474861305196974,65.41038525963148,68.04805427289365,36.948434350874194,10.061885416507721,9.801508784294128,65.79
3,0.3,19.959449768066406,5.0386671381694734e-05,wrn,0.21929563581943512,0.9419142857142857,76.11,86.50744755489552,95.43348123128223,63.940468711592644,64.4202595228129,68.10481074800025,36.9778983427612,10.081334412097931,9.81271505355835,64.59
4,0.3,14.540348052978516,5.61961343338393e-05,wrn,0.1837325394153595,0.9417714285714286,76.05,86.53509461828075,95.4355090542782,64.28103175743591,65.55323590814196,68.23424150675761,36.943298225319054,10.032305121421814,9.799244999885559,65.72
5,0.3,23.350977420806885,6.326438880490065e-05,wrn,0.1996643841266632,0.9464,76.33,86.32312246133361,95.4403221761267,63.27393101478371,64.76552598225602,67.56853111438545,37.039021312033306,9.907738864421844,9.788625240325928,65.19
6,0.3,24.0943603515625,7.157225112816069e-05,wrn,0.2677721381187439,0.9435142857142857,76.3,86.3718720794554,95.44276787247811,63.34270147087684,65.44303797468355,67.61232285944911,37.00172285277899,9.98942255973816,9.7937673330307,65.65
7,0.3,24.465482711791992,8.10971732668152e-05,wrn,0.16521190106868744,0.9428857142857143,76.26,86.43995699543375,95.4669401490291,63.24820040982898,66.0067396798652,67.51419741070416,36.79529363734875,10.117842257022858,9.801529049873352,66.05
8,0.3,18.97470474243164,9.18133040106997e-05,wrn,0.21205680072307587,0.945,75.9,86.82992472077804,95.51095805517373,64.60600473654144,62.863070539419084,67.961243502356,36.2581512065149,10.30922383069992,9.826929569244385,63.11
9,0.3,12.89014720916748,0.00010369155913802434,wrn,0.17638905346393585,0.9440857142857143,76.22,86.4171710680362,95.44163120075059,63.65406004941546,65.68544995794785,67.80909582010044,36.981678471500345,9.987671673297882,9.819106459617615,65.81
10,0.3,17.674760341644287,0.00011669970035169716,wrn,0.2596950829029083,0.9459428571428572,76.21,86.3958292276507,95.43935942988891,63.69544009227415,66.20428751576293,67.85864499560464,37.00406645770539,10.028640925884247,9.810938239097595,66.58
11,0.3,26.836854934692383,0.00013080242277599614,wrn,0.19009685516357422,0.9453428571428572,76.0,86.5797423245614,95.4540107077537,63.86356638682713,65.41666666666667,68.22045095666992,36.792453690007775,10.177640616893768,9.86378014087677,65.83
12,0.3,29.40591549873352,0.00014596145077612076,wrn,0.2091771364212036,0.9457714285714286,76.05,86.75562308611931,95.52250202561635,64.16324318403372,64.21711899791231,67.53142205078764,36.24047876934909,10.323946177959442,9.836271405220032,64.26
13,0.3,27.027644872665405,0.00016213564184056094,wrn,0.20876334607601166,0.9434285714285714,75.99,86.7806867987573,95.50838756561397,64.7983214795305,63.93169512703041,67.77073352712179,36.315285996653486,10.391147434711456,9.824771285057068,64.01
14,0.3,26.56096339225769,0.0001792810982443419,wrn,0.22708405554294586,0.9451428571428572,76.11,86.39345445189898,95.41210780837959,63.488239915017054,64.08539137714526,68.30653375139397,37.17962134615493,10.236367583274841,9.905372858047485,64.55
15,0.3,24.683156728744507,0.00019735128619008337,wrn,0.2928622364997864,0.9456857142857142,76.1,86.58782212349969,95.47048593683321,63.6153379925307,64.01673640167364,67.8373554475716,36.68313742023498,10.27490496635437,9.89022672176361,64.39
16,0.3,23.393425703048706,0.00021629716210351795,wrn,0.24925276637077332,0.9468285714285715,76.17,86.51428263225725,95.4562804528624,63.89919700459225,65.3797733948804,67.79280563555099,36.82945110685662,10.244530439376831,9.882240295410156,65.59
17,0.3,19.970956325531006,0.00023606730574069412,wrn,0.24019016325473785,0.9461714285714286,76.1,86.49394102672656,95.44081340465819,63.44138720954513,64.56066945606695,68.09134752433228,36.93712949699567,10.346245765686035,9.905250072479248,64.85
18,0.3,16.915425777435303,0.00025660805974560296,wrn,0.1350618451833725,0.9461142857142857,76.18,86.56259623292661,95.47554260732402,63.8979629755618,65.91099916036943,67.60804093491251,36.67190009240161,10.228313505649567,9.897234439849854,66.08
19,0.3,17.70309090614319,0.0002778636752794625,wrn,0.21810714900493622,0.9447428571428571,76.07,86.61391120886248,95.46793534042001,63.81644935166759,65.27371500208943,67.9327185174039,36.696504773239155,10.31847894191742,9.879484176635742,65.52
20,0.3,27.334295511245728,0.00029977646332641063,wrn,0.2710730731487274,0.9501428571428572,75.86,86.81161619614556,95.48240690255547,65.13744769456979,64.16735708367854,68.28032250461423,36.46682338777325,10.489875823259354,9.898626804351807,64.33
21,0.3,27.133689641952515,0.0003222869512649549,wrn,0.18462257087230682,0.9493428571428572,76.29,86.18131694533484,95.39113874296518,62.256074682937246,66.63854913538592,68.09246870592536,37.454812421119186,10.312803089618683,9.934863448143005,66.77
22,0.3,28.78698706626892,0.0003453340442802366,wrn,0.22001804411411285,0.9462571428571429,76.19,86.39352898727562,95.43009316246163,62.564774065271536,65.01469970600589,67.98900970167922,37.080069418546785,10.384054481983185,9.911361336708069,65.48
23,0.3,27.927924394607544,0.0003688551911790233,wrn,0.1017579659819603,0.9459714285714286,75.98,86.28685646053927,95.35322166974086,62.49817973689484,65.98667776852622,69.12108072736798,37.638169773467276,10.414361208677292,9.989474415779114,66.4
24,0.3,27.346806287765503,0.00039278655415739966,wrn,0.24830324947834015,0.9468285714285715,75.97,86.60380537666515,95.44806505993073,63.665446739757044,65.00208073241781,68.33543894786587,36.825051409174414,10.559263080358505,9.950174689292908,65.21
25,0.3,24.668079376220703,0.0004170631820603986,wrn,0.2969417870044708,0.9480857142857143,75.81,86.82452743115158,95.5022100548741,64.43768729007944,63.12525837122778,68.26884279215922,36.31703853701937,10.620670765638351,9.955896735191345,63.21
26,0.3,24.61126446723938,0.0004416191866633321,wrn,0.2685924470424652,0.9474285714285714,75.94,86.57153151271588,95.44203122171075,63.90665758316067,66.29260182876143,68.47319142085131,36.880295142311326,10.522343218326569,10.00609040260315,66.42
27,0.3,20.450700044631958,0.0004663879214963862,wrn,0.19966018199920654,0.9483714285714285,76.04,86.5703672568431,95.47169709232824,63.712043112982265,66.73622704507513,67.99927386776469,36.68094609468769,10.58758944272995,9.984472393989563,67.11
28,0.3,17.018314838409424,0.0004913021627271393,wrn,0.22103619575500488,0.9477428571428571,75.95,86.53368352907523,95.40958422394307,63.95812723653946,64.9064449064449,68.68698008441409,37.12159988513612,10.618911683559418,10.020664930343628,65.11
29,0.3,18.671082019805908,0.0005162942916100755,wrn,0.24835766851902008,0.9506,75.83,86.69017772753558,95.43239456688131,64.51567762479587,64.54282167976831,68.76841051337531,36.871967873995295,10.678139328956604,10.06350040435791,65.12
30,0.3,20.628005743026733,0.000541296478007919,wrn,0.3723463714122772,0.9500285714285714,76.14,86.34496364948234,95.40300213104426,62.71469942817613,64.92036881810562,68.33311151919837,37.28803715388805,10.550400614738464,10.067586898803711,65.59
31,0.3,22.782674074172974,0.0005662408644866936,wrn,0.234659805893898,0.9490857142857143,75.93,86.50961015139181,95.41147406563613,64.0279084007435,64.93560448691316,68.72711972016121,37.106694194068396,10.751059651374817,10.120383501052856,65.06
32,0.3,22.25452160835266,0.0005910597504848729,wrn,0.3358013331890106,0.9511428571428572,76.05,86.58277503949576,95.45018251672602,64.24594180382671,64.8016701461378,68.11190515271838,36.82096187127983,10.586274415254593,10.008924007415771,65.09
33,0.3,14.880331993103027,0.0006156857760567633,wrn,0.37057551741600037,0.9483714285714285,76.0,86.52897203947369,95.41787722544952,64.2621352722122,64.375,68.49402343850315,37.066026171841,10.575708746910095,10.087478160858154,64.54
34,0.3,17.448452949523926,0.0006400521046914401,wrn,0.19801513850688934,0.9500571428571428,75.83,86.67340840526336,95.43444551867005,64.0420644893932,64.08771203971865,68.76032616033069,36.86388352095067,10.890550911426544,10.10887622833252,64.75
