epoch,rate/ratio,train_time,learning_rate,model,loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
12,0.5,20.16708540916443,0.0002797690867351297,resnet18,0.6606999956644499,94.94,92.06081685874416,99.4231463088377,41.13410816159811,40.11857707509881,6.822808846476305,5.520473024430754,8.582992106676102,2.4046701192855835,40.51
13,0.5,19.408133506774902,0.00020873280727582607,resnet18,0.7222932141314271,94.87,92.58842150056165,99.46933765359407,44.004219529927234,38.40155945419103,6.4143212774787095,5.07537978326104,8.419658988714218,2.3941728472709656,38.79
14,0.5,20.95795226097107,0.000152337759064402,resnet18,0.6740765822561163,94.89,92.23839159525326,99.43040688885179,43.69275028439865,38.551859099804304,6.7756821767255655,5.447252133025926,8.285930007696152,2.378663122653961,38.94
15,0.5,21.589764833450317,0.00010059461557214863,resnet18,0.6535016952491388,94.89,92.24285654478078,99.43714882377638,43.72162532812512,39.53033268101761,6.712085544322155,5.383655500622516,8.129774034023285,2.3735639452934265,39.73
16,0.5,20.500385284423828,5.617750020037574e-05,resnet18,0.6855933576822282,94.9,92.68389842765346,99.47067666876023,44.61966002057288,38.03921568627451,6.386538707135459,5.0633485803620255,8.378580212593079,2.3751235008239746,38.24
17,0.5,19.65185260772705,0.00040891437472041607,resnet18,0.6507442309742881,94.92,92.25985164465061,99.44448669252695,42.949347892584214,38.38582677165354,6.627821842733312,5.315079938698973,8.34757387638092,2.3811836540699005,38.98
18,0.5,34.50565242767334,0.0003332276337205924,resnet18,0.5235104642808438,94.78,92.38385484756392,99.43820305385742,44.48022718931849,39.46360153256705,6.754112449011802,5.36734753244147,7.984497398138046,2.3737971484661102,39.85
19,0.5,30.297131776809692,0.0002616596935237237,resnet18,0.5364615701138974,94.8,92.85719936708861,99.47450022832972,46.49081810193875,36.92307692307693,6.397182819657606,5.021119156962905,8.504246175289154,2.411104440689087,37.69
20,0.5,29.768271923065186,0.0001959727943378326,resnet18,0.5258349604904652,94.94,92.4461548837585,99.4607550742896,43.66837469210771,38.73517786561265,6.462607452504519,5.160271630458968,8.734563738107681,2.4153393507003784,39.13
1,0.7,38.05127668380737,0.000990414469772472,resnet18,0.6237759597599507,93.74,91.42765217640255,99.16455456067825,46.38365507761356,38.81789137380191,9.90526029897932,7.903664679815549,6.335337460041046,2.6205477118492126,38.98
2,0.7,26.874138832092285,0.0009691482593286506,resnet18,0.6261727440320973,94.38,91.48110462814442,99.2839379051282,42.26683580787606,40.213523131672595,8.426054867269304,6.8163903745496714,7.203149795532227,2.503795623779297,40.39
3,0.7,26.002675533294678,0.0009355391302622363,resnet18,0.7130027214686075,94.58,91.52978910842184,99.33261789517195,41.21161747594503,40.03690036900369,7.861575742195337,6.365475651095008,7.118165493011475,2.4157248437404633,40.41
4,0.7,27.80551838874817,0.0008904360969081727,resnet18,0.6257475872039795,94.7,91.82656253113109,99.35529000097065,40.86114963907641,39.24528301886793,7.585672435906628,6.155680384774365,8.013749867677689,2.434251457452774,39.81
5,0.7,27.94989538192749,0.0008347940425605807,resnet18,0.6161932076225761,94.76,92.28057865753256,99.41342086972831,41.68688611833629,38.16793893129771,7.001613141138935,5.604104767696243,8.147887885570526,2.4110397696495056,38.36
6,0.7,26.969080686569214,0.0007698808349424044,resnet18,0.6766165185691718,94.75,92.21737404196507,99.399538935491,43.79030863554112,37.333333333333336,7.137209626172589,5.7343136953865494,7.665626704692841,2.364053428173065,37.9
7,0.7,26.298046827316284,0.0007007624219381429,resnet18,0.6171220102638163,94.79,92.48191628367708,99.43841298673894,44.52674022745675,37.81190019193858,6.747448740117417,5.366039725302927,8.27609971165657,2.3949848115444183,38.58
8,0.7,25.516612768173218,0.0006246206008925806,resnet18,0.6529374879504006,94.83,92.54194261093505,99.44551922582296,45.048344979764245,37.524177949709866,6.660033223305381,5.299942330280725,8.512718975543976,2.40784227848053,37.91
9,0.7,24.210752725601196,0.0005474043211537736,resnet18,0.642239745121574,94.82,92.53210105878318,99.44886323176394,44.184042916922174,39.38223938223938,6.632989315252154,5.267584712339836,8.302515000104904,2.38535076379776,39.38
10,0.7,27.820812225341797,0.0004717039647198157,resnet18,0.6454694216404486,94.86,92.61792516680325,99.46437460248362,45.40283434660425,39.10505836575876,6.465616939918306,5.121403909887123,8.230969309806824,2.376948744058609,39.49
11,0.7,32.670336961746216,0.0003911848467496378,resnet18,0.660718928602405,94.93,92.46528792834167,99.46322452762611,43.94243169931119,39.447731755424066,6.4439810515539575,5.13644745555289,8.868587762117386,2.428126037120819,40.04
12,0.7,28.03632378578186,0.0003162858734499719,resnet18,0.6292632920031221,94.89,92.65042497451475,99.47362749728674,46.33544893625515,38.94324853228962,6.362877190243299,5.034447146543659,8.388420194387436,2.3869414627552032,39.14
13,0.7,26.52843689918518,0.00024592286331760234,resnet18,0.6275382825708765,94.92,92.51307980860798,99.46138123490496,43.14336021208096,39.173228346456696,6.466269019348448,5.153527115314108,8.179400116205215,2.363218516111374,39.57
14,0.7,27.037891626358032,0.0001818283871834302,resnet18,0.6134959883349282,94.9,92.75899295439989,99.47577703153112,45.00424022893984,39.6078431372549,6.337487689912977,5.014297563139543,8.668384701013565,2.404501289129257,39.8
15,0.7,27.382670640945435,0.00012558066376724958,resnet18,0.63220677337623,94.85,92.68709408314609,99.45974776559001,45.294317510184335,37.86407766990291,6.513636131742878,5.164141024047019,8.27079713344574,2.3709386587142944,38.45
16,0.7,25.770124197006226,7.856469869505831e-05,resnet18,0.6285096223091151,94.92,92.56076812301117,99.46567337494649,44.23994349471959,39.56692913385827,6.424731579513676,5.111989675479337,8.592911809682846,2.395418733358383,40.75
17,0.7,26.27439785003662,0.0002373765443021172,resnet18,0.5264706992440753,94.96,92.49646467685643,99.46731133885048,44.020098526081185,38.492063492063494,6.3905486949239485,5.0985768229941115,8.791707456111908,2.410048395395279,39.29
18,0.7,32.71232557296753,0.00017419743172083105,resnet18,0.5214870624244213,94.93,92.2095300783241,99.44003963107617,42.49746552227479,40.63116370808679,6.665339459527541,5.357805863526473,8.191606402397156,2.366149425506592,40.83
19,0.7,31.302124738693237,0.00011905297130671477,resnet18,0.5387562423944473,94.9,92.72876505712927,99.47595063916073,44.76598485363007,38.03921568627451,6.335804761341909,5.012614634568475,8.537161350250244,2.3958349227905273,38.24
20,0.7,31.563575744628906,7.330100268913541e-05,resnet18,0.5259146109223366,94.94,92.5461140008543,99.46955420127357,44.72405870594295,38.73517786561265,6.378343845187941,5.07600802314239,8.726419508457184,2.407059818506241,39.13
