epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.5,25.71559429168701,3.3459136486053467,res18,0.007922661513090134,99.944,1.636036981201172,61.36000000000001,82.50262426409257,88.71013941666281,71.62162906293095,71.14389233954451,164.51335198478807,77.80297293567808,8.05077999830246,16.360368728637695,71.35
2,0.5,21.359223127365112,2.2951316833496094,res18,0.008382660407423973,99.928,1.6484926330566407,61.35,82.22861004711794,88.55919809041757,70.96002697760053,71.90168175937904,165.70187857857536,78.94265017749876,8.37080106139183,16.484925746917725,71.98
3,0.5,13.261574506759644,1.643890619277954,res18,0.008022930251359939,99.96000000000001,1.6518536102294923,61.22,82.31493414210182,88.53961292233815,71.32003804653775,72.25373904074264,166.28660796690926,78.89085372954824,8.31979364156723,16.518535614013672,72.38
4,0.5,17.507489442825317,2.08606219291687,res18,0.008163657857179641,99.944,1.6410003204345702,61.23,82.49335235866945,88.67915817432193,71.07913595603296,72.76244518957957,165.27751165138386,77.93081887244898,8.171916753053665,16.410003900527954,72.89
5,0.5,16.207406520843506,2.2189762592315674,res18,0.008268487560749055,99.97200000000001,1.653602508544922,60.91,82.33309263330659,88.43795023834407,71.45298715658546,71.47608083908928,168.21846946102244,79.29369481721254,8.307404816150665,16.536024808883667,71.73
6,0.5,16.18567442893982,2.112107515335083,res18,0.008473492965698243,99.956,1.6517037139892579,61.23,82.26240203251452,88.54224086554365,71.35361378440288,71.93706474077895,166.27095913127397,78.92426635233909,8.033937960863113,16.51703715324402,72.09
7,0.5,19.21660017967224,1.8429384231567383,res18,0.008829685286283494,99.952,1.646665658569336,61.629999999999995,82.05135475392655,88.53997491339788,70.29668716073054,73.28642168360699,164.78304090246849,79.38544267335939,8.302650600671768,16.466655731201172,73.39
8,0.5,15.427913188934326,2.1537694931030273,res18,0.00894074170410633,99.936,1.6612945404052735,60.86,82.37275805432978,88.4679831886642,71.60037586717277,72.38119570771589,168.21225062797947,79.03938429660492,8.211226761341095,16.612945795059204,72.61
9,0.5,18.689485549926758,1.8599426746368408,res18,0.009226077503561974,99.932,1.6604963836669921,61.150000000000006,82.09260726676916,88.3430603908798,71.10406117526544,73.53925353925354,167.9529122984469,80.21327033572442,8.147864043712616,16.60496473312378,73.72
10,0.5,16.621765851974487,2.2187016010284424,res18,0.008826442201137543,99.96000000000001,1.6517798248291016,61.199999999999996,82.3785038070211,88.59612669953194,70.88170534883554,72.29381443298969,166.01601451385378,78.5220883533781,7.983937114477158,16.517796516418457,72.58
11,0.5,17.91698122024536,2.088092803955078,res18,0.009891954553127288,99.944,1.6707093963623048,60.79,82.15621537371645,88.13206781061132,71.98233926833268,71.15531752104054,170.67721004500308,81.15632516687616,8.091016858816147,16.707096099853516,71.23
12,0.5,12.89602541923523,1.7712249755859375,res18,0.010378330407738686,99.952,1.6485804290771484,61.650000000000006,82.03891675152346,88.54108296415177,70.53419088404999,71.89048239895698,164.69933649179927,79.39851009867473,8.432503789663315,16.485804319381714,71.97
13,0.5,15.300150394439697,2.0657901763916016,res18,0.010425220150947571,99.94,1.6563163116455077,61.35,82.30107404443574,88.4872708466159,71.72844704637578,69.10737386804658,166.03429315698804,79.27506475591144,8.652229607105255,16.563163995742798,69.29
14,0.5,20.22617483139038,2.2234091758728027,res18,0.012532581584453582,99.912,1.7304140899658202,60.660000000000004,80.71718636097654,86.9720898736927,70.18371617056279,73.61464158617184,179.39640593181775,89.22706168101405,9.470394253730774,17.304140329360962,73.67
15,0.5,14.675442218780518,2.057671546936035,res18,0.03756899777889252,99.636,1.9990862854003906,54.26,79.99867961527445,83.39713759706876,74.4623240754099,75.20769567118496,230.42070205066557,104.75705206437964,11.830760538578033,19.990863800048828,75.27
16,0.5,15.54897952079773,1.9336142539978027,res18,0.8075065065383911,78.648,3.5809511108398437,29.299999999999997,69.56236754831016,51.796131972260994,82.94798474315068,84.72418670438473,553.9445758824545,206.62629818221995,33.138254284858704,35.8095121383667,84.99
17,0.5,17.161612272262573,2.1461706161499023,res18,1.2422560913085938,64.908,2.3762742614746095,45.15,76.52373784942526,74.39261159807053,77.35212559261826,78.61440291704649,332.301615534309,142.82534314979034,21.555623412132263,23.762741088867188,78.69
18,0.5,20.48273253440857,2.231394052505493,res18,0.8462447476196289,75.728,2.505124645996094,43.69,76.16342014107157,73.26052121980582,77.92470057182334,77.28645000887941,347.4499519389553,146.12540894646713,22.973337769508362,25.05124807357788,77.46
19,0.5,12.933451652526855,1.2973408699035645,res18,0.6753873884391784,80.388,2.526007830810547,47.11,77.01904631067656,76.39217543513693,76.45094925017197,77.00888636793344,309.98942667826464,135.67927990065493,25.29020607471466,25.26007890701294,77.29
20,0.5,17.43790292739868,2.552440643310547,res18,0.5982258002090454,82.708,2.6075520263671876,45.03,76.4170257242852,74.42958628072098,77.63678700800251,77.82426778242679,333.0606095682882,142.62852519736563,26.160341501235962,26.075522899627686,77.97
21,0.5,21.01755714416504,2.2025156021118164,res18,0.504554800453186,85.10799999999999,2.6322187683105467,46.63,76.84408222295916,76.34394822739064,76.70568967986931,76.26007120104927,313.9972578438999,136.04968669467394,28.47011089324951,26.32218837738037,76.45
22,0.5,14.97545599937439,1.9161319732666016,res18,0.44314803551673887,86.676,2.4907504150390625,49.26,78.10001702772975,78.96578946264657,76.03907915483867,74.69452108789909,283.2079505327021,124.59721951016367,25.7114440202713,24.907503128051758,74.79
