epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.7,91.92744255065918,3.6486401557922363,wrn,4.540201756913783,2.3800000000000003,4.608862219238281,1.1199999999999999,53.78823176722145,1.4188055080850854,99.01897180629766,89.60355987055017,986.6773836198353,48.18600842746334,0.6017036736011505,46.088619232177734,0.0
2,0.7,4.279094457626343,1.3891572952270508,wrn,4.437879897780338,3.88,4.612805358886718,1.43,74.02006028870186,10.377225529847058,99.21991541127268,90.66653139900578,965.767059278558,40.80624838510061,1.091583352535963,46.12805366516113,0.0
3,0.7,4.197696924209595,1.320784330368042,wrn,4.348747786829027,5.1466666666666665,4.606699401855469,1.35,66.8835201141334,2.9357863274077163,99.01128618405792,95.99594526102382,977.665240983546,49.283626496305466,1.3898554258048534,46.06699466705322,0.0
4,0.7,4.670191526412964,1.550584316253662,wrn,4.24461541337482,5.946666666666667,4.585002648925781,2.1999999999999997,62.738427216954825,3.46974328978268,98.50593643389487,85.87934560327199,968.6557158550463,74.62339801877039,5.638964846730232,45.85002899169922,86.23
5,0.7,4.919598340988159,1.4410033226013184,wrn,4.123481657545446,7.766666666666666,4.418700842285157,3.8,69.34880730933362,11.773692214469957,98.04620006149725,83.18087318087318,928.1084786367837,90.37490516850232,5.046266689896584,44.18700695037842,83.33
6,0.7,4.4165472984313965,1.374025583267212,wrn,3.9983051954689675,9.54,4.5135626708984375,3.7900000000000005,68.76294956146666,16.860352345721495,98.0167272807531,82.24716765409002,923.8211172445916,85.7603951698651,6.220415234565735,45.135626792907715,0.0
7,0.7,4.543967008590698,1.3965911865234375,wrn,3.895801804833493,10.753333333333332,4.353710693359375,4.95,72.85648701640285,18.900378083625245,97.65083486942618,84.59758022093635,895.5745871126607,93.86082627833147,8.823734521865845,43.53711128234863,0.0
8,0.7,4.7198646068573,1.5429036617279053,wrn,3.808268007585558,12.313333333333333,4.595947265625,4.71,65.16787841072475,16.35460657535138,97.1232265737529,86.20002098856123,915.5109311136971,106.52414640560215,16.378934681415558,45.95947742462158,0.0
9,0.7,4.544640064239502,1.4843966960906982,wrn,3.7109848867028448,14.353333333333335,4.276839294433594,6.950000000000001,73.05025146996859,28.94792581674413,96.66306924837296,85.16926383664696,852.9073808289568,107.72416341454849,13.82426917552948,42.76839256286621,85.28
10,0.7,4.522093772888184,1.40826416015625,wrn,3.6056797160940657,16.353333333333335,4.331342126464844,7.6,71.18916609706083,23.92550423106476,96.27322477057115,84.02597402597402,854.9777311225893,126.83139846347035,16.509442031383514,43.313422203063965,84.24
11,0.7,4.5301899909973145,1.4406893253326416,wrn,3.532773159318051,18.013333333333335,4.2149145141601565,8.6,70.46665564093432,24.126320854453787,95.65415674199407,83.00875273522976,842.210013334261,139.2030998489231,16.640278697013855,42.14914798736572,83.32
12,0.7,5.005605459213257,1.404374599456787,wrn,3.445764343617326,19.78,3.8801427368164063,11.76,75.1530689338292,39.266481628904515,94.88803340476993,80.90435176790571,761.7094752942305,131.0283055319016,8.771853893995285,38.80142688751221,80.9
13,0.7,4.208594799041748,1.3986103534698486,wrn,3.356285842798524,21.94,3.7934543579101563,13.94,74.25306107547003,39.386838284281545,93.7144585085754,82.07064838484777,734.4625454728517,148.5373900962581,11.513739824295044,37.9345440864563,82.24
14,0.7,4.848695278167725,1.4416167736053467,wrn,3.270999162884082,23.419999999999998,3.7068089599609375,14.11,75.79387014475274,44.422419331622756,93.6119537853589,82.44265921527536,718.1461883737194,135.5604022531267,7.529646158218384,37.068092823028564,83.01
15,0.7,4.214107036590576,1.4265539646148682,wrn,3.1947103334685503,25.433333333333337,3.9697495971679686,14.030000000000001,76.22859621089789,45.32081752830134,94.02343740755657,82.04024659765035,716.7043300032752,132.54964255315838,17.738382518291473,39.69749212265015,0.0
16,0.7,4.4713099002838135,1.3877029418945312,wrn,3.1035650342197743,27.37333333333333,3.7626270629882814,14.77,73.07767559698075,38.86611460947266,93.13637889035574,80.26516484805819,727.4503105314878,157.63720814248538,14.464929699897766,37.62626886367798,0.0
17,0.7,4.1559898853302,1.3935184478759766,wrn,3.0174623263084284,29.020000000000003,3.6783042846679685,16.06,74.20412151714844,44.9909327531474,92.42866961260614,82.04670002382655,694.8896213141194,149.20108079571713,16.800732910633087,36.78304195404053,82.13
18,0.7,4.502734661102295,1.4066596031188965,wrn,2.9197494923058205,30.933333333333334,3.3490228454589843,20.04,75.75557052478335,50.68182089080852,91.30507437490635,78.01400700350175,632.2560960822747,154.78705400046866,9.118273854255676,33.49023103713989,78.01
19,0.7,15.160796165466309,1.4585003852844238,wrn,2.855090799978224,32.07333333333333,3.6760581359863282,18.21,72.57021789841103,44.4891309924626,91.09237576579032,80.95121653013815,675.6015081568813,167.8540992753469,18.703877925872803,36.76057815551758,81.04
20,0.7,4.376914978027344,1.3849146366119385,wrn,2.7796169216349975,33.49333333333334,3.3174943969726565,20.419999999999998,76.2842428873033,51.946202502172234,91.32262920167227,78.43679316411158,622.8242143008551,151.42764151882616,9.038455784320831,33.174941539764404,78.44
21,0.7,4.486607789993286,1.3735425472259521,wrn,2.697865855895867,35.43333333333333,3.2932330688476563,21.84,76.1140122778109,52.4138332549016,90.25692147473588,80.30962128966223,605.9835056118104,156.66317008013735,8.78545269370079,32.932331562042236,80.32
22,0.7,4.551112651824951,1.4353604316711426,wrn,2.632950097827588,36.906666666666666,3.090654278564453,23.549999999999997,79.17640132248573,61.5745968778633,90.78065530291116,77.54087638979725,555.8587771564702,131.90222523776424,8.226469159126282,30.906543731689453,77.67
23,0.7,10.485412359237671,1.5852351188659668,wrn,2.5918434817912215,37.89333333333333,3.030750335693359,25.66,78.45311801792904,63.15321459672483,89.5677072728572,77.81813290287867,530.4808167357212,136.11758649275552,9.396087378263474,30.30750274658203,77.87
24,0.7,4.532941579818726,1.4808778762817383,wrn,2.5212923672239658,39.519999999999996,3.2993520080566405,23.9,75.07550349408123,55.537878277024575,88.6303942056071,81.49802890932983,578.1114366457007,159.19015941080033,15.856587886810303,32.99351930618286,0.0
25,0.7,4.242678165435791,1.3777239322662354,wrn,2.4775480122889504,40.02,2.9173258666992186,27.169999999999998,77.82711626305576,63.31410462866938,88.65377918537574,76.19113002883428,515.926756581342,141.66727896613224,9.797056019306183,29.173259735107422,76.38
26,0.7,4.745049953460693,1.4215953350067139,wrn,2.4120170423540017,41.22666666666667,3.121710205078125,24.88,76.78775053162529,60.75781437729321,88.81456143940845,81.65601703940362,549.0726803279317,143.97983275546943,14.336881041526794,31.217100620269775,81.78
27,0.7,4.4652159214019775,1.4213712215423584,wrn,2.368675456208698,41.82666666666667,2.821133642578125,28.87,78.68953604661179,66.8543076397596,87.96107984779236,77.11232953746661,486.1518013883901,133.5232098092246,10.379771888256073,28.211336135864258,77.42
28,0.7,4.543127775192261,1.458245038986206,wrn,2.334831252946692,42.68666666666667,2.9926191955566406,27.91,79.31243535452893,66.44682848592785,88.76679060542077,75.26702732695242,495.5766569284144,130.85992906697953,11.793872714042664,29.92619276046753,75.41
29,0.7,5.381563186645508,1.4307641983032227,wrn,2.2785034816143876,44.193333333333335,2.7565926025390626,29.9,79.8483246580375,69.65657997217835,88.01786702433665,75.5206847360913,464.86885147091436,124.85505144275815,8.93545001745224,27.565927505493164,75.92
