epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.1,423.8088119029999,57.73094940185547,wrn,4.520737803795121,1.817777777777778,4.434483239746093,2.9000000000000004,68.95843247274406,6.782999831869113,98.22221034404153,93.35736354273945,948.9222460131017,80.59557003397599,0.82850381731987,44.34483051300049,0.0
2,0.1,49.92730712890625,4.057903528213501,wrn,4.329245022752068,3.8422222222222224,4.301317858886719,3.95,66.9078209529583,11.706307760824517,97.42620895507774,90.64029151483602,926.2320286765894,93.37448565605422,1.4378100633621216,43.013176918029785,0.0
3,0.1,35.279746294021606,4.471842527389526,wrn,4.104762708598917,6.033333333333333,4.0907082275390625,6.370000000000001,73.15541601255887,18.147727524898183,96.81902997486351,85.53882302680765,876.9149579126865,116.01741254762254,1.3684695586562157,40.907087326049805,85.56
4,0.1,34.67956590652466,4.56862211227417,wrn,3.9228959381580353,8.446666666666665,4.0894347778320315,7.23,73.06472334277233,24.966446775361717,96.32249003701006,88.00258704322518,853.1883704293838,115.41549256118311,5.334190651774406,40.89434623718262,88.03
5,0.1,40.79670000076294,4.56415319442749,wrn,3.77009288627993,10.757777777777777,3.992660009765625,8.66,74.28849953299881,29.157487254826286,96.01235198856766,85.94263192467703,824.4528848937395,122.9159280253701,5.750830098986626,39.92660045623779,86.48
6,0.1,12.335202693939209,1.0644865036010742,wrn,3.6068511937152254,13.273333333333333,3.774459655761719,11.75,73.48969441263336,34.16675873577406,94.27513260439645,84.36260623229461,774.2773075737487,143.38204865800475,5.9335678815841675,37.744598388671875,84.5
7,0.1,28.958348512649536,1.8566980361938477,wrn,3.441554410213774,15.853333333333333,3.6104448425292968,15.049999999999999,74.4443692693963,40.56092194006746,93.22801788404183,80.20011771630371,717.682306683637,153.19803200001448,5.877004936337471,36.104445457458496,80.39
8,0.1,30.33637046813965,2.31430983543396,wrn,3.2849881899627773,18.53333333333333,3.3399883056640625,18.64,74.1869310772659,46.15947059661367,91.5336261327915,78.1465093411996,662.5142632719774,162.04023749456985,4.849515482783318,33.399882316589355,78.24
9,0.1,27.379517793655396,8.383532524108887,wrn,3.138789076019417,21.740000000000002,3.2040164978027343,21.060000000000002,74.3674616975014,50.18433591013951,89.87541443420506,82.55637192804662,624.9070736524219,163.5786331092663,5.2964359521865845,32.04016447067261,82.56
10,0.1,50.67345428466797,3.198603391647339,wrn,2.974564306437969,24.824444444444442,2.9425104431152342,25.990000000000002,74.90808127329485,57.236853751800496,87.122462163129,83.40764761518714,552.4022488642659,162.50667073755244,4.802140593528748,29.425103664398193,83.92
11,0.1,22.098028421401978,1.7134571075439453,wrn,2.8185126436027614,27.59111111111111,2.7894213195800783,28.660000000000004,74.95270967821452,60.33924063145185,85.92027902154625,80.37566582562377,517.222957815999,161.9777388603386,6.84162825345993,27.89421558380127,80.68
12,0.1,28.72728204727173,1.1101248264312744,wrn,2.6555933098901403,30.975555555555555,2.765270086669922,29.7,74.78181051865262,60.942388037500436,85.34720161278155,80.36984352773825,506.2947043417215,163.85957697501448,8.28692615032196,27.652699947357178,80.71
13,0.1,12.477019786834717,4.061642169952393,wrn,2.5299618284810674,33.37555555555556,2.6193727416992187,33.800000000000004,74.27941373639142,62.600863989049095,83.0950415894609,78.70090634441088,467.04963680364483,171.68140842634676,10.112811625003815,26.193726062774658,78.93
14,0.1,53.241888761520386,7.826993703842163,wrn,2.4103408496488226,35.64888888888889,2.7001695068359375,33.019999999999996,75.55564332193507,65.83197268317957,83.98100726867341,79.56106300388176,458.406373581083,154.48671160429834,14.028163254261017,27.001700401306152,79.59
15,0.1,42.25462603569031,5.561526298522949,wrn,2.314761558378285,37.82666666666666,2.3862074523925783,37.13,76.28943415015428,69.08417550002798,81.99655928796076,78.71798950214729,411.367694682726,150.53128266153277,6.4942725002765656,23.86207342147827,79.0
16,0.1,22.029759883880615,1.036036729812622,wrn,2.1943267377262767,40.82888888888888,2.1662694030761718,41.730000000000004,78.51486163204572,75.23280237498524,81.48338970185287,75.47623133688003,348.06325527081776,130.06254494562393,4.660264030098915,21.66269540786743,75.84
17,0.1,12.417282581329346,2.0987937450408936,wrn,2.1125688183714044,42.49111111111111,2.1932609313964844,41.68,76.06096296098829,71.96114452407927,79.38285827483814,78.05212620027436,366.9766526668328,148.53866773154684,7.163824141025543,21.93260908126831,78.14
18,0.1,13.511104345321655,1.0850317478179932,wrn,2.0287597606127914,44.48666666666667,2.1276607177734377,43.3,78.50856377107338,76.31784681311305,80.18606397541677,77.03703703703704,332.3441874328959,127.77278700708322,8.143944293260574,21.276605129241943,77.25
19,0.1,26.222853660583496,4.623897314071655,wrn,1.9454895112324844,46.33333333333333,2.191291845703125,43.21,76.61531404001288,73.84195126031324,78.31894505499734,78.42930093326291,347.134280348997,141.80862814371724,10.837136209011078,21.912918090820312,78.76
20,0.1,22.707351684570312,1.4694998264312744,wrn,1.879776153374802,48.27111111111111,1.912133233642578,48.17,79.54978971631238,80.55852817710795,78.01160784377565,74.89870731236735,279.7043347066397,113.25427947378958,5.9688471257686615,19.121334552764893,75.0
21,0.1,16.550790786743164,1.1040489673614502,wrn,1.8268754692240194,49.18666666666667,1.906661328125,48.44,79.5984763408092,80.6400388351801,78.03422188553068,73.68114817688131,277.58444289669524,113.09900597836531,6.3426293432712555,19.066612720489502,73.91
22,0.1,13.6834716796875,1.6053466796875,wrn,1.7632128393108195,50.82,2.0166473388671875,46.339999999999996,78.94559142580138,78.35173643854603,78.87831351327074,75.53112187849422,302.4483130574584,122.27921973777967,8.452290296554565,20.166473388671875,75.74
23,0.1,22.017640113830566,1.1901235580444336,wrn,1.713237959552895,52.035555555555554,1.8972762023925782,48.07,80.67643065461816,81.36437123921074,79.22671864748384,73.27171191989216,274.8109217710392,107.62939406336336,7.5586117804050446,18.972761631011963,73.37
24,0.1,16.21922016143799,1.307405710220337,wrn,1.668939876962792,53.20666666666667,1.7818988800048827,51.790000000000006,80.16597992651302,82.90102487042664,76.07796552174652,73.9680564198299,246.0497673120224,104.71403867755407,4.507991299033165,17.81898856163025,74.22
25,0.1,37.05986928939819,5.108354568481445,wrn,1.637392178855159,53.897777777777776,1.7342286163330078,52.190000000000005,81.15042622368458,84.01239377161362,76.71180949546579,72.39071323990797,236.8780349108986,98.15879131657101,5.074797198176384,17.342287302017212,72.64
26,0.1,40.79104804992676,3.648559093475342,wrn,1.6085147041488776,54.59777777777778,1.8387873046875,50.32,80.52412226804809,82.73153678809933,77.11514185714961,74.7987117552335,254.83597999089363,103.61742302435367,8.530483394861221,18.38787317276001,74.92
27,0.1,11.976933002471924,1.0840489864349365,wrn,1.5736212754114107,55.69111111111111,1.848093096923828,51.61,79.66229305192796,82.35336322197678,76.08443974180823,73.71357718536888,250.5198067720779,107.99659490042774,8.82362499833107,18.480931520462036,73.9
28,0.1,33.65277099609375,3.5411672592163086,wrn,1.5399359501898289,56.70222222222222,2.0209512634277345,47.85,79.39999458999691,80.12759656012359,77.97041650441274,77.08533077660594,283.9125926993951,115.11449678004293,12.519983947277069,20.20951271057129,77.24
29,0.1,14.753636837005615,1.301454782485962,wrn,1.5120615542612292,57.062222222222225,1.7820306335449219,51.839999999999996,80.86743791912761,83.35543190856025,76.50728915576167,73.27657807308971,242.54987625447404,101.5428928910811,7.878141105175018,17.82030463218689,73.65
30,0.1,11.419610500335693,1.1228227615356445,wrn,1.4983376979150556,57.42,1.7744617004394532,52.68000000000001,80.55427119898383,83.90679447087173,76.05592423221658,74.49281487743026,235.47508749664738,99.91928153738164,8.588192611932755,17.744617462158203,74.73
31,0.1,33.75158882141113,4.447345972061157,wrn,1.481454901735891,57.73111111111111,1.7394634063720704,52.89,80.9058234110847,84.30862793880094,75.75003865802996,74.6975164508597,231.79537010510762,97.5813460965139,6.175708398222923,17.394636869430542,74.97
32,0.1,12.50183391571045,1.1271860599517822,wrn,1.4518623399463566,58.69777777777778,1.8648991088867188,51.06,81.10747094174005,83.45415238007476,77.80426801092818,71.92480588475685,246.1690656919077,99.97844178553692,9.758450090885162,18.648992776870728,71.99
33,0.1,26.340298175811768,2.8074798583984375,wrn,1.4451424479484558,58.77777777777777,1.651564663696289,54.36,81.53268751060061,85.30212701022646,75.69765744106815,72.78702892199824,217.94673860387738,92.89355057279607,6.997685134410858,16.515644788742065,72.94
34,0.1,13.431368350982666,1.0632317066192627,wrn,1.4180480844595216,59.275555555555556,1.693235711669922,54.339999999999996,80.92478878062252,84.81374021505013,74.97996108891087,73.65308804204993,221.3575860174324,96.1824528707384,9.816986322402954,16.93235754966736,73.85
35,0.1,36.03305768966675,4.892209053039551,wrn,1.4101297293197026,59.60888888888889,1.6653043365478515,54.290000000000006,81.14492976072374,84.70822417619006,75.14607036279915,71.99737475388318,221.9052944501459,96.42497640874609,9.702805429697037,16.653043031692505,72.39
