epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.5,47.32388472557068,4.041616916656494,wrn,4.484613675900432,2.1239999999999997,4.606581787109375,1.1900000000000002,84.05376926603047,7.302049377452878,99.58135244844246,87.8858415140168,968.3646082371753,32.99608909566476,0.6482472643256187,46.06582164764404,89.3
2,0.5,37.104981899261475,3.613776206970215,wrn,5.0921588088526875,3.2169226751501627,4.894746240234375,1.73,68.13700721911026,8.190975450191981,98.99846370857203,85.8044164037855,962.8172339138241,50.30417776420049,5.746365338563919,48.947463035583496,0.0
3,0.5,29.434858798980713,3.2176003456115723,wrn,5.065240637461344,5.074931033625767,4.109062536621094,6.140000000000001,69.75539145903768,14.579530619093637,96.87084654005304,83.19838056680162,891.6383261621709,124.36553641327397,2.112235128879547,41.09062671661377,83.35
4,0.5,28.0131938457489,3.2274045944213867,wrn,4.999646133846706,6.781309176518757,4.0356125610351565,8.62,70.74818622828413,22.903233722948013,95.50173141586227,85.33595972860583,842.0260438622491,139.5095795953858,4.774126410484314,40.356125831604004,85.87
5,0.5,31.775285243988037,3.237055540084839,wrn,4.905586909927778,8.439528101106179,3.8265688720703124,10.8,71.3328817887394,29.787833705413625,94.55137111624997,84.33856502242153,799.8614460427406,148.2288436433956,5.865398421883583,38.26568841934204,84.7
6,0.5,35.59609651565552,3.200929880142212,wrn,4.73747594936474,10.027243632131617,3.839270617675781,11.58,69.39452600811248,27.32301572346515,93.50811389700333,87.37842117168061,798.9473309004222,164.39947556346968,9.382087737321854,38.39270353317261,87.45
7,0.5,27.78764009475708,3.175367593765259,wrn,4.546332525311883,12.52939290294998,3.6068193603515626,14.580000000000002,71.5177470540947,36.66503326747656,92.4762684670556,84.98009833762585,738.2191031652966,164.7598403469218,7.723416388034821,36.068196296691895,85.05
8,0.5,27.563172817230225,3.200202226638794,wrn,4.38247050977733,13.967095198475535,3.459815710449219,17.23,73.76078892267034,43.70091598189403,91.79126205751793,82.72320889211066,685.9879681762405,161.28064291397448,9.837368875741959,34.59815740585327,82.88
9,0.5,26.678974390029907,3.116128444671631,wrn,4.198598640600291,16.69512426484538,3.119899786376953,22.58,74.76973859584534,52.001772781064304,89.83355588405225,78.01601653319555,603.3203014077906,165.13455204458333,8.041448891162872,31.198997497558594,78.03
10,0.5,27.221845865249634,3.2152442932128906,wrn,3.969801823851954,19.47652249700403,3.1386387756347656,23.93,74.12372179472015,52.02637742382619,88.56529322792966,79.22965689496516,590.774951125646,172.28287320307274,7.825563848018646,31.38638734817505,79.93
11,0.5,27.062448978424072,3.146660566329956,wrn,3.8405467460030005,21.63631869489989,2.831473034667969,28.000000000000004,76.47329117063492,60.589081291947565,87.38954738902949,77.93055555555556,519.4432724832325,155.87366171084105,7.188010215759277,28.314731121063232,78.21
12,0.5,26.477019786834717,3.125401496887207,wrn,3.6853021138103297,23.84570588724661,2.7529819274902345,30.48,73.95923471483499,59.330766030626016,84.75279282757707,81.05581127733026,506.91115811890677,173.84387205461476,12.02957108616829,27.52981662750244,81.33
13,0.5,27.56693148612976,3.4359796047210693,wrn,3.542437449893069,25.613526839187724,2.5145594482421876,34.53,76.62450632643969,67.49487405668594,83.61435034667271,79.74644875515503,437.51759783727124,149.98947807188284,6.45386204123497,25.14559268951416,79.85
14,0.5,26.2770574092865,3.21686053276062,wrn,3.4059533816511913,27.911410148584242,2.451776690673828,35.36,74.5412790050569,65.40650725981997,81.75180927791436,80.84777227722772,443.214650677339,164.41330276745325,8.331166207790375,24.517765045166016,80.93
15,0.5,27.339276552200317,3.343775749206543,wrn,3.2712033918435623,30.111283279335115,2.3151262756347655,39.129999999999995,76.0859038112124,71.23632561276102,80.35211168970137,79.99014292755052,387.93783402742827,146.38709141077416,5.953773856163025,23.151264190673828,80.27
16,0.5,26.49488067626953,3.809913158416748,wrn,3.1394749422004256,32.52152242863616,2.2319554870605467,41.04,78.12753955170983,74.30036422225996,80.93672932648525,77.62890094979647,357.4774721936293,133.38914528916624,7.335689663887024,22.319555282592773,77.85
17,0.5,25.307600498199463,3.110689163208008,wrn,3.02345129782266,34.34219534459151,2.234981481933594,41.61,76.89945566936953,73.75279905697832,79.20196407227633,78.98612776160302,357.98689962124513,138.93572239273294,10.79111248254776,22.349815368652344,79.43
18,0.5,26.789339780807495,3.1552767753601074,wrn,2.9613521116557138,35.535934409311125,2.0918922119140624,44.330000000000005,78.07022068713951,76.5134457139707,78.88951771642918,77.25884677564217,325.2456424632399,129.17397701779947,7.730307430028915,20.918922424316406,77.49
19,0.5,26.064562797546387,3.1397464275360107,wrn,2.828957819763352,37.58022275304343,2.0241367736816405,45.92,78.09278348439787,77.58690401427884,78.32891315179876,76.71967455621301,310.01094848917427,126.59227257131184,7.128568738698959,20.24137020111084,76.9
20,0.5,24.751221418380737,3.13549542427063,wrn,2.7609313475689765,38.70093161431744,2.112374133300781,44.16,77.27944473210206,75.09166863885656,78.2562501153353,78.7070200573066,334.12261847525707,136.66472469815855,11.877760291099548,21.123743057250977,78.96
21,0.5,26.586162090301514,3.322432279586792,wrn,2.676112177636888,40.17670915411355,2.076001727294922,44.6,78.09509923750628,76.92203194340001,78.65128675869192,78.89891696750902,321.5949899148444,127.71159173992896,9.912795573472977,20.760016441345215,79.19
22,0.5,27.45318841934204,3.1206133365631104,wrn,2.611007293360827,41.66035757964009,1.8895597473144532,48.93,79.24809845917036,80.31471864053698,77.02009025372956,74.87761895437635,276.69533909456743,115.73693899474546,6.770294159650803,18.895597457885742,75.0
23,0.5,26.279926300048828,3.748918056488037,wrn,2.574956997117,42.50284812899833,1.9657739685058593,46.31,78.2436533634247,77.60651667775622,78.00594019559341,76.36431365244924,307.18812765526195,126.78818780619588,9.666068106889725,19.657740592956543,76.76
24,0.5,22.335668325424194,3.0405097007751465,wrn,2.493114941129077,43.87208246698099,1.9411666381835937,47.36,79.08850810643945,79.28712643462855,78.15611636387098,74.98100303951368,291.42855348463974,118.99349723192448,11.381782591342926,19.411667585372925,75.27
25,0.5,21.25870394706726,3.1182472705841064,wrn,2.4763514959722532,44.03195488721804,1.8793501983642578,49.419999999999995,79.96490407749266,81.40328312512828,77.72595071980349,74.61447212336893,267.4479700676654,109.96753586599883,8.013609051704407,18.793504238128662,75.05
26,0.5,33.638875246047974,3.604302167892456,wrn,2.433101557699361,45.39586158108825,1.8377439453125,50.57000000000001,80.45805032822066,82.76349948040496,76.86236528551198,74.3475622091847,253.32395962729643,103.8161215995046,8.380460739135742,18.377439975738525,74.53
27,0.5,29.788119792938232,4.856349229812622,wrn,2.3761367605144814,46.14636446697516,1.9152691711425782,49.11,79.33403619602835,80.49580444921047,77.07109603834283,75.43721752800158,274.6184401135168,114.94333627914705,11.323334276676178,19.15269136428833,75.67
28,0.5,28.772132396697998,10.436065673828125,wrn,2.379466636675709,46.19730809051915,1.9456832336425782,48.05,78.90239053600527,79.4267319527521,76.90515760808123,76.92011549566892,286.7745613334243,119.44648963316934,8.802227675914764,19.45683240890503,77.02
29,0.5,36.366148233413696,3.204491138458252,wrn,2.334067276029876,47.30122914316252,1.6883425811767578,54.0,80.2800503220612,83.76933989644158,74.43122073349485,72.41304347826087,229.44346500673717,102.18398029559833,8.881443738937378,16.88342571258545,72.59
30,0.5,29.258154153823853,3.272106885910034,wrn,2.304713807774313,47.619753818775024,1.6479403015136718,55.31,80.39809711441916,84.9052758185513,74.21218508624214,74.2224211232938,216.48488438148527,97.13980950345558,8.507900685071945,16.479402780532837,74.49
