epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr,num_cut
1,0.8,36.41587209701538,3.7941057682037354,res50,4.416436630746593,5.19,3.931503063964844,10.33,73.34841066701385,25.47014418208161,95.36819144385757,78.66622058659529,811.6083737662278,149.41155313130872,1.2159732170403004,39.315030574798584,78.76,0
2,0.8,36.0069682598114,5.099175453186035,res50,4.039394342685904,10.485999999999999,3.720014904785156,16.0,69.98939360119047,29.606612916329244,91.61420348536701,83.94047619047619,747.6952734057929,200.90830760552248,3.9631161838769913,37.20014572143555,84.12,0
3,0.8,21.882806062698364,4.661371231079102,res50,8.388811001602893,12.654333647811642,3.7558805419921875,12.25,69.1936089307518,24.856790099725778,93.39533434318197,83.77207977207978,798.3900903437743,178.09651084595035,1.5368751250207424,37.55880832672119,0.0,25621
4,0.8,22.017163515090942,4.3242082595825195,res50,8.637738102084988,12.969561670888249,4.053905712890625,15.310000000000002,72.30563242945668,31.452537793745606,92.38834808618259,84.20120439249025,745.1538415845986,185.57109635896086,3.2525841146707535,40.53905487060547,85.51,52328
5,0.8,19.50350069999695,4.522570610046387,res50,8.652355849409902,13.936473165388827,3.551335479736328,14.91,71.62955797227049,34.739980354660425,92.24009217054655,84.91009519332472,738.5250675375443,171.38295186777063,1.537499576807022,35.51335573196411,84.93,79503
6,0.8,21.693490982055664,4.429985761642456,res50,8.521919384431303,14.880717015948333,3.4443325927734376,17.75,72.24322616550366,38.40778682593141,90.83941498030426,83.5258358662614,696.6831363782273,181.0424153150607,4.034348949790001,34.443321228027344,83.9,106742
7,0.8,19.80984139442444,4.842483997344971,res50,8.391192538014959,15.916589679292596,4.078832214355469,18.490000000000002,71.24797436487967,33.488350882451336,90.45631691840833,84.88529014844805,712.2605516425398,209.26068363745642,4.759512096643448,40.788326263427734,84.8,134011
8,0.8,21.038657903671265,4.64509654045105,res50,8.290795586082373,16.605943549449105,3.3486930419921874,19.74,71.09026489643209,43.16960167167623,89.37272322743688,85.73386493894843,665.7513095822745,183.4373797836706,2.3689541965723038,33.486928939819336,85.86,161230
9,0.8,20.212655305862427,4.078555107116699,res50,8.128507411679742,17.514149080858157,3.826704187011719,16.42,68.58876410356403,30.209593157461534,90.80501761043291,85.43910026322087,744.7556996851447,205.61092714360208,5.226927995681763,38.26704263687134,85.49,188437
10,0.8,21.366332292556763,4.533423900604248,res50,8.138048491664438,17.06188043145989,3.2997889038085937,20.93,72.85243391115458,45.42685714793595,89.66903075775008,83.01504995573542,643.4458011770671,180.08820692373445,2.146216295659542,32.997887134552,83.33,215538
11,0.8,20.406020641326904,4.416828632354736,res50,7.883436277591982,19.60810042426628,3.1089169982910154,22.67,73.48517125175356,51.17256267312087,88.90945638470416,80.51209103840684,607.5311807225086,170.6829351794524,2.949581854045391,31.08917236328125,80.69,242675
12,0.8,22.310654401779175,4.276779890060425,res50,7.82988411354619,20.13012532203834,3.057903601074219,23.91,73.36196173949064,51.51892680872623,88.41321158998487,80.27336049415166,594.7154130927833,175.93724411300298,1.4083921909332275,30.5790376663208,80.69,269774
13,0.8,23.00233030319214,4.856982946395874,res50,7.673247459199693,21.535181236673772,3.085116455078125,23.799999999999997,74.25958611791172,51.87590253480108,88.4707826924915,81.25984251968504,591.6758577212549,171.32119378519255,1.3455900363624096,30.851168632507324,81.43,296793
14,0.8,22.096730947494507,4.3418731689453125,res50,7.599169981546242,22.43718812921299,2.896963427734375,26.950000000000003,73.76830620245111,57.464221548466845,86.2295694017853,83.69609856262834,545.4242446126013,168.28911109921768,1.548052579164505,28.96963357925415,83.93,323947
15,0.8,19.795297145843506,4.884099960327148,res50,7.629088585603171,22.621184919210055,2.8604867431640626,28.389999999999997,74.69197242175005,58.255462336438725,86.29517818058329,79.31853093143417,527.7794495448173,169.14736942617913,2.013215981423855,28.604867458343506,79.61,351110
16,0.8,22.443485975265503,4.414349794387817,res50,7.417541533209092,24.102228047182177,2.800533093261719,30.25,75.33250155514085,60.72945392476677,85.67382434765042,79.97132616487455,500.9249193570823,165.11630481423262,4.398982226848602,28.005330562591553,80.04,378220
17,0.8,19.48643159866333,4.930325984954834,res50,7.278377594228563,25.351927953134563,2.809826739501953,29.57,73.12127910721478,57.046603381586095,84.52779119819337,81.17279568365753,524.8046570946866,180.7884503676663,3.382481262087822,28.098268508911133,81.27,405346
18,0.8,21.32921004295349,4.725142955780029,res50,7.130755922529432,26.6873038018835,2.7061029846191405,31.05,73.65786545128854,60.07813208748125,84.22169751471323,81.9869470630892,500.1759447669678,173.82785751443924,2.243567630648613,27.061028480529785,82.26,432410
19,0.8,21.05701494216919,5.034895896911621,res50,7.1375259394086275,27.063717976790013,2.554045446777344,34.21,74.13840882198987,63.897134289915535,82.36216823942728,81.54734762121903,458.7743337238299,167.82864689604344,2.695651538670063,25.540452003479004,81.74,459575
20,0.8,22.73723268508911,4.209118843078613,res50,6.986796871909882,28.244007186993297,2.612368212890625,33.339999999999996,74.26068566664703,63.06692015955142,83.26444751664144,80.10801080108011,468.9506994246741,168.56136313373298,4.1175466030836105,26.12368106842041,80.38,486756
21,0.8,19.595043897628784,5.128661632537842,res50,6.91622975685077,28.33048582818592,2.5161830993652345,34.8,75.01992542839008,65.07777978061159,82.40969929624204,80.53680981595092,447.6585399209655,162.99091404523207,2.418004907667637,25.161828994750977,80.63,513929
22,0.8,22.90664553642273,4.237691640853882,res50,6.828443969428206,29.501027681812218,2.4613772094726563,35.96,75.30309676794052,66.34754202231147,82.40593694444172,78.40412242348532,433.2923373586991,160.6779036666271,2.6084935292601585,24.613771438598633,78.67,541062
23,0.8,20.858920097351074,4.710450649261475,res50,6.794234958927283,30.192079469034326,2.440935369873047,37.08,75.94380434462076,68.6934299889162,81.84462835427807,78.560076287349,414.0512426399543,152.71912135364835,4.05900701880455,24.409353733062744,78.72,568311
24,0.8,22.858293533325195,4.4319422245025635,res50,6.776987935719865,31.14999779609468,2.5098735778808594,36.25,75.81818634212306,67.69488589508144,81.9675704572004,80.14117647058823,424.5605237594422,154.9004404586275,5.144883692264557,25.09873628616333,80.19,595624
25,0.8,18.84046244621277,3.7271888256073,res50,6.650254745161935,31.532840288783238,2.3837029663085936,38.72,76.51614894644283,69.82209750363198,81.38638491135282,79.06331592689295,396.03971938177335,150.62047059183897,2.1782277151942253,23.837032318115234,79.28,622908
26,0.8,18.57250428199768,3.6396007537841797,res50,6.7547022117657605,31.318123648559197,2.289031921386719,40.760000000000005,75.80802074891709,71.44017278284828,79.15662386342258,79.9291019581364,375.8791762710004,149.2875315544424,3.689040243625641,22.89031744003296,80.05,650247
27,0.8,18.9296715259552,3.917644500732422,res50,6.591058803816973,33.09164861399708,2.298568981933594,40.64,75.71948139074007,71.45789990788793,79.59286324993316,79.68328840970351,376.89371716472664,149.22334150126693,3.839791938662529,22.985692024230957,79.73,677628
28,0.8,18.06711459159851,3.6773059368133545,res50,6.540817126042425,32.71296582821272,2.3035721557617186,40.38,76.98296284259614,71.67688875474076,80.63064677005943,78.09459912780946,375.4352609348538,145.41546535400673,6.081537157297134,23.03572177886963,78.63,705007
29,0.8,19.173452615737915,3.6913180351257324,res50,6.469088080224027,33.34949744313172,2.2882092468261717,41.660000000000004,76.72691669062661,73.17718654800174,79.68643386480183,78.9166952348303,360.5104195644804,141.89735687916394,6.048019602894783,22.882094383239746,79.07,732323
30,0.8,18.67947292327881,3.344193696975708,res50,6.510096199057076,33.640776699029125,2.4182132995605468,38.17,73.60296986789821,61.69803017672591,80.43419850316667,79.10399482451884,441.3069475001729,190.6299733506277,4.966253042221069,24.182133674621582,79.3,759663
31,0.8,15.321989059448242,3.1720385551452637,res50,6.857235447744305,28.916776750330254,2.508742132568359,36.27,75.66591654351004,67.67359320375566,82.26935559747419,80.60568021340028,424.82698712236265,155.3697948202154,2.521207556128502,25.08742094039917,80.86,786953
32,0.8,15.444467782974243,3.0588691234588623,res50,6.439140169808034,33.918722146229534,2.601037432861328,34.510000000000005,75.58129985846836,64.27886908388759,83.4090957586049,78.50053443273782,452.11043941629333,164.36959338415298,2.2334709763526917,26.010377407073975,78.74,814290
33,0.8,15.576955795288086,2.9986910820007324,res50,6.489383705591751,34.12420875569917,2.2449933837890623,41.93,77.12915335985817,73.12510766327127,79.55758022528494,78.6464611675564,358.0845133457736,141.82691772668622,3.128577396273613,22.449934482574463,78.77,841699
34,0.8,15.095501899719238,3.1234288215637207,res50,6.279980318112806,36.22015738229671,2.337589697265625,40.339999999999996,76.1780543389902,70.92878179730482,80.07984161497565,79.4334562520952,380.40633238475516,150.02360439133628,4.057495668530464,23.37589740753174,80.0,869206
35,0.8,16.073534727096558,2.9060394763946533,res50,6.217606110761395,35.91130820399113,2.2457318420410157,41.68,75.88943965914447,70.6561159274679,78.93696261248854,79.44101508916323,372.91758996863774,154.47960503335173,2.8349246829748154,22.45731830596924,79.48,896656
36,0.8,14.614372491836548,2.9319405555725098,res50,6.2477622411467815,35.559510567296996,2.2087752014160156,43.21,77.09426060005235,74.10968968762204,78.99055065778504,78.6053882725832,345.1700712669752,139.84441906169548,8.380967378616333,22.08775043487549,78.71,924181
37,0.8,15.541146278381348,2.9399940967559814,res50,6.126218765974045,36.831330663106364,2.173106805419922,44.24,76.71783140934669,73.65781542036585,78.08123445124279,78.49713055954088,341.1735065464359,144.36876919605874,6.592569500207901,21.731066703796387,78.6,951711
38,0.8,15.097439289093018,2.9192121028900146,res50,6.174559549851851,36.71885454302154,2.3733524353027344,39.68,76.58994728049863,71.8040310471879,80.86792015863492,78.16644562334217,380.6894365384319,144.26076467557115,2.4849500507116318,23.733525276184082,78.18,979292
39,0.8,15.231990575790405,2.8714728355407715,res50,6.1230709606950935,36.649168075451556,2.354641876220703,40.79,74.85992635153407,67.93305254440973,78.81734975025397,79.91893261273434,392.9139265161218,166.59141211757472,3.6630265414714813,23.546419143676758,80.07,1006814
40,0.8,15.379524946212769,2.9406538009643555,res50,6.109372065407889,37.29200214707461,2.14518271484375,44.82,77.20427843224212,75.6969226828591,77.72067989549973,79.81152591518666,327.18316342714996,135.07070806233213,4.538626596331596,21.451826095581055,79.96,1034458
41,0.8,15.236315965652466,2.964341402053833,res50,6.117512621198382,37.28177880966201,2.3481600524902344,40.849999999999994,74.49907554078537,69.00182728803334,78.26053003872951,81.47083685545225,388.34931342133274,162.56439789396217,3.613799810409546,23.481602668762207,81.64,1062061
42,0.8,15.16871428489685,3.025850296020508,res50,6.054944103785924,37.39651854835101,2.1673305419921873,45.09,76.97737328515836,75.35087298138954,77.75750087957887,77.70897832817337,327.4582913051873,137.5045121291812,7.273412495851517,21.67330503463745,77.8,1089714
43,0.8,15.422855615615845,2.882265567779541,res50,6.010067239488874,38.37770234053958,2.178552899169922,43.09,76.10330733151844,73.31804968190102,78.0156070578222,79.73994025654542,351.2132089482732,144.87897103414565,3.818071633577347,21.785528659820557,79.86,1117326
44,0.8,15.26464557647705,2.93499755859375,res50,6.0573582921709335,37.20109060027712,2.163310607910156,45.5,76.07528379877004,73.57601051196868,76.41985973967233,78.69724770642202,334.80292933231726,148.09625564650713,5.9401631355285645,21.633105278015137,78.81,1144953
45,0.8,14.916922807693481,3.051429510116577,res50,6.054411561148507,38.296538444315075,2.2134021484375,45.129999999999995,77.25105623020244,75.8511045706532,78.19544710113358,76.89083287771096,324.490871887292,134.85551921821758,8.036059886217117,22.13402032852173,77.2,1172622
46,0.8,14.997295618057251,2.9230892658233643,res50,5.996394874027797,38.17856343701052,2.1059416381835936,46.379999999999995,78.52233523594637,78.1867277246868,77.9038674805319,76.98619917941066,303.5701029025841,123.70850286231938,3.313608467578888,21.059415340423584,77.14,1200277
47,0.8,15.446745872497559,2.869480848312378,res50,5.964749311719622,38.48011808382162,2.1275546142578126,45.46,76.77328408893096,74.88849855996567,77.38739873032074,77.94279427942794,327.63722210723364,140.615389401689,2.8910059481859207,21.275546550750732,78.22,1227920
48,0.8,15.323010444641113,2.9110031127929688,res50,5.9795439270721085,38.93980233602875,2.086836279296875,45.93,77.38107994044218,76.06525813830254,77.81184030420148,76.93730349546884,318.20274613180857,134.86188626963235,5.389246344566345,20.868360996246338,77.27,1255660
49,0.8,15.841360330581665,2.9729115962982178,res50,6.00209429877145,38.143959791778855,2.5410477783203125,36.42,70.38147532224706,58.31379640722396,78.60446146394813,84.39760931110412,473.783620794829,205.84459987182774,5.690621957182884,25.410475730895996,84.44,1283376
50,0.8,15.629655122756958,3.395699977874756,res50,6.025996033804757,37.58909759268391,2.0759705322265627,46.410000000000004,78.30086977590352,77.73632870169376,78.39128602335255,73.63314051128941,305.9037152363487,126.27250874866542,3.0681973323225975,20.759704113006592,73.71,1311069
51,0.8,15.594598770141602,3.080202102661133,res50,5.916994623456683,39.08406524466751,2.203815283203125,44.21,74.93727791948017,72.12637608842239,76.55943963200234,79.58415486646352,351.49500022649556,154.44549888658383,4.908846691250801,22.03815221786499,79.73,1338753
52,0.8,15.546553373336792,3.1035234928131104,res50,5.8650693427557234,39.84806940261608,2.121831787109375,46.300000000000004,78.01030844906708,76.8735681082943,78.18940014682542,76.23836126629423,311.11494837280526,130.63801649960826,4.5049842447042465,21.218316555023193,76.37,1366506
53,0.8,15.607925176620483,3.0503106117248535,res50,5.8658714815117845,38.92968151718546,2.155596691894531,44.45,74.44777301127188,71.72125250706911,76.09712219406775,80.57605760576058,352.7829053718834,157.68582745240843,4.527507349848747,21.555969715118408,80.7,1394307
54,0.8,16.158552408218384,3.514657735824585,res50,5.871360611641544,39.226792537648905,2.163112121582031,44.879999999999995,76.89550784029142,75.36408631747878,77.22345548694479,79.75326560232222,328.8488548856048,137.2175075240191,1.7186431214213371,21.63112163543701,79.92,1422062
55,0.8,15.79508376121521,3.0904836654663086,res50,5.842719530237132,39.78639989184805,2.122042517089844,45.48,76.68897457042544,75.6133225112289,76.89270068007426,80.77769625825385,324.1988530121186,137.33464379181643,4.627411440014839,21.22042417526245,80.85,1449871
56,0.8,15.940324783325195,3.221621036529541,res50,5.812794104389761,40.04057709648332,2.1444524169921877,45.76,76.98098131588176,75.77978879850636,76.83076279196338,79.3141592920354,321.18537937428266,136.51868166249542,3.8992054760456085,21.444523334503174,79.35,1477691
57,0.8,15.852233171463013,3.0822384357452393,res50,5.813723355874248,40.036084799278306,2.197186395263672,44.0,75.81511566558441,72.8507529449412,77.2766580388489,79.96428571428571,347.91106826941314,149.14251118013837,2.614990808069706,21.971862316131592,80.2,1505521
58,0.8,15.316622495651245,2.9793589115142822,res50,5.8624246575239765,39.974682399746825,2.0500565795898438,47.58,78.18118611935576,78.05642875426648,77.21713000753849,75.84891262876765,297.32749043784287,126.53159511154132,6.360320001840591,20.500566959381104,75.87,1533402
59,0.8,15.737412929534912,3.2599053382873535,res50,5.839941518155136,40.391499388282206,2.1988661987304687,44.01,74.93395309213648,71.72192168282317,76.94194158281053,80.19289158778354,354.6094214675016,155.92295107065834,5.033965781331062,21.988661289215088,80.21,1561333
60,0.8,15.724766731262207,2.85830020904541,res50,5.875300498367045,40.18192514821016,2.2102590698242186,45.61,75.94919418610965,74.19216200866742,76.72932534988301,77.71649200220628,331.3926184354488,145.55081979557914,8.515925705432892,22.10258960723877,77.77,1589236
