epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr,num_cut
1,0.5,130.51042008399963,5.619180917739868,res18,4.832618124954536,4.253,5.018044723129273,4.590000000000001,62.9995896622283,10.80827910439887,96.90006796498038,91.48936170212765,925.3971487972616,112.72836722918944,7.330773025751114,50.18044948577881,91.55,0
2,0.5,102.2129876613617,6.3809638023376465,res18,5.709084517193,7.278228182996949,4.212270409011841,10.93,69.27058408063562,27.54899073280579,94.09339500152409,84.92197148310318,806.1392880176226,157.39220401692356,4.434893652796745,42.12270736694336,85.43,23649
3,0.5,101.89945077896118,4.586233377456665,res18,5.308948573323877,10.96758824230072,3.790763365936279,16.32,71.93248878781914,39.61830431454274,91.91226027590001,82.15822179732314,710.6205570682807,169.6660631772685,2.5432711467146873,37.907633781433105,82.22,48090
4,0.5,91.28746438026428,3.29473614692688,res18,5.062952804893717,14.033693793177749,3.8919879066467287,16.36,70.89304026220185,37.92107125356243,91.3811985174278,84.95934959349594,716.347830320796,176.11795816828302,6.93584680557251,38.91988277435303,85.38,73833
5,0.5,85.68477702140808,6.375498533248901,res18,4.818739853799343,16.748541186049668,3.638341228103638,20.169999999999998,73.1231140591208,45.750212503323965,90.14209867552594,81.61092321182512,649.3784211603322,173.9948434825637,7.302437722682953,36.38340950012207,82.06,100143
6,0.5,93.33124923706055,5.413147687911987,res18,4.63799772579908,18.96674421787327,3.6597506900787353,20.549999999999997,72.4666326738419,45.645626102754434,89.67325463508169,83.0081812460667,647.191928184417,177.8564780413387,9.590435773134232,36.59750699996948,83.05,127073
7,0.5,100.76793026924133,5.733271598815918,res18,4.469071268615588,21.155964313250358,3.435087539291382,24.22,73.7615095328975,53.23898938886226,88.08748488262226,81.08999736078121,585.0072486651264,170.64477733758017,12.684163451194763,34.35087442398071,81.55,154441
8,0.5,89.35318279266357,3.8335354328155518,res18,4.329085780877983,22.814445828144457,3.1999024250030517,26.979999999999997,74.58323257598323,58.59251303522974,86.63338451868779,81.826896740619,539.5908230082364,162.8488786474847,6.600414961576462,31.999022960662842,82.0,182171
9,0.5,96.83012866973877,6.111161708831787,res18,4.204516893593499,24.742325322961523,3.6704282752990722,23.03,74.75034540697435,53.66255490065881,89.27189178495442,78.68000519682994,593.8596738278648,162.32585416527579,13.351723551750183,36.704280376434326,79.28,210181
10,0.5,98.39556980133057,5.87064528465271,res18,4.098328708114896,26.14316194619922,3.592094318962097,23.29,74.29455697907936,53.30859775374489,88.72322098767229,82.140529266067,592.8697368716919,165.13906404888178,13.317455351352692,35.9209418296814,82.27,238472
11,0.5,88.88065910339355,3.4044954776763916,res18,4.01421417746433,27.252362618130903,3.3009606882095337,27.93,74.90574242301625,58.027351680177254,86.81501089186267,79.78354377688358,532.0749023856122,167.6133399100721,9.09113734960556,33.009605407714844,79.99,267047
12,0.5,98.2140622138977,3.144339084625244,res18,3.940878247016208,28.41258476182454,3.0886530281066893,30.070000000000004,77.2820685191819,64.9827036752211,86.61159593904877,80.16588016588017,483.87115502278334,145.9049612513707,8.976336568593979,30.886530876159668,80.24,295818
13,0.5,90.64253377914429,6.402754306793213,res18,3.869117866980063,29.45337711201612,3.2949007453918457,28.38,75.27781008489917,59.98823047975361,86.74995628715493,79.22368053616309,520.5676491740588,161.80963811996696,13.707827031612396,32.94900894165039,79.38,324855
14,0.5,91.16042041778564,6.392491817474365,res18,3.7892290801347808,30.63894107841614,3.451534652709961,25.19,75.62123371002225,57.5124089122502,88.19170371804432,81.4730650982489,558.1762065509602,157.37655433853809,15.071943402290344,34.515347480773926,81.77,354066
15,0.5,86.14217233657837,6.020853281021118,res18,3.7407812566860863,31.48302864668149,3.0538242599487306,31.56,76.95198406790031,64.86802155648978,86.0244854409299,77.79076563413209,471.60135323759846,151.1764234048863,9.116459637880325,30.538241863250732,77.95,383447
16,0.5,95.28313040733337,4.7219016551971436,res18,3.710085923454978,32.15326651027227,3.2408010848999025,28.89,77.20309979531905,63.10994871480216,87.3781190307208,78.49810153283644,501.1698843404216,148.78969693964555,11.97008341550827,32.408010959625244,78.48,413112
17,0.5,93.06543612480164,4.864636659622192,res18,3.645187614611155,33.12505337470466,2.926473218154907,34.28,78.23978410583139,69.33425562307896,85.48636104070968,75.65429093122337,429.64225004047773,139.4467040666958,7.073745131492615,29.264731407165527,75.81,442854
18,0.5,80.88581395149231,3.8905508518218994,res18,3.602104945695248,33.89013996180268,3.126101682281494,30.459999999999997,78.24512446579351,66.18389819806426,87.02163063321919,77.5237273511648,474.1440182890197,140.83904670253932,10.220123827457428,31.261014938354492,77.64,472692
