epoch,rate/ratio,train_time,learning_rate,model,loss,train-acc,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
88,0,30.523833990097046,0.09007855077027713,res18,0.853724479675293,0.8013,63.07,83.89936634648035,90.63479470557074,71.94378703989895,69.13078797725426,144.62628444204177,66.03166006465536,12.288246303796768,14.338831901550293,69.37
89,0,34.71016550064087,0.08940111329592174,res18,0.7443820238113403,0.80728,57.89,82.70250996831953,88.10995098872924,73.99917525169414,71.69318451674187,183.62158403362582,78.96310213330231,15.382328629493713,17.209885120391846,71.84
90,0,37.614081382751465,0.08870403318433882,res18,0.8090763092041016,0.80218,59.99,82.64336649626559,88.73758622480553,72.36029207077675,72.80679830042489,170.27110756181085,76.71539092523227,12.601062655448914,15.942602157592773,73.16
91,0,31.40400218963623,0.08798765795264427,res18,0.5655888915061951,0.80466,63.9,83.83583681219358,90.79873520157827,71.2477678357049,68.25484764542936,140.27875918786256,65.45543611020341,12.185034155845642,14.456003904342651,68.64
92,0,32.14018487930298,0.08725234473719905,res18,0.7227148413658142,0.8071,62.2,81.83280593409211,88.78332564845557,70.1406893902362,70.68783068783068,161.06191120092652,78.39695704404618,13.486966490745544,15.115011930465698,70.93
93,0,37.795594692230225,0.08649846011556525,res18,0.8826977610588074,0.8049,57.45,81.43386933306334,86.92764967679145,72.91857036283058,74.4770857814336,193.6220855012785,86.54168738409466,17.06443279981613,18.390283584594727,74.55
94,0,36.4537398815155,0.08572637992375517,res18,0.8231889605522156,0.80622,60.59,82.95320576623702,88.98523937651754,72.9687452951625,70.08373509261608,165.83598863909273,75.31632036369298,13.181458413600922,15.942513942718506,70.57
95,0,29.691031217575073,0.08493648906886486,res18,1.0186607837677002,0.80922,61.42,83.63042350563195,89.78902025050382,73.018092988413,69.72524624157595,156.89932268294274,70.48169759604264,14.372541010379791,15.750665664672852,69.75
96,0,34.088950872421265,0.08412918133718539,res18,0.8224468231201172,0.81078,63.34,83.67361321773176,90.46980226015013,71.74078675782216,68.00327332242226,144.67023164283123,67.31433360830158,12.570139765739441,14.714800119400024,68.22
97,0,34.17111802101135,0.08330485919788759,res18,0.9295293092727661,0.80772,59.64,82.56425736447093,88.60201003574963,72.75440646273759,73.29038652130822,172.71039697132184,77.35597732032446,14.679598808288574,16.45894169807434,73.34
98,0,25.8029842376709,0.08246393360237811,res18,0.6925750970840454,0.81294,60.92,83.1075651844021,89.1237665138264,73.4427640769095,69.80552712384852,163.4250300116418,74.54982444156241,13.900119066238403,15.416263341903687,70.04
99,0,24.88240098953247,0.08160682377942667,res18,0.7806792259216309,0.8112,60.37,83.28210788287602,88.92802573004444,74.20396291834811,68.1806712086803,166.81916594355127,75.19321005617027,13.603414595127106,16.0542631149292,68.33
100,0,27.332905769348145,0.08073395702616695,res18,0.708406925201416,0.8118,63.4,83.7393059075003,90.42570228036755,71.9156663069193,69.20765027322405,144.6508913695256,67.56870113099924,11.434753239154816,14.293529987335205,69.48
101,0,33.46588945388794,0.0798457684950751,res18,0.6503438353538513,0.81424,61.63,82.9530044933845,89.45849814923199,71.53651599802131,71.56632786030754,158.5049239552272,73.10732572611813,15.080846846103668,16.06082558631897,71.75
102,0,21.699530363082886,0.078942700977032,res18,0.7450219392776489,0.81344,61.13,82.74955956616894,89.09974793713089,72.208438732363,70.2598404939542,162.97763422247854,75.13959148495927,14.795002341270447,16.40385150909424,70.57
103,0,26.25010657310486,0.07802520468057761,res18,0.8997281789779663,0.81494,62.59,83.76049688662172,90.30651832989797,71.93343683699696,69.98128842555467,148.7029128935894,67.87753674931152,14.561903476715088,15.400420427322388,70.14
104,0,34.11313343048096,0.07709373700746741,res18,0.7748615145683289,0.81774,60.97,83.0374106946663,89.13771246447509,72.80721558357406,69.97181655137074,163.17817454196873,74.55056816985187,14.180724322795868,15.903301239013672,70.46
105,0,27.065919399261475,0.07614876232464274,res18,0.7792682647705078,0.8194,61.14,82.56415336265779,88.88902918324851,72.12470439081662,69.2228512609367,164.32543747017561,76.53660329800702,12.687976658344269,15.87700605392456,69.43
106,0,26.10361361503601,0.07519075173272868,res18,0.9167728424072266,0.81836,63.66,83.65164127810945,90.72773264407623,71.23494002134059,69.62025316455697,141.83662674678573,65.93394899458212,13.20931613445282,14.263962507247925,69.76
107,0,26.40332579612732,0.0742201828311752,res18,0.9869845509529114,0.82088,62.0,82.05890280135823,88.99046658238046,70.06698543565733,71.76315789473684,160.50068997188444,76.88288655654429,13.924483954906464,15.691533088684082,71.84
108,0,33.84799766540527,0.07323753948015814,res18,0.5026434063911438,0.82164,62.93,83.11567213363803,89.94574511382582,70.50071083909724,71.56730509846237,149.9981810201613,70.7567067112738,13.146832585334778,14.958893060684204,71.7
109,0,30.0560245513916,0.07224331155935936,res18,0.666724443435669,0.8249,61.69,82.08593129421409,89.1029242893675,70.39136227804423,73.97546332550247,161.14434602747704,76.03686868015811,12.766125798225403,15.328959226608276,74.16
110,0,20.30358624458313,0.07123799472374555,res18,0.5002301335334778,0.82418,62.02,82.34208707072528,89.19600266677911,70.88790554315068,71.51132174828857,158.91482172477808,75.39259321503009,14.142540097236633,15.91950535774231,71.88
111,0,33.41472291946411,0.07022209015646835,res18,0.8088938593864441,0.82446,63.85,83.33116278969015,90.54697455866648,70.87754326951685,68.4923928077455,142.39273188555234,67.34528772639558,12.388262152671814,14.64814305305481,68.55
112,0,29.024054527282715,0.06919610431900802,res18,0.6595411896705627,0.82964,61.59,82.54198099068599,89.04846364491978,71.39574997248378,70.32022910700339,161.46707649426193,75.87573986174293,15.173391997814178,16.066519021987915,70.61
113,0,23.029523611068726,0.06816054869868603,res18,0.8400319814682007,0.82514,63.14,83.82486077240786,90.60462140105449,71.687970652504,69.99457406402605,144.56000931815132,66.28764410284776,14.743992686271667,15.031771659851074,70.43
114,0,22.82187032699585,0.06711593955367202,res18,0.5845885276794434,0.8253,62.24,83.00244695901048,89.51378904618633,71.5988377114754,69.01483050847457,155.52212682865544,73.04697015647069,15.635743737220764,15.675969123840332,69.31
115,0,16.35602569580078,0.0660627976556122,res18,0.6200986504554749,0.83384,65.36,83.73318250174553,91.17181469215762,70.12686451330767,67.86951501154735,132.30016590584006,63.84992898703448,13.462735712528229,14.199930429458618,68.1
116,0,24.159194231033325,0.06500164803000781,res18,0.5868220329284668,0.83162,61.51,83.66201906053672,89.71538743273521,73.17517742295692,67.8358015068849,156.91282056503348,70.93322760951615,14.204837381839752,16.22522473335266,67.99
117,0,23.327836990356445,0.06393301969447282,res18,0.42304959893226624,0.8312,62.26,83.73058320314607,90.0265071779512,72.72651644028531,69.36936936936937,151.78017480343638,69.3998204622405,14.29888904094696,15.68692684173584,69.58
118,0,21.485719680786133,0.06285744539500145,res18,0.5457081198692322,0.83372,63.23,83.7421656418278,90.63658690378242,70.99936086557025,70.38346478107152,144.07360372314338,66.21443151322259,13.951396942138672,14.590027332305908,70.6
119,0,18.424293518066406,0.061775461340376855,res18,0.39907461404800415,0.83282,63.35,82.89977829486244,89.96303769789603,70.60719897158233,69.93178717598909,148.31421240872197,71.00397179518961,13.477401435375214,14.787384271621704,70.18
120,0,23.872894048690796,0.06068760693485378,res18,0.7542209029197693,0.83728,64.14,83.5616990753808,90.76428737421034,71.07184784583926,68.23759063022867,139.7406944442958,65.98771193548095,13.645808398723602,14.54155683517456,68.49
121,0,23.049986600875854,0.059594424509247845,res18,0.6110348701477051,0.8388,63.69,83.72108358965917,90.8912111347371,70.44010487424049,71.05480583861195,140.68796683421024,64.9207025343182,14.062409102916718,15.173031091690063,71.08
122,0,17.426953554153442,0.05849645905056602,res18,0.5059866905212402,0.8432,60.93,82.52127221312553,89.10852379544959,71.44246818823406,70.5144612234451,164.01786893146013,75.19221602014068,14.840620756149292,16.506366729736328,70.72
123,0,23.766374111175537,0.05739425793031288,res18,0.34829196333885193,0.84186,62.16,83.19064590866915,89.83237817192204,71.52233044941816,70.71881606765328,153.83124078861323,70.97623191229277,14.354243874549866,15.424110889434814,70.8
124,0,23.601486921310425,0.056288370631608166,res18,0.5982991456985474,0.84584,61.57,83.50792395582145,89.78483936971027,73.03840010703753,69.58105646630237,156.36419933153508,70.67589608943872,14.696897566318512,16.255284547805786,69.87
125,0,22.82450556755066,0.055179348475251466,res18,0.42793458700180054,0.84354,65.74,83.0665914708316,91.0363416812078,68.04607878192488,71.13251605370695,132.22987562647816,65.38460053665482,14.058206975460052,14.192551374435425,71.42
126,0,22.974023580551147,0.0540677443448709,res18,0.6606937646865845,0.8478,62.94,82.95021076446425,89.90256236734278,71.16095825904438,70.39935240151107,150.32480898749068,71.12964145253287,13.112135231494904,15.1034677028656,70.51
