epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.5,54.03951907157898,5.10912561416626,wrn,4.492084813388911,2.2955555555555556,4.531118041992188,2.3,85.24981086734013,20.825480298751714,99.48375636355149,67.23643807574207,933.06908425194,42.831088702158794,0.46474793925881386,45.31117916107178,0.0
2,0.5,25.262632369995117,3.590205192565918,wrn,6.053723465828669,3.1916545065043933,5.0097213500976565,1.7399999999999998,68.34202479464521,11.91529688650554,98.90006456497314,87.50254427030328,958.6492373606368,46.54159762668941,5.699334293603897,50.09721279144287,0.0
3,0.5,24.247159481048584,2.899158239364624,wrn,5.970291186551579,4.829244829244829,4.626730004882813,3.8,67.4331983805668,18.98904945720606,97.62991844490145,90.29106029106029,919.3455586859242,81.6119852176428,5.818799510598183,46.26729965209961,90.32
4,0.5,29.308814525604248,3.0568718910217285,wrn,5.846625018119812,6.061397779229262,4.1681234375,6.63,71.93793130074464,19.206954771804906,96.73759062196343,85.05944093391882,872.5303983189042,118.7397831316025,6.108884513378143,41.68123245239258,85.12
5,0.5,22.97402596473694,3.0066323280334473,wrn,5.832393674768953,7.093790838722648,3.9451107055664063,8.6,69.03078723729072,20.266888406680025,95.11272140386939,87.25382932166302,850.6940824765426,147.6871689912046,5.371788516640663,39.45111036300659,87.79
6,0.5,30.213859796524048,3.2661354541778564,wrn,5.746709769705068,8.387710712343665,3.8300293701171877,9.610000000000001,71.1183725880187,27.704070200074703,95.20958911017605,82.89633809049674,819.1141607692291,140.31552981409502,4.678868502378464,38.30029010772705,84.14
7,0.5,26.018813848495483,2.939009666442871,wrn,5.600554151120393,9.33374270801351,3.733039630126953,12.0,69.99564393939394,29.3105487457286,93.49145431619968,83.375,788.5889605864795,163.02058493049043,9.018182754516602,37.33039855957031,83.58
8,0.5,26.59867525100708,3.3254754543304443,wrn,5.465204057735127,10.57656116338751,3.634281359863281,13.420000000000002,70.99479681446896,32.85567772940955,93.01997733597148,85.22753522753523,761.7713347987094,165.50184290516867,6.846992671489716,36.342811584472656,85.3
9,0.5,24.33228325843811,5.394056797027588,wrn,5.306355348804541,12.043557418158086,3.6244890197753907,13.56,70.77550680540938,31.651763728880404,92.7727667319539,85.86302637667747,762.3232304453916,168.8582549567158,7.9026080667972565,36.24489068984985,0.0
10,0.5,23.521629333496094,3.007155418395996,wrn,5.148193311061103,13.97816127587751,3.4238974853515627,16.37,70.11735594527222,36.31858913456683,91.23011494483376,84.45533899318426,722.222779756066,182.17391013291217,11.755318194627762,34.23897743225098,84.71
11,0.5,21.543096780776978,3.1150083541870117,wrn,4.923789209206199,16.271760154738878,3.2752416015625,19.29,69.54654450564101,39.55921529305043,88.83362399749592,86.33378763474167,683.4252768755521,193.75830684024254,2.8435125946998596,32.752418518066406,86.45
12,0.5,22.759388208389282,3.0718507766723633,wrn,4.73432548067211,18.30497903745539,3.0833556030273437,21.85,70.94652804923935,42.71019407242698,88.4673388249007,82.54638515674984,647.032553916868,197.8643381984266,8.8106669485569,30.8335542678833,82.6
13,0.5,21.330995321273804,3.1369547843933105,wrn,4.57490951538086,20.341814890876815,2.821844445800781,25.990000000000002,71.24296452560745,49.250703361077875,85.84012429805188,83.88055668152953,587.1138034626592,197.2182253359458,6.457378715276718,28.218443393707275,84.6
14,0.5,21.258055448532104,3.0131959915161133,wrn,4.390453951699393,22.477256822953116,2.706187420654297,28.87,72.31481593754654,54.992163884806324,84.81385586890664,81.47054688598341,539.8060911204046,187.1774995412392,6.689904630184174,27.061872482299805,81.55
15,0.5,21.059916973114014,3.044212579727173,wrn,4.238893530293965,24.422152853284697,2.7126987182617186,29.9,74.06537960581872,58.40460718460477,84.87718666098331,81.41226818830243,514.9459798594763,174.9321798313201,8.758051693439484,27.126989364624023,81.47
16,0.5,21.270647525787354,3.0284130573272705,wrn,4.128691288802001,25.61473966039597,2.438049182128906,35.3,74.01554789812208,61.99124900977739,81.79512821838071,80.09273570324575,458.44732574020253,179.0217151234431,6.27257376909256,24.3804931640625,80.46
17,0.5,20.881551504135132,3.3873279094696045,wrn,3.9889083383309893,27.759705819956153,2.4593442749023438,34.849999999999994,74.2089252150704,63.69454730396331,82.39634749627744,80.55257099002301,454.64143113435745,170.5012226347306,8.259181678295135,24.593441486358643,80.71
18,0.5,22.352384090423584,3.057344436645508,wrn,3.8468004945176757,29.483907557067912,2.3961919189453127,36.64,74.36917577453023,64.50530523378532,81.25233223018711,79.45075757575758,437.4378978981895,171.71436025933357,6.260312348604202,23.961920738220215,79.47
19,0.5,20.933072566986084,2.9589946269989014,wrn,3.737897376580672,31.613935300391045,2.237660479736328,40.43,75.10531718556324,68.83826822185445,79.60754912924766,77.80762128588215,390.8956811698182,161.32899394402523,5.622407048940659,22.376606464385986,78.03
20,0.5,21.708315134048462,3.0632710456848145,wrn,3.636210148984736,32.703954399714995,2.1748023254394533,41.4,76.21328378757151,72.01414068928335,79.39902632855316,79.02730375426621,368.2747141815993,147.3768865165239,4.296973347663879,21.74802303314209,79.18
21,0.5,20.834646463394165,3.10789155960083,wrn,3.541308315921592,34.08895881006865,2.258033221435547,40.89,75.53519994700886,70.31126243195192,79.36574602071363,79.86804263238031,380.40961977369176,154.98261381765067,10.24468019604683,22.58033275604248,79.9
