epoch,rate/ratio,train_time,learning_rate,model,loss,train-acc,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0,18.224061012268066,0.0677662313001352,wrn,3.962813138961792,0.05136,9.08,69.75912890453147,22.54934068685384,94.95010100005726,85.87769467663881,838.1981662595596,146.8360824579995,3.4738194197416306,38.85995626449585,86.11
2,0,14.917194366455078,0.09808550555237622,wrn,3.6155200004577637,0.12434,13.33,70.42963579247183,32.72970600891415,92.8020965345021,84.13522556824738,764.3525724905033,166.2724742951066,6.968749314546585,36.388633251190186,85.28
3,0,15.140500783920288,0.09795993166975019,wrn,3.0168776512145996,0.19872,23.62,73.74776868808948,51.74623448640661,88.4192615654746,81.43493061010736,595.4191818814586,172.47382170815683,6.256203353404999,30.681424140930176,81.84
4,0,15.377544641494751,0.08841419654765738,wrn,2.7811572551727295,0.27756,27.97,74.55324026541001,57.96317300441092,86.54881960849661,79.24475912814106,532.6195655220919,168.66790427524197,10.538958013057709,28.416059017181396,79.56
5,0,15.002621173858643,0.07256215740420054,wrn,2.4824960231781006,0.33922,35.1,75.9328684498176,67.24141871891743,83.10137958756177,78.65947611710324,435.259008389,153.74514687521125,4.716573283076286,24.466569423675537,78.92
6,0,14.939327716827393,0.05300619324655168,wrn,2.4710659980773926,0.3928,39.87,77.74083124219905,73.09087530871467,81.82410372052257,77.96441044403791,371.8283289259002,137.1513289318581,2.933213487267494,22.400829792022705,77.98
7,0,14.73540449142456,0.03295674470814064,wrn,2.064790725708008,0.44492,45.76,79.11022277639397,78.30363927392284,78.73391467459527,78.13421828908554,306.05667970691775,121.38998199513051,3.0983682721853256,19.68327760696411,78.23
8,0,14.980037450790405,0.015705266188590992,wrn,1.7705013751983643,0.49306,50.79,80.27342145693251,82.99474164489176,76.74599516418331,74.61897988213778,251.16955985423945,103.15692898099033,3.186173737049103,17.471991777420044,74.76
9,0,14.758439302444458,0.004083878220514855,wrn,1.4273009300231934,0.54268,56.52,82.10042882785748,86.9534672378939,74.71518860157104,71.8261269549218,197.33563598211032,85.0249810247917,2.6949549093842506,15.333914756774902,71.96
10,0,15.225171089172363,4.2722093335834e-07,wrn,1.2604697942733765,0.58542,58.2,82.31938826682452,87.86369904724963,73.46446342313217,72.08133971291866,183.8693010956748,80.89707288358176,2.9767492786049843,14.757490158081055,72.18
1,0,30.100065231323242,0.004260363549945495,wrn,4.382928371429443,0.02168,1.72,85.29708071859234,15.051278381412203,99.54777456270041,79.09035409035408,950.1071213055699,37.188070702368734,0.137232372071594,45.66275596618652,0.0
2,0,15.255619049072266,0.004585155564201332,wrn,4.077632427215576,0.04492,2.71,74.8266774989674,19.296514013594184,98.57687003187999,90.75958474663378,930.8458352940731,55.72863932878791,6.628401577472687,50.71322441101074,0.0
3,0,15.861608982086182,0.005038629650692794,wrn,3.86651349067688,0.0736,4.55,65.43263546301785,14.013183209517551,97.02440390807323,90.06809848088004,916.986745877314,103.08370023996206,9.95275005698204,48.31085205078125,0.0
4,0,14.869498252868652,0.005619555098113099,wrn,3.7438507080078125,0.10198,8.37,68.80065809314928,19.639927314036658,95.32650282013047,85.8561606460766,854.769638222585,146.08885265702233,10.035530477762222,42.82279014587402,0.0
5,0,14.86880874633789,0.006326355297042188,wrn,3.6724066734313965,0.1299,10.97,71.55326766524777,28.775547232374453,94.45404411451105,82.9383353925643,799.2789154398558,151.41656395345038,9.698369354009628,38.51677417755127,82.97
6,0,15.467371225357056,0.007157112018804299,wrn,3.3823795318603516,0.16044,15.74,71.31437424731523,40.02720194955548,91.78743860867078,84.9869451697128,717.1577467434925,165.58482877150894,6.50186687707901,34.74393844604492,85.26
7,0,15.043793678283691,0.008109570621467055,wrn,3.2245254516601562,0.19312,18.22,72.93439951206405,43.693209750128275,90.6865979952656,83.68794326241135,676.3425040878908,168.76538768316485,8.835847675800323,34.0149450302124,83.83
8,0,15.116970539093018,0.009181146168853488,wrn,2.7412686347961426,0.2316,24.95,74.76679675139754,55.14057430466198,88.13989996491291,81.57228514323785,569.6424425631208,165.52238532886648,2.8210269287228584,29.602715969085693,81.75
9,0,15.435679197311401,0.010368930445959698,wrn,2.552461624145508,0.27208,24.26,75.3541152957214,55.89994419918671,88.56354433985287,83.1132822814893,572.7448677086745,158.94926283642718,9.815210103988647,30.862693786621094,83.26
10,0,15.451720952987671,0.011669699851739115,wrn,2.652942180633545,0.30742,31.09,76.22931192643208,62.857413257297324,85.73400279435526,78.3195472355246,484.29625303978236,158.41573679991095,7.4432432651519775,26.755013465881348,78.35
11,0,14.910069227218628,0.013079924147832253,wrn,2.4384751319885254,0.33578,33.57,75.24640310456903,64.80368525712787,83.5732931829733,79.87355110642783,458.33246916006044,160.46156594626726,5.6106142699718475,25.41557550430298,79.87
12,0,15.143722295761108,0.014595776039498423,wrn,2.418872833251953,0.36604,35.96,76.67880770430605,68.75324275654494,82.6561600180444,79.59088069956277,421.07944252309784,148.4650088310258,6.6471293568611145,24.837958812713623,80.0
13,0,15.192267179489136,0.01621314156274721,wrn,2.4154927730560303,0.39438,40.8,77.22273905339163,73.04205480681325,80.51511108446552,78.75,366.1764836485808,139.94363031639472,7.226163893938065,22.099616527557373,79.1
14,0,14.821714162826538,0.017927631249479076,wrn,2.044823408126831,0.41838,39.74,76.88848657996192,71.22253709894208,81.07959836160985,76.51842017922337,382.17558467699337,146.30105315571407,10.648754984140396,23.698809146881104,76.77
15,0,14.952479600906372,0.019734592040333843,wrn,2.043792724609375,0.43972,45.2,77.21608342484335,76.1344492719189,77.67430623865927,77.82846715328468,322.72466847785614,133.64570929361358,5.895044282078743,20.314366817474365,78.12
16,0,15.635355472564697,0.021629119912915468,wrn,2.3028290271759033,0.4633,45.6,78.96567418085655,78.21862741634426,78.72648934852923,76.94852941176471,307.73637715677717,121.81606323407156,3.874579071998596,20.3090763092041,77.1
17,0,14.914021253585815,0.02360607319112122,wrn,1.8647969961166382,0.48216,44.96,78.8407383598082,77.62204216736617,80.0029513120019,73.6373546511628,314.9093914895587,123.91827387859273,9.607092291116714,21.052746772766113,73.8
18,0,15.052972078323364,0.025660086499453616,wrn,2.102870464324951,0.4966,50.2,80.53262252196036,82.35335962320318,77.6224626981233,73.73493975903614,257.39028914421107,105.34617910799582,6.588788330554962,18.027753829956055,73.94
19,0,15.728280067443848,0.027785585324444112,wrn,1.8949995040893555,0.5123,46.45,78.93291080335973,78.88893606408902,78.40526551985359,75.83566760037348,299.2493277179118,119.92501099618109,9.126650542020798,20.08382797241211,76.0
20,0,15.339210271835327,0.029976801143669227,wrn,1.817643165588379,0.5277,46.8,78.55697938757149,78.26074516716785,78.91861898706823,72.93233082706767,300.6450005287403,123.99130860292179,11.407732218503952,20.354907512664795,73.36
21,0,15.453982830047607,0.0322277870812995,wrn,1.8387691974639893,0.54204,48.36,79.4964054127993,80.16689839509394,77.73216102623965,74.41905499612703,280.4751369688206,115.40916366160975,9.471508115530014,19.438507556915283,74.59
22,0,15.332606077194214,0.03453243404769275,wrn,1.6210476160049438,0.5502,52.09,80.93334798292969,83.7317148143885,76.58042139990783,74.18075558338552,239.1419717721619,99.77149024708521,8.24391096830368,17.403937578201294,74.41
23,0,15.276929378509521,0.0368844873192295,wrn,1.5647342205047607,0.56184,54.56,81.52652195476746,85.60250280975839,75.67341329364888,72.20510563380282,215.3064570687674,91.46867755906123,6.569499522447586,16.50406002998352,72.58
