epoch,rate/ratio,train_time,learning_rate,model,loss,train-acc,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0,17.316646099090576,0.004260363549945495,res18,1.1353495121002197,0.50346,62.03,78.68268563160944,86.57858418483691,65.72053817006861,78.45667632341322,177.86712637915926,94.3926611351606,6.939578056335449,10.66312551498413,78.67
2,0,14.411985635757446,0.004585155564201332,res18,0.8805341720581055,0.69706,72.94,81.95363166396825,92.88513681768393,58.06123214808841,75.05543237250555,96.7861566300658,56.33592727321797,4.14535328745842,7.639048099517822,75.13
3,0,14.001694440841675,0.005038629650692794,res18,0.5310632586479187,0.76892,71.26,81.16105400533708,91.9080156500288,58.277996219796094,76.09603340292276,108.94136334641763,62.995202738909654,10.098493099212646,8.545714616775513,76.37
4,0,14.018495082855225,0.005619555098113099,res18,0.42939701676368713,0.80222,73.31,80.9332168209044,92.44544883469088,56.3408355197776,76.2457849381791,99.30442868445901,60.01230283218725,9.375868737697601,8.136252164840698,76.55
5,0,14.305869340896606,0.006326355297042188,res18,0.378127783536911,0.82404,81.34,85.42490059984014,96.2390716435571,53.417985060514624,68.32797427652733,50.711845050712505,32.105206083743575,4.208999499678612,5.629618167877197,68.7
6,0,14.073655843734741,0.007157112018804299,res18,0.5118821859359741,0.8397,81.61,85.36984979889833,96.35214699288689,53.372055999613785,68.18923327895595,49.309752479942865,31.256274443856444,6.253649294376373,6.032940149307251,68.35
7,0,14.076298713684082,0.008109570621467055,res18,0.35339680314064026,0.85386,79.81,84.32642992684644,95.6362376698471,51.91921535168314,72.85785042100049,58.74365720322111,36.83226746876983,6.993496417999268,6.174204349517822,73.16
8,0,14.105026960372925,0.009181146168853488,res18,0.4485253691673279,0.86356,84.79,87.2684721560224,97.46905010855042,50.71091454469965,64.95726495726495,34.506465672784636,22.303669737325823,3.4181196242570877,4.693203568458557,65.48
9,0,14.244823694229126,0.010368930445959698,res18,0.4453766942024231,0.86786,82.99,86.48853027559966,96.96628971947382,52.05160881997413,66.84303350970018,41.694050818900095,26.328961735682192,3.0794039368629456,5.054813623428345,67.02
10,0,14.106679439544678,0.011669699851739115,res18,0.6828467845916748,0.8762,86.51,88.03342170943272,97.92690122576751,50.01313701911606,60.04447739065974,28.0711358279807,18.5329254485346,2.929570712149143,4.1278862953186035,60.27
11,0,14.099826097488403,0.013079924147832253,res18,0.3207213878631592,0.88152,84.16,88.15569625076814,97.55277827917052,54.058549558322056,61.489898989899,34.69229629372796,21.426584071826813,3.8720782846212387,4.8746854066848755,61.81
12,0,14.323192834854126,0.014595776039498423,res18,0.262287437915802,0.88762,85.84,87.95694986336423,97.81550075010492,49.55995982727329,64.05367231638418,29.980768959801956,19.44564821199444,3.805306553840637,4.353571236133575,64.27
13,0,14.14445948600769,0.01621314156274721,res18,0.27597975730895996,0.88964,87.68,88.15585396868187,98.11887347959927,47.24650213255066,58.603896103896105,24.902917234608314,16.98139212746509,2.633194625377655,3.858001232147217,58.93
14,0,14.098109722137451,0.017927631249479076,res18,0.4187234342098236,0.8948,86.99,89.20095951375401,98.21925270114701,50.96691889391723,57.87855495772482,24.841315804410886,15.98538243048256,3.2039444893598557,3.927004039287567,58.03
15,0,14.388620376586914,0.019734592040333843,res18,0.23825988173484802,0.89906,87.36,89.09966615662819,98.2315327140967,51.34927966378701,58.70253164556962,24.260886748083294,15.912790747054647,2.365778759121895,3.7638038396835327,58.94
16,0,14.158248662948608,0.021629119912915468,res18,0.22475381195545197,0.90152,79.63,87.75701759074602,96.69832418844591,61.092060331496846,63.42660775650466,50.063892308536616,27.744532748567593,8.669213205575943,7.427200078964233,64.46
17,0,14.163736581802368,0.02360607319112122,res18,0.23581254482269287,0.90454,87.82,88.79545468993713,98.28848565694955,48.023268550253086,60.83743842364532,23.229834314613495,15.49125900905295,3.4786436706781387,3.7350428104400635,61.17
18,0,14.170001029968262,0.025660086499453616,res18,0.2534383237361908,0.9075,86.55,88.5285253168227,98.0276413565585,50.684468621550195,60.74349442379182,27.119811790041275,17.6394730187045,4.146931692957878,4.116896092891693,61.04
19,0,14.51064944267273,0.027785585324444112,res18,0.20328056812286377,0.90804,87.09,88.57593118188677,98.14267961614254,48.00750396705749,60.96049573973664,25.425001155296705,16.70787023924734,3.527987375855446,3.920309841632843,61.19
20,0,14.151803016662598,0.029976801143669227,res18,0.2787601053714752,0.91068,86.37,88.87771994960005,98.05756041693215,53.16334218570519,59.35436537050624,27.073827499152184,17.331609450598553,4.11672405898571,4.04783695936203,59.79
21,0,14.17246961593628,0.0322277870812995,res18,0.2025289237499237,0.91032,85.39,88.29952340908113,97.79169986656798,51.540547934985156,63.10746064339493,30.793251481724646,19.559231973482188,5.7744234800338745,4.633804559707642,63.59
22,0,14.678622007369995,0.03453243404769275,res18,0.19132766127586365,0.91356,86.85,88.610624060101,98.04532900319194,52.28764959670605,59.543726235741445,26.550702746589113,17.498514378487965,3.0202940106391907,4.090580940246582,60.08
23,0,14.334232807159424,0.0368844873192295,res18,0.21738287806510925,0.9173,86.66,89.15281281583994,98.10521293349727,53.57437519930601,54.797601199400304,26.236611118963566,16.9144663204694,3.8966070860624313,4.104413688182831,55.1
24,0,14.288660526275635,0.03927756351339334,res18,0.16621947288513184,0.91626,86.63,89.89434083397519,98.29851101103534,53.686047820444635,57.21765145848915,24.585267897680936,15.220117835219524,3.4408483654260635,3.9532166719436646,57.37
25,0,15.321513175964355,0.04170516791302666,res18,0.2845572531223297,0.9148,87.81,89.09027237288653,98.30507504494396,49.36649594894701,58.90073831009024,23.068741973206375,15.317172881880374,3.0572721734642982,3.8702088594436646,59.23
26,0,14.381356239318848,0.0441607120927443,res18,0.27391117811203003,0.9153,86.58,89.04738310476014,98.13637372813209,52.207858802110664,59.83606557377049,26.109882817602166,16.672826430513723,4.47646901011467,4.318497180938721,60.36
27,0,14.270498752593994,0.046637531799667856,res18,0.3632695972919464,0.91544,87.09,89.40723820074837,98.28791848473723,51.09212556846647,59.72114639814098,24.107814105015816,15.390683188966452,3.771239146590233,3.92521470785141,60.03
28,0,14.788727760314941,0.04912890503995268,res18,0.3940046429634094,0.91532,84.96,89.86291969061786,98.10309823849397,55.772960610296195,59.50797872340425,28.675598692696504,16.751587061591962,5.5254265666008,4.700985848903656,59.64
29,0,14.51048731803894,0.0516280703220219,res18,0.2601245045661926,0.91624,84.33,86.86041806616983,97.18975078763381,51.9683921919704,65.02871729419273,37.576270182102334,24.602007890322028,5.332087725400925,4.9777162075042725,65.09
30,0,14.301639556884766,0.05412824500699557,res18,0.2344145029783249,0.9139,85.41,88.73480006410237,97.84427077934315,54.46230276920229,56.545579163810835,30.248683454595923,19.04622876384924,4.946371540427208,4.429157078266144,56.75
31,0,14.289101362228394,0.05662264371651296,res18,0.3170147240161896,0.91542,86.48,88.30564682328985,97.9692908128818,50.199874954504445,60.20710059171598,27.73162222757265,18.14988677346603,4.301725327968597,4.131767451763153,60.36
32,0,15.846414804458618,0.0591044967479895,res18,0.1866765022277832,0.9148,87.81,90.212082560611,98.50475372438325,51.57237144756299,55.04511894995898,21.266330939924362,13.514761848598361,3.176984563469887,3.6161884665489197,55.7
33,0,14.366802453994751,0.0615670684473305,res18,0.24594397842884064,0.9135,83.09,86.407028807975,96.94689928966208,52.11540479625734,67.41573033707866,41.68708898242272,26.507847726199977,5.680391192436218,5.242829322814941,67.42
34,0,14.258974313735962,0.06400367548923833,res18,0.22406724095344543,0.91462,86.45,89.75474593380983,98.23883171679233,55.10587676026406,54.02214022140222,25.341020787605068,15.715656188530584,3.753334656357765,4.232386648654938,54.98
35,0,16.28660821914673,0.06640770501550144,res18,0.27516159415245056,0.916,86.29,89.00264565090544,98.0776127724645,53.148716537152865,57.91393143690736,27.007805829420164,17.1479933332497,3.4615475684404373,4.300001561641693,58.06
36,0,14.311243057250977,0.06877263258203833,res18,0.27675479650497437,0.91396,87.01,88.70619934406237,98.10944794031971,51.550802626432755,58.198614318706696,25.78893918345949,16.960858223438258,3.436554968357086,4.007650315761566,58.28
37,0,14.377849102020264,0.07109203986598892,res18,0.20599758625030518,0.91374,87.28,88.28777584179306,98.0846834090566,47.90696788601353,63.12893081761006,25.70232525136746,17.245756698914725,3.2291632145643234,3.944138288497925,63.29
38,0,23.164709329605103,0.07335963208479702,res18,0.24489514529705048,0.91644,84.36,88.58346627351541,97.67628575556874,54.41785379524149,60.67774936061381,33.29861301882735,20.375427125301098,5.994540452957153,4.974505007266998,61.0
39,0,14.301892042160034,0.07556925508000929,res18,0.3729751706123352,0.91576,81.07,85.42936781039596,96.12318710597974,54.410681254050864,66.87797147385103,52.13029158028597,32.961529285843156,7.601644843816757,6.318917274475098,66.98
