epoch,rate,train_time,learning_rate,model,loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
17,0.3,20.362814903259277,5.54422411679103e-05,resnet18,0.014996519312262535,78.93,87.1327744943628,96.0617400984801,62.98477238779142,60.27527289985761,56.57868517208945,32.63401280204845,4.78418692946434,8.798560500144958,60.51
18,0.3,20.870293617248535,2.544727011057081e-05,resnet18,0.010203108191490173,78.78,87.35658112320331,96.08162381726233,63.67867591519065,59.28369462770971,56.69729913086123,32.39628734009338,4.472990334033966,8.771101832389832,59.33
19,0.3,20.367125034332275,7.14967387272874e-06,resnet18,0.011931386776268482,78.81,87.25909872544281,96.06358047165584,63.48165712256693,58.94289759320435,56.79259777418782,32.563082178106214,4.615083336830139,8.80111038684845,59.13
20,0.3,20.923682928085327,1e-06,resnet18,0.010178297758102417,78.88,87.18525082691775,96.0617416607021,63.05211302029963,59.61174242424242,56.672946443752075,32.609811270951646,4.623421281576157,8.800693154335022,59.99
1,0.5,20.128601551055908,0.0009938503261272714,resnet18,0.02311958372592926,78.74,87.31473852881855,96.08173983693756,64.07597636699975,60.53621825023519,56.79191591154398,32.39539814359041,4.515039920806885,8.839810490608215,60.91
2,0.5,8.234922170639038,0.0009755527298894293,resnet18,0.020758692175149918,78.68,87.22353995713513,96.02502289225937,63.648257583276866,60.1782363977486,57.38577481695833,32.84561705017733,4.69835102558136,8.826476335525513,60.41
3,0.5,7.425036191940308,0.0009455577588320897,resnet18,0.029816877096891403,78.93,87.20083297300252,96.11155016712893,63.136285287488434,59.848125296630286,56.175834010157615,32.23116164011662,4.584430530667305,8.80452275276184,59.99
4,0.5,7.6643805503845215,0.0009046039886902862,resnet18,0.03125344216823578,78.86,87.11032041021645,96.02088750566085,63.03823590310345,59.413434247871336,57.048726025463004,32.93811700041107,4.829194396734238,8.83857250213623,59.7
5,0.5,10.741734504699707,0.0008536998372026805,resnet18,0.057953786104917526,78.71,87.18347563002023,95.98136442976534,63.67479622488486,59.3236261155472,57.662263031743535,33.19398243627441,4.575394093990326,8.872501254081726,59.84
6,0.5,14.739453315734863,0.0007940987335200903,resnet18,0.016900282353162766,78.73,87.18691610606581,96.02199172207816,63.2848828062228,59.28537846732487,57.30677248441005,32.886346476127706,4.610263183712959,8.858087062835693,59.33
7,0.5,14.97689437866211,0.0007272682546199036,resnet18,0.02491873875260353,78.81,87.07659397195387,96.00877473254474,63.23069722677953,59.93393109957527,57.25640059201429,33.02688499593268,4.726887866854668,8.861055374145508,60.08
8,0.5,14.986134767532349,0.0006548539886902863,resnet18,0.01793026179075241,78.75,87.31836713352008,96.06851646962048,63.958757552640876,59.05882352941176,56.8632569000691,32.49063467241891,4.569033160805702,8.833943605422974,59.34
9,0.5,15.080987453460693,0.0005786390152875953,resnet18,0.06589097529649734,78.76,87.13998832181295,96.00663395189203,63.5967016084316,59.69868173258004,57.37090047679433,33.02216109103477,4.8332929611206055,8.857948184013367,60.03
10,0.5,15.018125057220459,0.0005005,resnet18,0.036307044327259064,78.62,87.25871493744168,96.01160059203052,64.2022797804114,59.775491113189894,57.59990769647611,32.915652381255384,4.637599736452103,8.880246877670288,59.96
11,0.5,15.137435674667358,0.0004223609847124046,resnet18,0.01995135471224785,78.62,87.26536615361478,96.02879470927293,63.92187249416759,59.775491113189894,57.474188374908024,32.7899330596873,4.692301154136658,8.86854112148285,59.87
12,0.5,15.441885232925415,0.0003461460113097138,resnet18,0.04258228838443756,78.73,87.03883184099531,96.00120094836998,63.148529423313015,61.683121767748005,57.503769737473014,33.08334372919067,4.786965996026993,8.874942660331726,61.92
13,0.5,15.213024139404297,0.00027373174538009644,resnet18,0.014410344883799553,78.72,87.13790359091324,96.01305078951053,63.248712636473215,61.13721804511278,57.40511381303042,32.96076686278073,4.829639196395874,8.867588639259338,61.23
14,0.5,14.992110013961792,0.00020690126647990973,resnet18,0.020042279735207558,78.64,87.19842543273096,96.00911875906618,63.493639150516614,59.59737827715356,57.599904321504006,32.96373238281936,4.541828483343124,8.871043920516968,60.3
15,0.5,15.158390998840332,0.00014730016279731955,resnet18,0.024727988988161087,78.68,87.12430048902577,96.00136872956595,62.989761484729065,60.0844277673546,57.59538893039983,33.05523116361882,4.639255255460739,8.869414329528809,60.32
16,0.5,15.114803075790405,9.63960113097138e-05,resnet18,0.01787925884127617,78.65,87.28299420400762,96.04994843730884,63.74037210096781,59.43793911007026,57.240348014461574,32.62819868897388,4.5672208070755005,8.852392435073853,59.72
17,0.5,15.102407693862915,5.54422411679103e-05,resnet18,0.02705160342156887,78.66,87.22776194319519,96.02366735301287,63.892939495679514,58.997188378631684,57.434639885319584,32.84650045847057,4.63503859937191,8.876684308052063,59.23
18,0.5,15.318969488143921,2.544727011057081e-05,resnet18,0.03339649736881256,78.77,87.15458607556084,96.03123093271131,63.36208673773823,60.339142722562414,57.15491124410218,32.830042003432695,4.721800237894058,8.85448932647705,60.95
19,0.5,14.872558355331421,7.14967387272874e-06,resnet18,0.021022137254476547,78.55,87.34970524913236,96.03299205959324,64.37223556004386,58.5081585081585,57.573461954698466,32.72051407521377,4.446700215339661,8.872836828231812,58.83
20,0.5,14.857862710952759,1e-06,resnet18,0.046086497604846954,78.67,87.20798142537407,96.0416541541391,63.42399710760773,60.52508204406939,57.28340467158479,32.719262430432735,4.580092430114746,8.852890729904175,60.81
1,0.7,10.262141942977905,0.0009938503261272714,resnet18,0.07488100230693817,78.67,87.19382793322484,96.02794306398582,63.41560911096269,61.556493202062825,57.39444117403454,32.830298932882485,4.743305221199989,8.891560435295105,61.88
2,0.7,4.934502363204956,0.0009755527298894293,resnet18,0.04849788546562195,78.64,87.24581044898099,96.03784480586816,63.384639686193545,60.20599250936329,57.367257455488925,32.73108551680428,4.666054993867874,8.897480368614197,60.72
3,0.7,5.2836596965789795,0.0009455577588320897,resnet18,0.10886546969413757,78.58,87.4874107613691,96.08813509701595,64.39302666383115,58.96358543417367,57.05606000884164,32.2754852946833,4.3958645313978195,8.877198100090027,59.57
4,0.7,6.650800466537476,0.0009046039886902862,resnet18,0.04582579433917999,78.51,87.31348091569843,96.01609554026325,64.07544915804839,59.74872033503955,57.809319771331275,32.859696100081884,4.466075822710991,8.91671597957611,59.93
5,0.7,7.046525716781616,0.0008536998372026805,resnet18,0.07348112016916275,78.71,87.06064004477078,95.99800296260426,63.1504234246614,60.92062000939408,57.57030152295221,33.10202092748308,4.615267366170883,8.90714943408966,61.39
6,0.7,8.394944906234741,0.0007940987335200903,resnet18,0.13169120252132416,78.59,87.25750126930637,96.02895519004689,63.43668324151348,59.69173283512378,57.54854840540824,32.79207262576334,4.564051702618599,8.915650248527527,60.07
7,0.7,9.325061321258545,0.0007272682546199036,resnet18,0.023518631234765053,78.46,87.33492585095021,96.03238929434814,64.09167035966374,59.47075208913649,57.77839134890409,32.70763633806906,4.553930088877678,8.930432796478271,59.75
8,0.7,9.09414005279541,0.0006548539886902863,resnet18,0.03885338082909584,78.56,87.19314142437,95.97455553549173,64.10985953603588,60.58768656716418,58.0439400901596,33.21512932770128,4.916621744632721,8.93915057182312,60.77
9,0.7,8.837770700454712,0.0005786390152875953,resnet18,0.01306700799614191,78.51,87.24131907925171,96.01411529075715,63.72191518090526,59.5160539785947,57.83834174853948,32.88871807729008,4.58180233836174,8.919349312782288,59.84
10,0.7,9.239839553833008,0.0005005,resnet18,0.05838073417544365,78.44,87.29609930755483,95.99899052130733,64.27123474344906,60.064935064935064,58.09638431197859,32.9770875592401,4.713381826877594,8.940978646278381,60.16
11,0.7,9.357380151748657,0.0004223609847124046,resnet18,0.04430307075381279,78.35,87.28621643569522,95.99383376773578,63.9875362555897,59.491916859122405,58.336882089717705,32.998516254996936,4.463192820549011,8.947192430496216,59.95
12,0.7,8.436739206314087,0.0003461460113097138,resnet18,0.057071950286626816,78.42,87.26048032988881,95.98157110148459,63.98797167703911,59.54587581093605,58.28001774459534,33.112128255562276,4.6020761132240295,8.915305733680725,59.82
13,0.7,8.733569860458374,0.00027373174538009644,resnet18,0.04642178490757942,78.43,87.25741991166348,95.99553121680447,63.46355482012515,60.12980992118684,58.152999277126426,33.00941253135223,4.657455533742905,8.935588598251343,60.5
14,0.7,8.701921224594116,0.00020690126647990973,resnet18,0.0424816757440567,78.42,87.33088140922233,96.00039093383245,64.221053767263,58.57275254865616,58.12358126959751,32.95569178056445,4.605472087860107,8.940470814704895,58.76
15,0.7,8.79127287864685,0.00014730016279731955,resnet18,0.02932627499103546,78.48,87.16828204756546,95.95427042020239,64.02798373379785,60.13011152416357,58.373527379300384,33.35126312897644,4.584556445479393,8.92090916633606,60.36
16,0.7,8.800716876983643,9.63960113097138e-05,resnet18,0.048929959535598755,78.31,87.48574293546372,96.02336859490363,64.75261367094703,57.81466113416322,58.15483578780041,32.71877414288981,4.408932104706764,8.932850360870361,57.95
17,0.7,8.857725381851196,5.54422411679103e-05,resnet18,0.03873835504055023,78.45,87.2588123429734,95.98944693695056,63.833504241456254,58.97911832946636,58.15604563161203,33.061026123311606,4.617757350206375,8.922535181045532,59.35
18,0.7,8.81004023551941,2.544727011057081e-05,resnet18,0.22375863790512085,78.48,87.22459715543278,95.97315690061161,63.41281830555931,59.10780669144982,58.22427518865319,33.202010938329245,4.6332947909832,8.93349289894104,59.25
19,0.7,9.046489238739014,7.14967387272874e-06,resnet18,0.04463018476963043,78.36,87.36932910242221,95.99716583983587,64.63719955764059,59.42698706099815,58.265862170441814,32.95188837609021,4.553405940532684,8.945415019989014,59.57
20,0.7,8.686998844146729,1e-06,resnet18,0.043818578124046326,78.5,87.25536068730558,96.00100717952917,63.3577999811738,59.25581395348837,57.960309390918496,32.98648493270544,4.634038358926773,8.931261897087097,59.58
1,0.9,9.156968832015991,0.0009938503261272714,resnet18,0.28541162610054016,77.97,87.46277753510536,96.00086546039309,65.06977834788043,59.19201089423514,59.09112947263435,32.816393617968906,4.749854281544685,9.082516431808472,59.74
2,0.9,4.078090190887451,0.0009755527298894293,resnet18,0.4712103605270386,78.21,87.10854485684423,95.93470688884489,63.68349925834684,61.450206516750804,59.15057576930682,33.46938048715902,5.0113245844841,9.070255756378174,61.59
3,0.9,3.2572968006134033,0.0009455577588320897,resnet18,0.28651654720306396,78.05,86.92144367476604,95.86435884841144,62.28998221737998,62.36902050113895,60.10297997592073,34.02691068622129,5.281636863946915,9.137399196624756,62.6
4,0.9,3.201793670654297,0.0009046039886902862,resnet18,0.2579983174800873,78.22,87.03332633651549,95.92486653346566,62.85264668407091,60.927456382001836,59.22892025390878,33.57229584592656,4.985248297452927,9.071043729782104,61.29
5,0.9,2.994035005569458,0.0008536998372026805,resnet18,0.1552620828151703,78.22,86.8373508685798,95.83133764897916,62.364179921958176,61.70798898071625,59.99531449533932,34.3386900873571,5.060567706823349,9.103246331214905,61.8
6,0.9,2.6872761249542236,0.0007940987335200903,resnet18,0.6467319130897522,78.07,87.06962971425727,95.86131671478249,63.71085911959984,60.37391700866394,60.03471768738838,34.00818688308315,4.93544340133667,9.098938703536987,60.56
7,0.9,2.758387565612793,0.0007272682546199036,resnet18,0.5044212341308594,78.13,87.04638623292719,95.87780779213892,63.192372197492496,61.22542295381802,59.778992178881275,33.9007694668165,5.077751725912094,9.104849696159363,61.87
8,0.9,2.493314504623413,0.0006548539886902863,resnet18,0.6162856221199036,78.23,86.87253720067754,95.8708367544406,62.926356241625335,61.64446485989894,59.65548665217227,34.023420333901434,5.2313342690467834,9.117973446846008,61.87
9,0.9,3.6591458320617676,0.0005786390152875953,resnet18,0.17507649958133698,77.87,87.25743909911378,95.9001759893317,63.92944736237403,59.42159963849978,60.14601757390367,33.62179412395816,4.794511571526527,9.136024117469788,60.01
10,0.9,3.0746910572052,0.0005005,resnet18,0.252017617225647,78.25,87.06310895670374,95.9034803309777,63.59425451387267,58.80459770114943,59.30451750272494,33.72152901705096,4.814663529396057,9.11067008972168,59.26
11,0.9,3.0695037841796875,0.0004223609847124046,resnet18,0.49564796686172485,77.96,87.08542714445213,95.84400380050559,63.46732187310229,59.61887477313974,60.40911666991984,34.10948979739077,4.804643988609314,9.159395694732666,59.8
12,0.9,2.7420027256011963,0.0003461460113097138,resnet18,0.5387430787086487,78.04,86.92755058122546,95.8387214908856,63.11953749795527,61.065573770491795,60.315878410971024,34.21502066094542,5.067027360200882,9.14482831954956,61.61
13,0.9,2.697035551071167,0.00027373174538009644,resnet18,0.5371938347816467,77.97,86.97671468436683,95.7945861269048,63.89361830384276,60.372219700408536,60.81006296519184,34.535327110526396,5.166804417967796,9.154305458068848,60.96
14,0.9,2.7438511848449707,0.00020690126647990973,resnet18,0.329473614692688,78.29,86.94077206130886,95.86625352814777,63.172826338102084,62.27544910179641,59.54016455908715,34.055178397034595,4.705838859081268,9.070090055465698,62.41
15,0.9,2.6623542308807373,0.00014730016279731955,resnet18,0.9420633316040039,78.1,87.03334327258695,95.88025342534944,63.121508565335894,62.374429223744286,59.84634680192538,33.89402766217966,5.064527317881584,9.104331135749817,62.42
16,0.9,3.538686752319336,9.63960113097138e-05,resnet18,0.43963247537612915,77.99,87.0556541603937,95.83931032611798,63.49389094428446,59.563834620626984,60.40007745912705,34.17508516549653,5.11731430888176,9.133121967315674,59.65
17,0.9,3.218820095062256,5.54422411679103e-05,resnet18,0.243809312582016,77.89,87.21455631075588,95.87027271295389,64.40507942000511,59.61103573043871,60.33824840287946,33.86402515458025,4.851110279560089,9.14047360420227,59.7
18,0.9,2.845144510269165,2.544727011057081e-05,resnet18,0.1938830018043518,78.17,87.09355339862948,95.89897984694169,63.29624329265997,61.20018323408154,59.51551723117192,33.735910575121636,4.680808633565903,9.09895122051239,61.57
19,0.9,2.7261710166931152,7.14967387272874e-06,resnet18,0.708349347114563,78.18,86.96444302660973,95.8668199476495,62.474750595467924,59.48670944087993,59.78264060593286,34.02765597821517,4.902121424674988,9.096630811691284,59.76
20,0.9,2.7841038703918457,1e-06,resnet18,0.6973154544830322,77.89,87.10070139736547,95.82915617007266,64.11507990274681,60.24423337856174,60.68311432696108,34.20889107866187,4.738933593034744,9.158817529678345,60.56
