epoch,rate/ratio,train_time,learning_rate,model,loss,train-acc,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.5,31.134477853775024,0.0006776623130013521,wrn,0.8664601311087609,0.99658,71.75,83.57411118991088,91.73283344558476,65.37676147267717,66.83185840707965,107.67532017190794,63.37264291435689,2.7679286897182465,11.90673828125,66.97
2,0.5,18.017744064331055,0.0009810320375396731,wrn,1.1481730680574072,0.9955300127713921,71.93,83.57542520335177,91.76342086658047,65.58908568167145,66.65479159244745,106.96527365375908,63.257908638637936,3.029933199286461,11.913331747055054,66.98
3,0.5,18.345833778381348,0.0009795083940622945,wrn,1.1448248105474037,0.9949917606384697,71.85,83.746684614063,91.86256486427034,66.31512555784744,64.54706927175845,106.36558490596852,62.39419343917531,2.379038743674755,11.900855302810669,64.8
4,0.5,17.74730110168457,0.0008839271850379098,wrn,1.0753586696726936,0.9956896551724138,71.75,83.853352656409,91.8349607186753,66.35524684738556,64.7787610619469,106.8287644023283,62.52608714477725,2.484709955751896,11.931778192520142,64.85
5,0.5,17.5543429851532,0.0007253189816179994,wrn,1.1347975065541822,0.9955436720142602,71.82,83.89025655377304,91.93572747853102,66.19868594305144,65.50745209368345,105.87550815637107,61.80487717834014,2.7638234198093414,11.876786947250366,65.65
6,0.5,17.9915452003479,0.0005297307108226278,wrn,4.411454439163208,0.995306397085371,71.85,83.2642160807188,91.5432885784718,65.10648099928522,66.78507992895204,108.88233511805564,64.91094365126241,2.6634331792593002,11.947890520095825,67.25
7,0.5,17.65323758125305,0.0003292487717776984,wrn,1.1380966285355072,0.9959109645507007,71.68,83.82073772636703,91.81336813337452,66.38453910064064,65.7132768361582,107.18126049459096,62.64585403058218,2.2312549874186516,11.924593448638916,65.89
8,0.5,17.588237285614014,0.00015680866917422084,wrn,0.8650611698627472,0.9958300499080641,71.53,84.23403887659714,92.00118087124416,67.35717264032705,64.76993326308394,106.09824518296084,61.061830521597344,2.331194654107094,11.932858228683472,64.84
9,0.5,28.6360080242157,4.0838782205148544e-05,wrn,0.8318974547088147,0.99642,71.6,83.81055993783933,91.81774096696739,66.18042760827872,65.14084507042254,107.37632540473982,62.57410561212773,2.7202874422073364,11.889289617538452,65.25
10,0.5,29.474690914154053,4.2722093335834e-09,wrn,0.868821769952774,0.99696,71.67,83.91990173812584,91.8848654686036,65.94508429780302,65.26650194140487,106.68319111489106,62.11448183337932,2.8342394158244133,11.845173835754395,65.58
