epoch,rate/ratio,train_time,learning_rate,model,loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
9,0.5,8.257654428482056,0.0005786390152875953,wrn,0.3423820436000824,76.3,85.94283059873584,95.34662791914387,61.27409701806301,68.60759493670886,68.49563477148394,37.88503476481381,9.871423989534378,9.936965107917786,68.86
10,0.5,7.953857660293579,0.0005005,wrn,0.3912195563316345,75.91,86.4824985827146,95.40346904376527,63.9354753030223,65.08924865089249,68.8627376894587,37.18721415645024,10.322357714176178,9.97462511062622,65.46
11,0.5,8.020868301391602,0.0004223609847124046,wrn,0.3083720803260803,75.8,86.61006563597114,95.43488234683956,64.45593602450298,64.87603305785123,68.86790305054718,36.88839820208936,10.461011528968811,10.013710260391235,65.17
12,0.5,8.000908136367798,0.0003461460113097138,wrn,0.2399115115404129,75.87,86.44134996330179,95.3948849460063,63.81085298950434,66.4318276004973,69.05141191657287,37.26553427390533,10.377240926027298,10.010290145874023,66.89
13,0.5,8.260070323944092,0.00027373174538009644,wrn,0.3818136751651764,75.9,86.47534701151878,95.43678636672335,63.79027875280274,65.850622406639,68.64700077708403,36.94390848124294,10.408806055784225,10.00401496887207,66.22
14,0.5,8.017238855361938,0.00020690126647990973,wrn,0.41220158338546753,76.0,86.48666940789474,95.44633845300375,63.43063372908142,65.95833333333333,68.3171710219108,36.88917375524864,10.41804701089859,10.00270128250122,66.46
15,0.5,7.874375581741333,0.00014730016279731955,wrn,0.31403258442878723,75.8,86.64740563466277,95.4507221771479,64.45887699376847,65.0,68.74113190973652,36.761627061278695,10.638797283172607,10.02650499343872,65.21
16,0.5,8.019896268844604,9.63960113097138e-05,wrn,0.21082058548927307,75.74,86.64170837840479,95.43486913905693,64.22888339700677,65.04534212695795,69.01229654791695,36.86631103375578,10.540801286697388,10.031290054321289,65.13
17,0.5,7.864682912826538,5.54422411679103e-05,wrn,0.5046788454055786,75.91,86.46200556808469,95.42394801024324,63.726694164611445,66.50062266500623,68.72453067451772,37.04900714150927,10.385002195835114,9.981828331947327,66.58
18,0.5,8.305968523025513,2.544727011057081e-05,wrn,0.24515268206596375,75.82,86.69123292531025,95.46689320389618,64.2872215074326,64.55748552522746,68.55217172330809,36.62805487061423,10.649986565113068,10.024596452713013,64.68
19,0.5,8.039552211761475,7.14967387272874e-06,wrn,0.4512135088443756,75.88,86.62187054972897,95.46091175815252,64.41824746097696,64.88391376451078,68.46965977197517,36.71139042304085,10.425524413585663,9.986385703086853,65.17
20,0.5,8.024833917617798,1e-06,wrn,0.2484831064939499,75.9,86.605929400445,95.46224845216966,63.750092590856376,64.85477178423237,68.41761864890223,36.714526353061146,10.389189422130585,9.965360164642334,65.31
1,0.7,10.387715816497803,0.0009938503261272714,wrn,0.37309837341308594,75.21,87.11321892891112,95.45232656775731,66.28488734212989,61.59741831383623,70.07591090021198,36.43866033136123,10.620670020580292,9.92851972579956,61.72
2,0.7,5.667550563812256,0.0009755527298894293,wrn,0.9552492499351501,75.68,86.10405459796094,95.20271056651355,64.08445335516753,64.92598684210526,71.03127264774623,38.71833115756003,10.23731380701065,9.999628067016602,65.21
3,0.7,4.998948335647583,0.0009455577588320897,wrn,0.6956676840782166,75.39,86.77606232232779,95.37652338346896,65.02740529508037,63.388866314506295,70.2797204087981,37.15311236064017,10.295291244983673,9.930862188339233,63.55
4,0.7,4.713640451431274,0.0009046039886902862,wrn,0.5479518175125122,75.5,86.62650358156507,95.34375146971168,64.97970542125788,63.34693877551021,70.28018219266426,37.4635171411641,10.222704708576202,9.970896244049072,63.55
5,0.7,4.750302791595459,0.0008536998372026805,wrn,0.38023555278778076,75.32,86.7078557743041,95.32986242130879,65.02681568645757,63.006482982171796,70.821582095595,37.496902087987074,10.334628820419312,10.008097887039185,63.29
6,0.7,4.7747838497161865,0.0007940987335200903,wrn,0.5868024826049805,75.47,86.33385155161099,95.2306278508771,63.54872635316098,65.26701997554015,71.29301384512836,38.39197792416326,10.351289063692093,10.055177211761475,65.63
7,0.7,4.655609369277954,0.0007272682546199036,wrn,0.5965011119842529,75.56,86.26912777394148,95.27691991088112,63.1594179321625,67.59410801963993,70.76719367935293,38.11891279822659,10.247190296649933,10.009748935699463,67.76
8,0.7,4.7045769691467285,0.0006548539886902863,wrn,0.4008103311061859,75.46,86.4202816045289,95.27002560784193,64.06300634307989,64.3439282803586,71.00717481749474,38.07798877511889,10.282064974308014,10.047091245651245,64.63
9,0.7,5.238660097122192,0.0005786390152875953,wrn,0.26131686568260193,75.34,86.37846628132515,95.23552602599477,63.58444064047279,65.85563665855638,71.59573609872784,38.32771443653739,10.560441017150879,10.109387636184692,66.63
10,0.7,4.622556924819946,0.0005005,wrn,0.6096153259277344,75.53,86.31848085543538,95.25262569108754,63.64494966075044,64.24192889252144,70.98899079270952,38.25657740537311,10.184073448181152,10.07178783416748,64.53
11,0.7,4.77217173576355,0.0004223609847124046,wrn,0.4752023220062256,75.35,86.60474243927257,95.31544645898575,64.87262239361014,64.5841784989858,70.89761506440598,37.657902664300664,10.417021811008453,10.043503046035767,65.11
12,0.7,4.828510284423828,0.0003461460113097138,wrn,0.6470947861671448,75.52,86.34160452669768,95.25869833788096,64.02616928276377,65.40032679738562,70.96237616429993,38.20189213101893,10.306546837091446,10.062406063079834,65.65
13,0.7,5.020026683807373,0.00027373174538009644,wrn,0.8871915340423584,75.34,86.37030377132183,95.22591058213095,64.51038944869596,65.28791565287916,71.66026682946594,38.39224516727549,10.446123778820038,10.13918161392212,65.65
14,0.7,4.68731689453125,0.00020690126647990973,wrn,0.45571812987327576,75.73,85.99623464424361,95.21365410720253,62.441856976475854,68.14997939843428,70.88751459841053,38.713736106075814,10.247284173965454,10.116331577301025,68.44
15,0.7,4.819871425628662,0.00014730016279731955,wrn,0.5476934313774109,75.65,86.15702379514434,95.24304578389228,62.455770942648414,64.72279260780287,70.81716244505307,38.420564607747174,10.24157702922821,10.0907564163208,65.13
16,0.7,4.856501340866089,9.63960113097138e-05,wrn,0.29369884729385376,75.91,85.90835786343084,95.21249514966007,62.08317229946473,65.91946865919469,70.46199473490093,38.786471201892475,9.925060719251633,10.04611849784851,66.29
17,0.7,4.777612209320068,5.54422411679103e-05,wrn,0.5156275629997253,75.75,86.11520805688816,95.23966854023318,62.749753051856,65.36082474226804,70.59172496748076,38.47351922842993,10.099101066589355,10.053784847259521,66.39
18,0.7,4.709964752197266,2.544727011057081e-05,wrn,0.5507248044013977,75.45,86.31094897013034,95.23610605041667,64.00936936796052,64.80651731160896,71.32341995536525,38.36607053952443,10.333351790904999,10.1099693775177,65.01
19,0.7,4.840000867843628,7.14967387272874e-06,wrn,0.3769311010837555,75.54,86.27646548557122,95.23787372642968,64.03450429028422,64.47260834014718,71.08221982835126,38.37786384718711,10.31358391046524,10.095319747924805,64.76
20,0.7,4.773627281188965,1e-06,wrn,0.39961791038513184,75.64,86.21854048517783,95.2498455486023,64.13428370207318,63.95730706075534,70.76420265443545,38.33969293287759,10.05043163895607,10.078552961349487,64.12
