epoch,rate/ratio,train_time,learning_rate,model,loss,train-acc,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.5,23.104919910430908,4.260385505646324e-05,res18,0.0024621281772851944,1.0,94.5,92.810860990861,99.50487447313712,46.2026627256705,37.45454545454546,6.265713550784023,4.7246957073166795,3.0779263004660606,2.118217796087265,38.0
2,0.5,17.88490629196167,4.5852048527676216e-05,res18,0.0037454136181622744,1.0,94.63,92.71195606292547,99.5114808850739,44.028492498764635,39.47858472998138,6.136498561027603,4.6681284043487,2.9599610716104507,2.096980959177017,39.66
3,0.5,16.552645921707153,5.038716997104e-05,res18,0.005154985934495926,0.99996,94.53,92.82305163755409,99.50803368220662,45.99396138728024,37.842778793418645,6.21942386440795,4.695329512377687,3.0836742371320724,2.1115031838417053,37.84
4,0.5,18.632641792297363,5.619691020199613e-05,res18,0.004307103808969259,0.99996,94.6,92.68522433638712,99.50068783976957,45.141137206517676,38.333333333333336,6.253063639326024,4.768087233350876,3.045489639043808,2.0977576076984406,38.52
5,0.5,15.851608991622925,6.326550047749567e-05,res18,0.017962951213121414,1.0,94.62,92.65262969310228,99.50652306667352,42.947457392501036,38.847583643122675,6.189370026522527,4.71547502237403,3.017289564013481,2.1231362223625183,39.41
6,0.5,18.708455801010132,7.157375529537368e-05,res18,0.0024845879524946213,0.99996,94.59,92.7378965430922,99.50529401046269,45.18204609242428,37.707948243992604,6.214571604421187,4.724038641854484,3.010421432554722,2.1022480726242065,38.08
7,0.5,16.095782041549683,8.109912446746298e-05,res18,0.00205582519993186,1.0,94.63,92.55882609343338,99.50633315590767,42.48617681202403,40.78212290502793,6.187143608589389,4.718773451910487,2.985808253288269,2.1205784380435944,40.97
8,0.5,18.94645380973816,9.181575432510507e-05,res18,0.00114298309199512,0.99988,94.53,92.67858631300318,99.49309603175807,45.18360852919217,37.6599634369287,6.361806088246664,4.837711736216401,3.1069831922650337,2.1351633965969086,38.03
9,0.5,15.623579263687134,0.00010369455789093688,res18,0.07009100168943405,0.99992,94.64,92.632706343599,99.50358175595,43.61812281139357,38.059701492537314,6.206208451129628,4.743352574446979,2.975650876760483,2.111317664384842,38.43
10,0.5,19.484914541244507,0.00011670329382649656,res18,0.004790212027728558,0.99996,94.48,93.09223292407566,99.51732422991336,48.77158466075451,35.688405797101446,6.15523323272766,4.602880153448245,3.1106527894735336,2.097044438123703,36.23
11,0.5,15.49726414680481,0.0001308066539413642,res18,0.0012569742975756526,0.99996,94.57,92.83821449456889,99.51013129581712,44.79818909736514,37.01657458563536,6.178809113436873,4.677131320743045,3.0540339648723602,2.09975928068161,37.2
12,0.5,19.532838582992554,0.00014596635902632492,res18,0.027938449755311012,0.99988,94.55,92.9906219222876,99.51932537699845,46.63413113220758,35.59633027522936,6.100777357425679,4.587912437892983,3.0558235943317413,2.086157500743866,35.78
13,0.5,15.964797258377075,0.000162141262750444,res18,0.005376309622079134,0.99996,94.48,92.9009781995116,99.50956230437207,46.87055787983114,37.68115942028986,6.231030589008181,4.678677509728765,3.1031478196382523,2.121434062719345,37.86
14,0.5,19.055458784103394,0.00017928746334005608,res18,0.013351182453334332,1.0,94.59,92.72655271246525,99.5124340402046,44.693147965117966,39.74121996303142,6.148272299735647,4.657739337168945,3.0292898416519165,2.1049728989601135,40.3
15,0.5,15.879818201065063,0.00019735842273655216,res18,0.0014517977833747864,0.99992,94.56,92.88663593610032,99.51768462196631,45.58209127514982,36.76470588235294,6.112189559163692,4.604923490698501,3.076673112809658,2.0953689515590668,37.32
16,0.5,19.076601266860962,0.0002163050929095472,res18,0.025067195296287537,0.9998,94.55,92.83912691212358,99.51274643910837,45.98175060837908,37.43119266055046,6.164476658639121,4.651611739106425,3.015805035829544,2.1020355820655823,37.61
17,0.5,15.823526859283447,0.00023607604898258838,res18,0.003817704040557146,0.99996,94.52,92.78029058075995,99.49940015798492,45.85704222423168,36.13138686131387,6.30681358842168,4.7770886527236645,3.1224988400936127,2.121882289648056,36.86
18,0.5,19.067336320877075,0.0002566176288100782,res18,0.0023826221004128456,0.99992,94.57,92.92044187210853,99.52143369620458,46.04708769734718,37.93738489871086,6.071871269404983,4.570193476711155,3.0110914260149,2.0914116501808167,38.86
19,0.5,15.87084412574768,0.0002778740786265729,res18,0.009685736149549484,1.0,94.59,92.52295000565726,99.49152190572653,43.97209114854636,38.817005545286506,6.347185532591786,4.8566525700250835,2.9821662232279778,2.118305116891861,39.37
20,0.5,19.384002447128296,0.00029978770437313483,res18,0.003291346598416567,0.99996,94.55,92.81778002027956,99.50925176798995,45.48980521184002,36.14678899082569,6.197866078254676,4.68500115872198,3.060607612133026,2.1024350821971893,36.15
21,0.5,16.038471698760986,0.0003222990282900119,res18,0.0019694468937814236,0.99996,94.5,92.93583453583454,99.51122242609938,47.92841511285531,36.36363636363637,6.2038242316255765,4.662806388158233,3.0751217156648636,2.1015115082263947,36.73
22,0.5,19.23407483100891,0.00034534695035062226,res18,0.0013922650832682848,0.99988,94.54,92.88413881443289,99.51364369328284,46.74631972553265,38.095238095238095,6.160949442041702,4.642475095026891,3.0344977974891663,2.0937038958072662,38.46
23,0.5,15.902578115463257,0.00036886891409867897,res18,0.004321339540183544,0.99996,94.61,92.85983921102527,99.5203631653083,45.256388345013896,37.66233766233766,6.061127499540607,4.58169707933245,2.9871469363570213,2.084125280380249,38.03
24,0.5,19.409154653549194,0.00039280107643834407,res18,0.001554675865918398,1.0,94.55,92.94371697902668,99.51829121293373,47.29634785829475,36.88073394495413,6.1114149246139595,4.598550005081265,3.0536891892552376,2.0995932817459106,37.06
25,0.5,15.779555320739746,0.00041707848091656664,res18,0.001273124711588025,1.0,94.63,92.86941535109496,99.52099769998627,44.73472133637793,36.87150837988827,6.044807820052006,4.576437663373104,2.9705502092838287,2.0761823654174805,37.24
26,0.5,19.17200493812561,0.0004416352340272854,res18,0.0038406439125537872,1.0,94.49,92.9679035356299,99.51093263439442,47.15590622072604,36.116152450090745,6.211970080668715,4.665289910860588,3.1238671392202377,2.1168574690818787,36.3
27,0.5,15.774662733078003,0.000466404684058972,res18,0.0029319184832274914,0.99992,94.59,92.82816842178492,99.51477278507944,44.84718294731784,36.59889094269871,6.124858742312741,4.634325779746039,3.0607474967837334,2.089300751686096,37.15
28,0.5,19.164855241775513,0.0004913196020000876,res18,0.002039833227172494,1.0,94.6,92.83526153002897,99.51873042948834,45.39745418731854,38.51851851851852,6.082519025665282,4.597542619690134,2.9714059084653854,2.0907753705978394,39.26
29,0.5,15.720892667770386,0.0005163123640114433,res18,0.001802887418307364,1.0,94.61,92.51082316448405,99.49274338789932,44.68513305092444,37.66233766233766,6.325020518825727,4.84559009861757,2.95038428157568,2.0925715565681458,37.85
30,0.5,18.85335612297058,0.0005413151349701959,res18,0.0016834491398185492,1.0,94.65,92.74589609530437,99.51507217281844,43.47095478670025,37.570093457943926,6.0919283574863945,4.634576194443265,2.9614273458719254,2.090272903442383,37.76
31,0.5,15.4541335105896,0.0005662600525873111,res18,0.0035549390595406294,1.0,94.55,92.91914864714073,99.51997959743846,46.322290215506904,37.43119266055046,6.095967397565655,4.583102478032959,3.0573586001992226,2.106793522834778,37.43
32,0.5,18.98747944831848,0.000591079411598757,res18,0.0022063415963202715,1.0,94.61,92.88302785441415,99.52284993400214,45.10733099240844,37.84786641929499,6.037774442531355,4.558344022323198,3.025289997458458,2.082112282514572,38.4
