epoch,model,loss,tesst-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
13,resnet18,1.5711472034454346,50.13,79.6063861391703,81.73974357283697,76.29377351779787,74.71425706837779,262.1222475343261,109.5952406117922,10.89744046330452,19.701772928237915,74.79
14,resnet18,1.3428664207458496,51.97,80.5556493678527,83.71678435706488,75.8274088099908,77.36831147199666,240.40539870251686,100.25089725865178,10.437755286693573,18.14278483390808,77.45
15,resnet18,1.2451517581939697,49.95,80.84534084534084,82.62673671164787,77.68442997918964,74.44555444555444,257.08525149935036,103.31201810566803,10.11740192770958,19.598970413208008,74.63
16,resnet18,1.3489147424697876,53.88,81.74087794919939,85.55549230315445,76.1873189128687,72.05117085862966,218.92838382697317,90.9281414264393,9.515415132045746,17.029558420181274,72.42
17,resnet18,1.5732256174087524,53.9,80.87278401796529,84.90733706589756,74.65489961161799,75.01084598698482,223.26482810942954,95.38823076085195,8.68794471025467,17.178088426589966,75.34
18,resnet18,1.634466528892517,53.14,81.21235854813648,84.93247877382694,76.11357266429344,73.17541613316261,226.84672427570914,94.21919081753283,10.264862328767776,18.001914024353027,73.41
19,resnet18,1.0755923986434937,52.22,79.02862386794833,82.2619741851812,74.25976769289248,76.20343239849309,248.43336256839092,109.90911655126503,13.780124485492706,18.704984188079834,76.37
20,resnet18,1.0641179084777832,48.76,80.55993758401166,81.78864195784024,78.27859374208302,75.05854800936767,268.70490415853794,106.52842231699799,10.888251662254333,20.650432109832764,75.23
21,resnet18,1.2360258102416992,57.02,80.52302066707263,85.48810946161727,72.81886500692615,73.82503489995347,204.6616166548116,95.18178870234459,7.248198986053467,16.059049367904663,74.13
22,resnet18,1.333400845527649,55.99,81.88280935517788,86.3384206232025,75.05813890366441,72.16541695069303,203.59644109459302,88.23680765761239,9.819231182336807,16.738699674606323,72.23
23,resnet18,1.4730347394943237,53.68,82.0022770547143,85.47835976497595,77.41754696934355,69.23575129533678,220.09691246702172,90.85613184370195,9.684654325246811,17.581239938735962,69.49
24,resnet18,1.2544816732406616,51.16,80.19071585089958,82.57767203896745,76.30329929086147,75.55282555282555,251.20708971650464,105.68765598284774,13.011117279529572,19.43840265274048,75.76
25,resnet18,1.4681228399276733,56.15,81.44828510535898,86.13911621226293,73.99200466817135,72.58836944127708,204.3366054012262,89.9026833484696,9.53410193324089,16.71028733253479,72.79
26,resnet18,1.5106037855148315,54.07,81.68523308702531,85.43596257472485,76.22079418362833,72.39277160897018,218.6004792036041,91.77187128227615,9.644808620214462,17.391234636306763,72.61
27,resnet18,1.2932651042938232,53.75,80.30738101822753,84.15366252259014,74.33372571287666,74.70270270270271,228.70000462564,99.89425857756157,10.49368530511856,17.821463346481323,74.85
28,resnet18,1.207184076309204,54.49,81.09413837562659,85.16541013454399,74.8615579460467,73.72006152493957,218.5236270611265,94.26128989161819,10.393965244293213,17.33803153038025,73.92
29,resnet18,1.278906226158142,54.81,81.42840428172093,85.69504393125825,74.62865057669796,72.56030095153795,213.6507579845891,91.3219324949584,11.258161813020706,17.77565598487854,72.63
30,resnet18,1.014175295829773,56.8,80.46164661580595,85.9567243270231,72.18928617251456,75.60185185185185,203.22665128694942,92.50668391518927,10.092739015817642,16.336413621902466,75.9
31,resnet18,1.545469045639038,54.51,81.93490365352119,85.85707448467643,76.4890371175832,69.24598812925917,213.74752128363917,89.60657801211686,11.055772006511688,17.85037875175476,69.55
32,resnet18,1.1753284931182861,57.43,81.69809813509524,86.96236348148828,73.46004562708816,71.48226450552032,193.23251134853285,86.04122737808912,10.477222502231598,16.117732524871826,71.88
33,resnet18,1.392181634902954,51.89,79.73142344707811,82.65562565639425,75.97224842776284,74.82851797963002,247.31762176449894,106.63890141902004,13.445639610290527,19.11953568458557,75.1
34,resnet18,1.2503330707550049,55.12,81.97460200269579,86.00337397258465,75.79822502439548,70.20944741532978,209.72105759633578,89.24750427295349,12.366539239883423,17.217668294906616,70.48
35,resnet18,1.196082353591919,58.61,82.53213210826527,88.00627441285003,73.2996329185743,73.64097608117903,180.90879529018358,80.14142709858909,7.692594826221466,15.279324054718018,73.79
36,resnet18,1.0902758836746216,58.18,83.13494960066377,88.3198666155876,74.67471641214303,70.25346724055476,180.59119829868987,77.51067875214854,8.987752348184586,15.788068771362305,70.42
37,resnet18,1.260216236114502,54.12,82.64934924553334,86.45867258734647,77.41550133917721,69.46381865736704,211.85936143121143,85.33796774060626,12.763676047325134,17.99453854560852,69.57
38,resnet18,1.106623888015747,56.95,81.94522366645967,86.87255699479329,74.02293130160345,72.93844367015099,195.84238224517645,85.96888677122213,9.657928347587585,16.193126440048218,73.22
39,resnet18,1.224288821220398,56.65,81.09939520172328,86.17024541342361,73.36149795422664,72.6874279123414,202.07621199085506,90.50581144907916,11.500751227140427,16.5462064743042,73.06
40,resnet18,0.9146977663040161,54.81,80.56762020714984,84.83237194786977,74.19819048132771,74.15357379951317,219.24428313624648,96.91545764661578,12.442928552627563,17.63756275177002,74.24
41,resnet18,1.381571650505066,55.03,81.88818794171783,86.15113474478527,75.47076907840356,72.69290638203246,209.5284064348158,88.51802614732385,11.268678307533264,17.15425968170166,72.76
42,resnet18,1.228393793106079,55.61,81.20881275030352,85.79455316477545,73.97457177998032,74.31854021175941,209.2136076853711,91.63706090232196,11.901797354221344,17.29886770248413,74.57
43,resnet18,1.022014856338501,59.03,83.36744044999563,88.88721987989182,74.5177272154773,69.14815718818647,173.1325623286603,74.59409372162202,11.048026382923126,15.484859943389893,69.39
44,resnet18,1.0833985805511475,57.25,82.93895145432724,87.99808391161102,75.57392458463829,71.41520467836257,187.1190854534711,78.92669163798857,11.356418579816818,16.67910933494568,71.56
45,resnet18,0.971187949180603,56.97,82.97399249275654,87.59480878666919,76.08906844481315,68.02231001626772,190.65211864315074,80.89118735400064,10.392649471759796,16.471587419509888,68.14
46,resnet18,0.967156708240509,56.84,81.95734543218074,86.99403281115634,74.51038665984686,70.48192771084338,195.6833261198488,85.1894714801732,11.154858767986298,16.82815194129944,70.74
47,resnet18,1.0851929187774658,57.44,82.06164089825016,87.21438056360721,73.99201048922002,71.07612781954887,191.40170442008124,84.26587208100294,9.230923652648926,16.063106060028076,71.17
48,resnet18,0.9054769277572632,56.08,81.25574494801857,85.96919052316991,74.47171094210023,72.17668488160291,205.83257330084876,90.99421428204197,11.491379141807556,16.82801604270935,72.5
49,resnet18,0.9983363151550293,59.7,82.19149926638984,88.14521200030651,72.3810207734742,72.45657568238212,175.3966428154944,80.35202767244678,9.075333178043365,15.5772864818573,72.56
50,resnet18,1.0647164583206177,54.35,81.05301023446467,85.04754276170084,74.81448622891482,72.88061336254107,219.9098898195759,94.79573843032033,15.57917594909668,18.833637237548828,73.41
51,resnet18,1.1631721258163452,58.9,82.90378347564224,88.3474002375098,74.77711646347875,69.97566909975669,177.21454892936714,77.98938607906133,8.27922374010086,15.331425666809082,70.32
52,resnet18,0.8271554708480835,55.87,81.06857876465432,85.37270834394864,74.62873615815172,71.99184228416044,210.32971347992577,94.27279668019258,12.00454756617546,17.3442542552948,72.08
53,resnet18,1.1391713619232178,58.49,81.85195071715505,87.48204126439839,72.87661106371097,70.80221633341364,185.105596971183,83.69588165442646,10.090134292840958,15.940618515014648,71.31
54,resnet18,1.4028568267822266,54.01,81.06486646368911,85.14173773110296,75.13240678560705,73.75516416612307,221.2194998334444,94.02162447756021,11.975770443677902,18.480443954467773,74.17
55,resnet18,1.5087180137634277,58.51,81.26598222369529,87.06808131905075,72.54853351383358,71.96914919257652,187.93668772797542,86.634201098543,10.610198974609375,15.923843383789062,72.16
56,resnet18,1.0732090473175049,51.5,81.01458712841558,83.86591660282603,77.1452145477512,74.04123711340206,241.70988946115006,98.45790429512655,16.076019406318665,20.01701831817627,74.16
57,resnet18,1.174696683883667,58.9,82.16540881282558,87.64995544407597,73.17645697419286,70.17031630170317,181.90611795231908,82.68095510201329,9.328605979681015,15.643658638000488,70.49
58,resnet18,1.2315951585769653,58.8,82.09334546925567,87.73719083352618,73.56288207222273,71.91747572815534,181.95399540268915,82.1986540797931,9.02765542268753,15.793256759643555,72.11
59,resnet18,1.2324062585830688,54.15,80.86305156221208,84.26447187351668,75.31311470389693,72.84623773173392,225.34201183627334,99.00472492727452,14.485971629619598,18.553831577301025,72.96
60,resnet18,0.955666720867157,56.7,81.68980615939815,86.59014606716117,74.52290396967145,72.3094688221709,198.8813081216248,87.5948260908611,11.933128535747528,16.64724826812744,72.47
61,resnet18,0.7960301637649536,58.65,81.4132202694442,87.33766848660028,71.87687156717884,74.26844014510277,185.61324206296572,85.05944334913364,8.954771608114243,15.618853569030762,74.39
62,resnet18,0.9783808588981628,55.22,80.7212236764906,85.04668617318521,74.30408329763985,72.84502009825815,215.79391047880134,95.91510815101637,15.371254086494446,17.77736186981201,73.29
63,resnet18,1.133044719696045,51.43,79.6176640644982,82.53975482238049,75.68714799667195,76.79637636401071,250.77796867575836,107.0609957010697,17.553827166557312,20.06528615951538,76.84
64,resnet18,1.150864839553833,57.1,82.45028759914923,87.2027425860225,75.2676066579424,70.02331002331003,192.713909765171,83.6829353503894,11.791592836380005,16.926839351654053,70.26
65,resnet18,1.3143657445907593,59.72,84.3459252246997,89.7023325475274,75.19672076525018,66.26117179741807,164.36247646423655,69.42099545720973,7.86949023604393,15.289597511291504,66.66
66,resnet18,1.1932686567306519,54.43,82.61369419488204,86.63748261254749,76.58088267800551,70.6385780118499,209.31530027360282,84.68834085450402,12.63306587934494,17.89106011390686,70.86
67,resnet18,0.7858126163482666,54.55,80.3072785738702,84.42701871910418,74.55014060990769,73.92739273927393,223.04934505519088,99.15096946345672,13.557907938957214,18.029394149780273,73.95
68,resnet18,0.8247503042221069,52.58,80.09543289581109,83.16537982565913,75.62660066975637,73.93504850274147,240.4183969970646,104.22070700075074,14.175200462341309,18.831887245178223,74.21
69,resnet18,1.3256795406341553,53.07,81.26223939201833,84.64561105395252,76.36420172623053,71.83038568080119,228.64827827438154,95.57771539537788,12.306912988424301,18.610713481903076,71.89
70,resnet18,1.159657597541809,60.48,82.52611864865153,88.93875795174638,71.31104468679248,72.44433198380567,167.00946595585825,75.93765420570725,9.540180116891861,14.906816482543945,72.7
71,resnet18,1.2595758438110352,52.0,80.84496594551283,83.77792049752004,76.75047008547615,73.58333333333333,239.54447582756384,99.58623887902912,16.96586012840271,19.977213144302368,73.69
72,resnet18,0.9639853239059448,56.42,81.81476604935871,86.41837098978577,74.53976845884888,70.88113813675999,201.0625232829434,88.18040753265824,11.889351904392242,17.25702166557312,71.13
73,resnet18,0.8921033143997192,56.93,82.32450035891475,86.83621434033637,74.94313296797573,69.65405154399814,195.7067923422516,85.72066244644155,12.087532877922058,16.70061469078064,69.93
74,resnet18,0.7141407132148743,58.14,82.60386358380704,87.8946221780769,74.05827440268291,71.45246058289536,183.68784226468918,80.39053376915919,10.197385400533676,16.09052300453186,72.1
75,resnet18,0.951008677482605,57.74,82.46911674328398,87.76184532823208,74.73147956151394,71.50970184571699,186.49603045758718,81.01566524394393,7.834722101688385,15.792847871780396,71.94
76,resnet18,1.0902683734893799,53.9,80.32528100966277,83.95882516051572,74.62991707793786,73.94793926247289,228.92554113141713,101.04894378283954,13.80220502614975,19.012380838394165,74.1
77,resnet18,1.3989583253860474,57.12,81.16242007530624,86.36623638784397,73.50963227159673,72.80783582089553,198.61288646979347,89.69395024669619,13.445168733596802,16.83401584625244,72.97
78,resnet18,1.2383902072906494,54.8,80.02663345391126,84.43050218996729,73.37706896941592,74.66814159292035,222.07502688294161,99.68606251764017,14.754453301429749,18.479615449905396,74.82
79,resnet18,1.1736791133880615,56.35,81.44925300166383,86.28921270378996,73.79498304926962,71.93585337915235,202.5191959898691,89.23600328041859,11.923450976610184,16.819390058517456,72.33
80,resnet18,1.0764141082763672,58.02,82.60970777929904,87.6467560933514,74.49708516690337,69.7713196760362,185.66351193343823,81.71418464590052,10.243478417396545,16.105365753173828,69.84
81,resnet18,1.0406320095062256,57.31,80.8692734328337,86.18636562008093,72.8070550846035,74.49051300070273,199.000321420144,91.14225883009361,10.753045231103897,16.42221689224243,74.68
82,resnet18,0.9469451904296875,56.53,81.45891864156117,86.52346159376071,73.88472676878199,73.38394294916034,200.36981730880345,88.1162110683977,14.351324737071991,17.43460774421692,73.75
83,resnet18,1.2799222469329834,55.09,80.77323239286302,85.10139048057187,74.37187270620198,74.32643063905589,216.0912043558535,95.43887210981306,12.031875550746918,17.438281774520874,74.93
84,resnet18,1.1341066360473633,56.75,81.90699905782893,86.68959176638327,74.54687501782298,72.53179190751446,197.84009325560416,86.83708881868793,11.045949906110764,16.718767881393433,72.6
85,resnet18,1.0511454343795776,57.04,83.08662033699765,87.85992358466876,75.89398914844003,69.55307262569832,188.75120047264414,79.38369106936594,10.610013455152512,16.374250650405884,69.65
86,resnet18,1.199654459953308,60.49,83.10561193934677,89.04769110013524,73.38071215407557,70.58972412047582,165.78073231698312,74.75919804550365,8.937915414571762,15.132336616516113,70.74
87,resnet18,0.9629443287849426,58.19,82.29692470035745,87.55299695897139,74.28512446952848,69.69624491748385,185.65511314941512,82.62874786263954,10.220511257648468,16.202423572540283,69.72
88,resnet18,1.1437749862670898,58.23,82.43930323277407,87.96763217220072,73.16244340416887,72.25281302370122,183.04861277968976,80.23869271066603,8.865338563919067,15.868663787841797,72.49
89,resnet18,0.899062991142273,57.22,82.71133992485554,87.37306768556647,75.3658851971065,69.75222066386162,190.90222210983458,82.54242691493252,11.458602547645569,16.65482759475708,69.92
90,resnet18,1.0341740846633911,58.13,82.72313717008701,88.12258305561754,74.70676208089799,69.978504896107,182.3412134658726,78.98966474083258,11.058767139911652,15.71378469467163,70.27
91,resnet18,0.8479558825492859,57.57,82.48075865055775,87.66226037813942,74.69652099085845,70.70469007777515,187.86178834398046,81.44524405280526,12.329919636249542,16.251462697982788,71.2
92,resnet18,1.244195580482483,56.94,81.59275635193278,86.4862075486508,74.0874630944403,71.45843009753831,198.36291536183896,88.43311145812996,10.694330930709839,16.212605237960815,71.9
93,resnet18,0.9458786845207214,59.7,83.13154274266286,89.00259595630753,73.70966838896926,69.50372208436725,169.57882124755974,74.53420610451211,10.720782727003098,15.4206383228302,69.93
94,resnet18,0.9199923276901245,59.58,83.40990637248137,88.88520785472942,74.4252549386224,70.70757050964869,170.5392411417852,74.87441336100586,10.26388630270958,15.212465524673462,70.88
95,resnet18,1.0495264530181885,58.3,81.66207000094607,87.38392181707817,72.94644151499163,73.16546762589928,186.75637128370266,84.3245692879515,11.112763732671738,16.281325817108154,73.45
96,resnet18,0.739050030708313,52.06,80.85271262852416,83.6447663044442,76.71732966954139,73.63370880267,239.85144162036568,100.28521453148811,16.191479563713074,19.15848970413208,73.93
97,resnet18,0.9355095624923706,57.1,81.14147673692332,86.2962668618701,73.20903381568044,73.07692307692307,199.14172226449259,90.11074784971099,11.387643218040466,16.919715404510498,73.5
98,resnet18,0.925783634185791,60.89,83.53778451814155,89.73202528578715,73.19461894795597,70.23779084633087,159.6425446763371,70.618582629374,8.650842308998108,14.826902151107788,70.39
99,resnet18,1.0306041240692139,56.67,81.86340717417241,86.89543867313161,73.69046602996951,72.37479806138933,197.177073665773,85.7202934633525,11.652132868766785,16.85875415802002,72.54
100,resnet18,0.3689097762107849,74.95,86.56666919663009,95.24893474962619,64.6989266623498,65.10978043912175,72.45302901458267,38.07057561347638,4.576608166098595,8.940163254737854,65.43
101,resnet18,0.459270179271698,75.63,87.0147280420721,95.54195057712462,65.53932315011323,61.83832581042266,68.37470584951392,35.92227102318579,4.8928674310445786,8.732515573501587,62.08
102,resnet18,0.42056480050086975,75.67,87.12053674121267,95.5963035092655,65.20356296756667,64.3238799835594,67.85389218580114,35.51307846243411,5.628872662782669,8.744405508041382,64.57
103,resnet18,0.28092676401138306,75.7,87.58170110518562,95.75694175707791,66.37539804290569,60.370370370370374,66.43711164077169,34.17987497810073,5.910223722457886,8.749915957450867,61.03
104,resnet18,0.2663889527320862,76.05,87.45153378106646,95.75874119875202,65.45975858997915,60.96033402922756,65.56476690468155,34.273823623243,6.633184850215912,8.818174004554749,61.29
105,resnet18,0.3272547125816345,76.21,86.9792677574669,95.65454997551672,63.42019474220615,65.44766708701135,66.12413949055515,35.2695609526559,6.975993514060974,8.863064646720886,65.66
106,resnet18,0.3316124677658081,76.17,87.46274580387059,95.74228162948906,65.74320636579682,60.05035669324381,65.37983203929558,34.41647751060121,7.069621980190277,8.934369087219238,60.18
107,resnet18,0.1782751828432083,76.34,87.34530820542791,95.76297180916258,65.81180918723561,61.0312764158918,64.82924064103278,34.32673470248009,7.342417538166046,8.975405097007751,61.2
108,resnet18,0.2064846009016037,76.01,87.54584572059171,95.72326804178526,66.18613051654124,60.65027094622759,65.88255384204619,34.48199368129537,8.07456523180008,9.102522730827332,60.98
109,resnet18,0.21195821464061737,75.99,87.32139068474945,95.68822183609934,64.87618491477257,63.39025406080799,66.28916607088357,34.83371854041527,8.192090690135956,9.215440154075623,63.81
110,resnet18,0.12398935854434967,76.26,87.12860671966232,95.67568087569857,65.11104724206534,61.62594776748105,65.74298712436179,35.02408335100639,8.134057372808456,9.2138010263443,62.05
111,resnet18,0.10613950341939926,76.44,87.04980114678756,95.64950668318029,63.60101027905857,61.884550084889646,65.54358796623517,35.310400487520155,8.082015812397003,9.27024245262146,62.14
112,resnet18,0.1043892502784729,76.28,87.0337029369917,95.66049549626901,63.99220918638127,64.46037099494097,65.8609759179617,35.19625024714163,8.22799801826477,9.283007979393005,64.5
113,resnet18,0.10391028225421906,76.37,87.02032574003957,95.58215341936548,65.35494506518201,63.09775708844689,66.18314751760077,35.76157458155253,8.31216424703598,9.389285445213318,63.56
114,resnet18,0.04834767431020737,76.39,86.72085481228623,95.47631213052658,64.60415845494691,63.235916984328675,66.99816522348895,36.630482148850255,8.579061180353165,9.546841979026794,63.32
115,resnet18,0.12047980725765228,76.04,87.20740731308273,95.62213017230387,65.52608320460051,60.475792988313856,66.65933351356738,35.341005740490374,8.928980678319931,9.56857979297638,60.68
116,resnet18,0.10993106663227081,75.69,87.42481551462456,95.57586540313486,66.26579129392535,60.9214315096668,67.83346203646046,35.5483795659243,9.487005323171616,9.698695540428162,61.54
117,resnet18,0.14387571811676025,76.05,86.70475280656748,95.43715778225314,64.42962345838986,64.5929018789144,68.18967812371054,36.89873484227198,9.204381704330444,9.652976393699646,64.84
118,resnet18,0.07285206764936447,76.22,86.72050429911731,95.49746719532482,63.6786913375909,63.03616484440706,67.2951869098222,36.46776956122212,8.971279859542847,9.671823978424072,63.2
119,resnet18,0.06477101147174835,76.1,86.91797293805223,95.4731280412563,65.05991578026166,64.51882845188285,67.8772218143357,36.72300378699908,8.798859268426895,9.626079201698303,64.81
120,resnet18,0.055596984922885895,75.99,86.72389925700455,95.41580639436751,63.82455440156757,62.72386505622657,68.48373810798184,37.02829057751353,8.739292621612549,9.693084955215454,63.35
121,resnet18,0.07661126554012299,75.96,86.74347443132781,95.3823491837363,63.55832334648917,63.47753743760399,68.80790876058735,37.27003147401443,8.777600526809692,9.784454107284546,63.81
122,resnet18,0.044801823794841766,75.93,87.07644923212516,95.4523695087674,65.3367479597172,62.69214790195263,68.23547927149158,36.61505374539877,8.801073580980301,9.717154502868652,62.82
123,resnet18,0.058709003031253815,76.29,86.25515172492982,95.26318672543066,63.76072360616723,64.23450021088148,68.97539338303304,38.33773709822687,8.400168269872665,9.832645654678345,64.36
124,resnet18,0.059837132692337036,75.95,86.69680101938167,95.26590816790454,64.91589594695336,59.7920997920998,69.63033675924012,38.064956559962155,8.934460580348969,9.84076976776123,60.25
125,resnet18,0.1712331473827362,75.95,86.49310535024821,95.24662673079723,64.97062924772885,63.45114345114345,69.86450411891046,38.2991239196325,8.72347429394722,9.859339594841003,63.87
126,resnet18,0.03586345538496971,75.8,86.76748021108179,95.36769067816353,65.18665508587473,64.0909090909091,69.29439938337892,37.314894534921095,8.817318081855774,9.869386553764343,64.13
127,resnet18,0.06757710129022598,75.48,86.37584332485254,95.07595773891197,64.41011686995651,63.74388254486134,72.35947917144584,39.4865801215934,8.902910351753235,10.017708539962769,63.95
128,resnet18,0.056041229516267776,75.52,86.63837859252104,95.17806451820228,65.24803734008607,63.643790849673195,71.44377599544812,38.68329196216712,8.843396604061127,10.00698447227478,63.89
129,resnet18,0.03769678622484207,75.52,86.3130714194223,95.03849643632664,64.7708186614834,63.15359477124183,72.5466721304276,39.7861880971466,9.078701585531235,10.102696418762207,63.36
130,resnet18,0.09385721385478973,75.85,86.49010319211804,95.19156925059767,65.03072991582943,62.2360248447205,70.52795976246162,38.68682598926942,8.610670268535614,10.00998854637146,62.48
131,resnet18,0.0450863316655159,75.22,86.72173408365325,95.16074147783912,65.62809748527161,64.20500403551252,72.3257144217515,38.71694580365827,9.424398839473724,10.15196442604065,64.57
132,resnet18,0.09085708111524582,75.24,86.53797884464919,95.09059962100908,65.08139600508972,62.64135702746365,72.84105059962235,39.289206001801304,8.96817296743393,10.131773948669434,63.09
133,resnet18,0.05501873046159744,75.01,86.18621958848864,94.89481582111846,64.94177044155784,65.3061224489796,74.97519092080891,40.7655068005194,9.347838908433914,10.36087155342102,65.43
134,resnet18,0.09932392835617065,74.64,86.33443948407667,94.80592174767598,65.95070363791775,62.26340694006309,76.53824548474564,41.25549050548151,9.110740572214127,10.475358963012695,62.58
135,resnet18,0.05441410094499588,74.4,85.89954794606855,94.65865879447026,64.78797052350092,65.5078125,78.41066539517458,42.422063042064195,9.540992975234985,10.642681121826172,65.66
136,resnet18,0.055728644132614136,74.58,86.2509149057961,94.78442290745987,66.12739303205255,63.13926042486231,76.85641594836454,41.39792356922986,9.16527435183525,10.604339838027954,63.18
137,resnet18,0.08842454850673676,73.54,86.28193715464005,94.5971131840049,67.46334576191711,62.7739984882842,81.046551460346,42.46490967889151,9.497888386249542,11.045366525650024,63.08
138,resnet18,0.057508744299411774,73.28,85.29301420357974,94.06966449173935,65.68939300889771,63.43562874251497,85.94199391106172,46.55666471902201,9.8050057888031,11.333214044570923,63.62
139,resnet18,0.10613522678613663,73.31,86.51819577389631,94.66471989626879,67.5052934958326,61.07156238291495,81.31120023444039,42.01907438216863,10.449761152267456,11.083306074142456,61.48
140,resnet18,0.11164724826812744,73.28,85.43056490730329,94.24936589270574,65.33238533280199,66.95359281437125,84.77460496449365,45.38927577245393,10.63738837838173,11.333065032958984,67.03
141,resnet18,0.1352570801973343,73.26,85.4854846346993,94.2595866904195,65.20600917981025,66.37995512341061,84.71564825651042,45.268115276286586,9.80978012084961,11.180503368377686,66.53
142,resnet18,0.03908846527338028,73.15,85.65060187288942,94.25536890357841,66.54715757335853,63.94785847299814,84.81347415197736,45.022843960789636,10.547037422657013,11.64636492729187,64.47
143,resnet18,0.14156201481819153,72.6,85.2909679073415,93.93585060308574,65.9360597669448,66.0948905109489,88.82511094533315,47.29413272356268,10.651849955320358,11.696382761001587,66.2
144,resnet18,0.1402057558298111,72.75,84.96282732746934,93.8013309660076,65.70290565545002,66.42201834862385,89.65069416452104,48.5984753183171,11.265792697668076,11.842808723449707,66.75
145,resnet18,0.0835406631231308,73.32,85.18861222007655,93.99462613006926,64.95394427441873,66.4167916041979,86.42054406290146,47.1594587066631,10.358047485351562,11.406199932098389,66.72
146,resnet18,0.15161600708961487,71.85,85.30369046427145,93.80410776329869,66.51477153706551,64.12078152753108,91.94503650424708,47.97364503745387,11.273543536663055,12.026513814926147,64.33
147,resnet18,0.12769487500190735,72.15,85.60556689820604,94.04142071665481,66.6382595090802,64.63195691202873,89.30249890159605,46.316621805860606,10.735026001930237,11.594164371490479,65.21
148,resnet18,0.11405138671398163,71.61,85.93906349306366,93.93355511528713,68.09511574546138,63.12081718915111,91.48641498277429,46.71759571844919,11.589451134204865,12.042595148086548,63.72
149,resnet18,0.21973729133605957,71.87,84.90129435919647,93.46942066649898,67.15945145730035,64.2730181301102,94.34315691293352,50.43785552764635,11.773231625556946,12.18346357345581,64.56
150,resnet18,0.03013547696173191,76.0,86.97076754385967,95.5033918357736,64.98056257563127,62.416666666666664,67.72290697076642,36.29490970410426,9.378142654895782,9.951866269111633,62.75
151,resnet18,0.04156433418393135,76.37,87.10992062553117,95.64204993658845,64.69227092275374,62.80152348709268,65.73364828654593,35.312075350497686,9.242676198482513,9.780560731887817,63.18
152,resnet18,0.03669912368059158,76.59,87.02853346446756,95.68333408558595,63.67479225208209,63.477146518581804,64.92166526468414,35.0900031050848,8.886708319187164,9.709269404411316,63.82
153,resnet18,0.04452968388795853,76.65,87.27213857588443,95.76348018393782,64.8883699495012,62.3982869379015,64.08206971866912,34.410194802429736,8.962340652942657,9.624987244606018,62.48
154,resnet18,0.01459476351737976,76.75,87.33317642114112,95.79600933426528,65.01449555463769,61.247311827956985,63.57688049096446,34.17027412316684,8.72230976819992,9.573652148246765,61.46
155,resnet18,0.020363878458738327,76.8,87.38113719019395,95.81132133349148,65.49739867612632,63.36206896551724,63.32639801224919,34.05193721311821,8.928078413009644,9.581286907196045,63.88
156,resnet18,0.034545235335826874,76.88,87.42747820267238,95.85043730827357,65.62662825249942,61.93771626297578,62.831840872115336,33.768135987585865,8.855745196342468,9.555846452713013,62.15
157,resnet18,0.030329566448926926,77.03,87.26363954451593,95.82925562426996,65.01204257249292,62.25511536787114,62.67572896472873,34.00494834349274,8.610177785158157,9.504628777503967,62.95
158,resnet18,0.02250310219824314,77.29,87.04666368020753,95.81447364739903,63.80883773538405,63.62835755173932,62.230993726784675,34.23436573027572,8.442322909832,9.488557577133179,64.07
