epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.5,75.34059405326843,6.56689190864563,res18,0.8061614824682856,99.94800000000001,1.0431340454101563,78.03999999999999,87.12563276130403,95.765037411013,63.81759162987649,58.697632058287795,60.83127369967318,34.730415949647586,12.105085700750351,10.43134093284607,59.06
2,0.5,39.23239588737488,7.2630486488342285,res18,1.2785787592050035,99.9113867966327,1.0501034210205078,78.05,86.53592478392012,95.68092511504649,60.98106069382351,62.36902050113895,61.61215893870892,35.53608964900948,11.973746865987778,10.501034259796143,62.55
3,0.5,42.760826110839844,5.7671589851379395,res18,1.306499026439808,99.89367871641214,1.0599079040527344,77.61,86.37009845093586,95.3499810591314,62.85907835213881,60.74140241179098,65.15957391433525,37.980668575153516,11.326151341199875,10.599079132080078,60.92
4,0.5,45.07358765602112,6.031545877456665,res18,1.336505835296727,99.89470913398263,1.0575967224121094,77.41,86.78754387779803,95.37348755297148,64.49910687538839,59.22974767596282,65.33910481566305,37.65067247025744,10.71678251028061,10.575966835021973,59.32
5,0.5,35.26893496513367,6.233276128768921,res18,1.3472161813944328,99.88465974625143,1.077514682006836,76.82,85.94067258063683,94.66612747543203,63.52126625482779,60.56945642795514,72.33402829747273,43.11233456810225,10.123737901449203,10.775146484375,60.74
6,0.5,34.12471294403076,5.5366740226745605,res18,1.416484023951277,99.2628830198658,1.155819107055664,74.17,85.3502049340877,93.33331977927638,65.48858944333932,62.9500580720093,88.99746650465272,52.32516261338234,7.494997978210449,11.55819058418274,63.18
7,0.5,42.11599588394165,6.124024152755737,res18,1.5325693447014381,97.83195090700654,1.336780908203125,68.28999999999999,82.53579501854533,90.14845193622509,66.88622285073814,68.65342163355407,129.5581159650651,72.92084906007237,3.5536911338567734,13.367809057235718,68.72
8,0.5,27.104830980300903,4.833614349365234,res18,1.8302922119265017,91.90751445086705,1.643996664428711,60.95,81.0197985586725,87.02913578265465,70.21891806301898,73.9820742637644,177.58366731761402,88.85707048967825,3.0897777527570724,16.439967155456543,74.21
9,0.5,96.17571115493774,6.135744333267212,res18,2.1418625208838233,84.61694434118482,1.6176830596923828,60.5,80.7421968825191,86.09265770298869,70.5041421060681,73.24050632911391,185.41007659659664,94.4388032721305,3.9211012423038483,16.176830530166626,73.57
10,0.5,79.992516040802,5.651210308074951,res18,2.166626311964908,82.6441351888668,1.4816484344482421,63.690000000000005,81.04473960923104,88.00751508012303,67.96225048885016,71.90856513357203,160.5545067621383,84.78724246224623,3.7768859416246414,14.816484451293945,71.99
11,0.5,51.02199196815491,5.418320417404175,res18,2.0829436059742537,83.81203627370157,1.4210535797119141,65.14,82.09561127090934,89.16212456464609,68.0761891134663,71.19908204245554,147.06680877172488,77.67729370332341,2.3674774914979935,14.210536479949951,71.34
12,0.5,36.81104922294617,6.40460991859436,res18,2.057239778937167,84.25004134281463,1.438606475830078,64.01,81.47367004122333,88.29154829764126,68.93919323688431,70.51958877465962,157.2440000022233,82.91236658258153,3.5137996077537537,14.386065006256104,70.74
13,0.5,58.67745494842529,6.515124082565308,res18,2.0934080032592126,84.10263236713368,1.4147541748046875,65.09,81.93796096355402,88.8448117858167,68.03007903799558,71.32626754511602,149.4809541977777,79.87693149280811,3.3445052802562714,14.147541522979736,71.38
14,0.5,119.25241470336914,6.1243298053741455,res18,2.0567773798678783,84.7334087732144,1.5840732025146484,61.160000000000004,81.72890416250466,87.26486153717458,71.90821990424143,69.9794026776519,174.6764707881758,86.98600468166958,3.059994615614414,15.840731859207153,70.65
