epoch,cutting rate,train_time,test_time,model,train-loss,train-acc,test-loss,test-acc,auroc,aupr_success,aupr,fpr,aurc,eaurc,ece,nll,new_fpr
1,0.1,407.77822494506836,23.243433713912964,wrn,4.487983453002843,2.017777777777778,4.563813122558594,1.8399999999999999,79.57222679919208,16.107398180760278,99.33255691638016,88.38630806845967,950.0607308715208,41.9761757758772,0.2729160478338599,45.638132095336914,0.0
2,0.1,23.075809240341187,1.7792294025421143,wrn,4.305857608264143,4.242222222222222,5.045129077148437,2.86,71.32312817921218,23.38838048742171,98.43650272753455,88.29524397776404,928.4124360978683,58.66680494693921,5.0750453025102615,50.4512882232666,0.0
3,0.1,38.20039701461792,7.184414625167847,wrn,4.120946451344273,5.991111111111111,4.7969509155273435,3.61,71.69171351725258,25.1317027026365,97.90273776463488,90.83929868243594,912.4645434038769,68.46933653640008,5.3783118724823,47.969512939453125,91.33
4,0.1,27.652353048324585,7.826573371887207,wrn,3.97570697624575,8.062222222222221,4.7066054565429685,5.57,67.72450825143623,19.129419643491367,96.70250445963669,88.82770306046807,893.1854897868516,109.73456464197507,8.935848623514175,47.066054344177246,88.86
5,0.1,27.66607904434204,13.43398666381836,wrn,3.8259060870517385,9.879999999999999,4.169126745605468,8.82,65.01932461220213,21.601682234235177,94.46787823910852,89.06558455801711,853.3971751065553,155.75985657505552,9.057196974754333,41.69126510620117,89.11
6,0.1,17.5361270904541,1.1012630462646484,wrn,3.689777058633891,11.913333333333332,3.9526053955078124,10.4,72.34701772836539,31.259244110660546,94.9241814357286,84.49776785714286,800.993800694837,140.3836961982764,10.143890231847763,39.52605962753296,85.31
7,0.1,28.04146122932434,5.578739166259766,wrn,3.5525920885530384,13.886666666666667,3.662547247314453,13.23,72.75713302236623,36.49227596030019,93.49146455665417,84.14198455687449,751.5880783887852,151.48906678882557,6.890668720006943,36.625473499298096,84.17
8,0.1,19.100385189056396,1.6115705966949463,wrn,3.409129994159395,16.20888888888889,3.433850408935547,16.28,72.89267724050332,40.23942194713096,92.03271584722803,84.44816053511705,706.824167345528,165.14407132287778,5.227078124880791,34.33850288391113,84.46
9,0.1,17.368892908096313,1.1460981369018555,wrn,3.2501715618101032,18.88,3.225523260498047,19.470000000000002,71.8388180869791,44.902293345432696,89.93532411609648,84.65168260275674,662.0931419543518,175.37984983214739,7.403012365102768,32.25523233413696,84.76
10,0.1,32.553547382354736,2.481513500213623,wrn,3.0872376805002038,21.63111111111111,3.066122229003906,23.04,75.95907675253379,55.283513555662125,89.72175714455888,80.35343035343035,586.3526123474019,154.96560822435828,3.681575506925583,30.6612229347229,80.38
11,0.1,22.324299573898315,4.274089336395264,wrn,2.9262877601114186,24.49111111111111,2.7539495483398437,27.71,74.21005524332878,57.07618305044486,86.39186361233756,81.11772029326325,538.5758229225514,171.2995417156204,2.9678259044885635,27.539498805999756,81.24
12,0.1,28.981994152069092,2.2164323329925537,wrn,2.7707805437120525,27.41777777777778,2.6343170349121094,30.75,75.41348125972233,62.02575653820508,85.24052520861085,80.51985559566786,491.8629977666845,161.99165672537052,4.227153584361076,26.343166828155518,80.62
13,0.1,27.270341873168945,3.0770092010498047,wrn,2.6482894258065657,29.85333333333333,2.6881364440917968,30.81,74.05750287358627,60.837036426730215,84.20843345368054,81.48576383870501,498.6205745435241,169.4562166317527,8.272169530391693,26.88136339187622,81.53
